Ens.ID	TPM.bones	TPM.brain	TPM.embryo	TPM.gill	TPM.heart	TPM.intestine	TPM.kidney	TPM.liver	TPM.muscle	TPM.ovary	TPM.testis
ENSELUG00000008000	6.14859	14.03055	9.249968	8.87745	13.03972	7.40166	6.30595	3.50527	3.8487854	12.9533096	8.15989
ENSELUG00000008001	203.652	0.410267	0.361119	4.67408	0.295259	0.127713	0.133306	0	0.866912	0.239417	0.98662
ENSELUG00000008002	22.9007	39.9322	15.969	94.6856	15.5901	14.8708	38.6189	1.6313	1.77676	9.25012	11.0513
ENSELUG00000008003	2.70333	39.7977	7.28549	0.0113474	0	0.699537	0.0561337	0.00781855	0	0	0.215304
ENSELUG00000008004	1.46372	9.08111	0.483619	0.0512573	0.148859	0.0807166	0.101157	0.0354183	0	0.151395	0.278292
ENSELUG00000008005	27.192280246213	0.780463000224063	425.37839	0.61753400164637	7.37738	27.6763	10.28798	21446.962	0.85831100182197	0.61490700123281	10.15473
ENSELUG00000008006	128.631	36.8558	66.4571	106.806	44.7532	46.875	94.885	110.607	163.427	100.226	86.5927
ENSELUG00000008007	12.92136	10.566216	1.780564	43.78268	19.383408	130.65728	27.41307	29.40213	0.4655782	5.478589	48.077268
ENSELUG00000008008	104.627	0.515015	20.9105	0.21977	2.92935	0.175383	0.139488	0.0569589	0.58359	0.244599	4.46108
ENSELUG00000008009	0.475208	1.04712	1.67822	4.70654	1.64546	0.349537	0.131431	5.31059	0	5.05265	5.40738
ENSELUG00000008010	1.82082	4.08519	1.2975	18.4059	0.265119	6.4857	0.4315	0.099759	0.0707695	2.04591	17.7481
ENSELUG00000008011	2.36032	1.07512	0.32485	66.9643	1.84326	6.16468	2.74618	0.97338	0.114333	1.20414	1.97435
ENSELUG00000008012	1.40581	2.21068	0.984352	8.42986	7.5719	2.99911	4.47556	1.65662	0.317859	0.291726	7.56673
ENSELUG00000008013	0.685445	0.0575206	0.183759	2.15773	0.924555	2.47259	2.67402	0.276768	0.0620023	0	1.64313
ENSELUG00000008014	1.4417	5.44376	0.538779	0.106598	0	0	0	0.0367846	0	0.079697	2.04305
ENSELUG00000008015	9.53151	83.6916	34.029	13.5038	0.708754	7.94064	0.223082	1.17873	0.800623	31.5622	9.18801
ENSELUG00000008016	1.60547	20.7954	17.7598	0	0	0	0.455192	0.299783	0	0	20.8135
ENSELUG00000008017	38.8347	70.2468	93.9697	71.6271	124.584	60.8264	52.9447	31.9606	16.8768	205.134	54.4504
ENSELUG00000008018	0	1.6959	0	0	1.42791	0	0	0	0	0	0
ENSELUG00000008019	69.897727	60.018668	31.449101	33.7802	51.279103	81.2949	14.38039	4.0631999	17.21347	30.4190270105802	51.39282
ENSELUG00000008020	0	0.422628	0	0	0.715043	0	0	0	0	0	0.706136
ENSELUG00000008021	0	23.7598	2.7527	0	0	1.99203	0	0	0	1.9051	8.8332
ENSELUG00000008022	6.16273	8.6788	3.07447	8.09742	8.91234	13.1065	8.16361	9.40871	0.578424	1.246	13.5059
ENSELUG00000008023	0.288142	0.7021264	0.593104	0.221881	0.116952	56.372956	5.3937137	0.255712	0.0406964	0.0205564	1.863548
ENSELUG00000008024	37.4773	51.6515	71.8365	37.0651	37.3989	34.108	52.1062	18.40803	16.26794	91.4667	46.9563
ENSELUG00000008025	12.46063	97.14957	46.21918	0.1513930129505	0.121628	1.859526	0.14315	0.0114459	0	0.217449	5.26274
ENSELUG00000008026	2.71407	2.68285	2.00821	7.5329	4.00663	3.66832	4.9268	1.65673	0.0922057	1.89781	7.20792
ENSELUG00000008027	14.03	41.6673	17.7106	28.4657	13.7035	16.7461	10.4947	2.19905	2.68726	19.5499	53.5798
ENSELUG00000008028	3.70446	2.594227	0.917163	17.162	8.66628	16.79863	13.09079	1.401891	0.323695	3.442802	20.62929
ENSELUG00000008029	69.00189	24.51435	6.535778	15.47515	4.533204	5.56038	18.31592	0.610977	60.75380128877	1.24908	6.75205194413
ENSELUG00000008030	5.14043	10.9569	11.5669	8.39143	7.44208	6.68917	10.0216	3.03279	1.39848	24.9363	28.6795
ENSELUG00000008031	0.398796	0.114545	0.129337	2.82785	0	39.3891	0.224112	0.127423	0	0.240704	0.724397
ENSELUG00000008032	0.29997	3.15286	0.279844	0	0	0.0526966	0.0331621	0.0699817	0	0.0488102	0.685199
ENSELUG00000008033	3.62715	2.08729	2.06345	0.11072	1.14146	35.2317	0.559045	82.9451	0.326612	2.51935	10.4519
ENSELUG00000008034	8.43939	2.592	1.51133	5.24117	1.54141	12.8531	18.7708	0.0957846	0.0776248	0.588784	1.59069
ENSELUG00000008035	8.21211	16.8406	22.123	26.0662	13.0745	12.7399	17.3917	7.02225	1.17244	39.7993	26.7481
ENSELUG00000008036	41.3792	59.3616	22.58	17.8118	17.119	42.2411	10.6717	172.748	0.719416	4.74789	25.2756
ENSELUG00000008037	2.24421	10.566	1.51928	1.79323	0.660302	0.18016	0	0.0775309	0	1.02044	8.40446
ENSELUG00000008038	4.43793	2.90271	0.439836	3.96722	5.64929	7.70802	10.6661	0.354761	0.407216	0.687056	7.45708
ENSELUG00000008039	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000008040	2.13993	1.19925	1.1969	3.3612	3.02739	2.87399	1.26471	0.516368	0.296246	0	5.96059
ENSELUG00000008041	10.90926	1.740981	0.337408	13.58729	9.26166	125.5796	56.42938	1.734875	0.234927	0.181506	0.527834
ENSELUG00000008042	6.030452	78.814687	1.962403	1.911134	7.908662	30.606521	0.702824	0.2395573	0.105454	0.859091	0.2434272
ENSELUG00000008043	8.110412	4.266528	4.69519400062517	8.00686	2.662937	2.138001695578	4.222504	0.876596000590134	0.2339795	0.6785082	11.128563
ENSELUG00000008044	0	1.93925	5.23993	0.182765	0.0223253	0	0.0605095	0	0	0.951057	0.787969
ENSELUG00000008045	24.834	29.9026	10.9185	27.8493	30.1513	50.0825	35.7437	108.477	7.95274	15.5155	51.8862
ENSELUG00000008046	14.2843	23.4176	49.1882	31.6425	21.4108	19.9839	40.2299	9.66964	1.90588	166.867	27.1486
ENSELUG00000008047	8.10612	11.69286	29.6727	19.07028	17.79574	16.79104	34.038	8.35144	4.36252	52.8525	33.8089
ENSELUG00000008048	2.90741	1.54887	0.638591	37.2318	3.87186	9.14105	17.9426	0.939413	0.0541145	0.233088	15.2276
ENSELUG00000008049	13.7426	64.7964	7.82424	4.89158	0.942027	0	0	0.877548	0	3.9372	36.478
ENSELUG00000008050	0.352316	0.166469	0.0313979	0.840717	0	2.62079	0.0278205	0.115929	0.0548158	264.123	1.14396
ENSELUG00000008051	0	1.25867	0.19178	0.171322	0.0139424	0.0301281	0.0188629	0	0	0.141109	2.11938
ENSELUG00000008052	0	2.69594	0.143946	0	0	0.326356	0	0	0	4.44927	2.63648
ENSELUG00000008053	17.9939	14.3607	14.142019	45.435305	22.229362	16.631808	45.994095	9.38619	1.31480000070806	9.64932	6.87778
ENSELUG00000008054	0.0625159	21.21401	0.742958	0.476211	0.1427228	0.771508	0.161922	0.110023	0	9.74775	0.284336
ENSELUG00000008055	0.250262	0.985221	0.62258	7.34641	0.102689	20.0646	0.606194	0.090437	0.181394	0.508621	4.63757
ENSELUG00000008056	1.98535	5.50364	0.523148	1.58888	2.29584	1.65743	11.1023	0.796384	0.161034	0	2.55762
ENSELUG00000008057	4.12047	1.346	2.33243	11.1025	6.93242	20.3379	12.9628	1.65987	0.110803	17.2137	9.24994
ENSELUG00000008058	5.85454	34.4411	10.16	2.16897	2.29751	12.8228	6.31587	1.10826	0.0393142	8.73995	64.5702
ENSELUG00000008059	5.9312	21.6295000357655	6.21523692614	14.0595	9.666818	26.882737	7.013549	16.44679	0.133492577108	5.01706012944	7.529598
ENSELUG00000008060	12.1444	53.6822	2.87803	2.76865	1.30624	0	0	0.525328	0	0.787296	46.5672
ENSELUG00000008061	0	0.175419	0.0578147	0	0	0	0	0	0	0	0
ENSELUG00000008062	0.550606	0	0.0526525	7.26395	0.775471	2.55859	3.20194	0.0761242	0	0.141055	0.154761
ENSELUG00000008063	3.317702	1.88628	0.53826	10.93262	5.01294	14.59173	8.04013	3.309304	0.234815	2.32341	3.21502
ENSELUG00000008064	2.23996	9.16414	8.45654	3.12141	3.75241	3.94505	2.27898	0.577885	0.229163	0.211605	4.29121
ENSELUG00000008065	9.431521	31.018173	6.513339	2.622557	9.236988	6.843961	2.613707	0.850852	2.7873699	32.31194	49.16049
ENSELUG00000008066	29.8796	27.7239	70.6242	62.8232	39.4292	78.8087	122.663	154.981	3.00146	50.6263	88.8633
ENSELUG00000008067	6.94961	12.4351	23.4523	29.8384	11.5907	57.5421	4.77692	11.4465	0.0650118	54.3116	21.126
ENSELUG00000008068	23.9547	21.6996	24.7177	21.8792	18.5929	18.2585	24.2212	9.22573	26.7165	102.235	134.366
ENSELUG00000008069	17.066291	11.368541	86.07326	0.987855	1.45097	103.36654	1.324988	840.992	0.842262	2.415791	3.90661
ENSELUG00000008070	102.535032	53.516781	48.5775885	56.802101	308.626309	5.8136362462	79.830575	6.571327	1.6957	1.436542	3.327844
ENSELUG00000008071	5.04411	0.861521	0	2.10195	3.32239	2.19117	318.219	0.964663	0	0	0.602727
ENSELUG00000008072	0	0	0.0586987	0	0	0	0	0	0	0	0
ENSELUG00000008073	0.121804	7.74479	0.455322	0	0	0	0.0674475	0	0	0	7.87776
ENSELUG00000008074	0.449818	1.485116	0.5700879	1.36987	1.0974243	0.742018	0.92843	0.2851821	0.0344884	0.509153	1.387632
ENSELUG00000008075	37.9397	42.0366	47.8721	48.8073	48.7302	42.4637	41.8807	21.4188	26.4604	70.6603	120.372
ENSELUG00000008076	0.266692	0.399092	0.110936	0.396187	0.0181423	42.4838	0.098262	1.16077	0	0.110289	0.841668
ENSELUG00000008077	2.50883	4.54444	8.565248	1.80793	0.852567	1.012532	4.33366	1.08274	0.13195	12.74165	4.48463
ENSELUG00000008078	21.5385	0.938292	0	3.61788	21.1096	68.6709	1398.95	0.324118	0	0	6.61396
ENSELUG00000008079	30.0798	65.9904	18.1938	35.1475	65.8214	33.9079	34.6457	21.8885	19.3715	21.6617	82.4137
ENSELUG00000008080	3.10754	6.44759	1.16721	9.46382	4.1882	5.95211	11.6187	2.82055	0.595971	0.685182	24.1709
ENSELUG00000008081	0	0.090442	0	0	0	0	0	0	0	0	0.146423
ENSELUG00000008082	2.62665	30.3357	4.63829	0.0721103	0.00879903	0.360991	0.0594609	0.00828106	0	0.853779	5.16419
ENSELUG00000008083	3.23109	8.07378	12.2484	5.81925	8.16587	3.90628	6.62919	2.85575	2.0494	20.3174	6.08298
ENSELUG00000008084	9.20433	23.2574	13.3763	23.8905	15.4625	24.4142	14.6879	5.57835	0.910048	6.34552	21.1662
ENSELUG00000008085	18.08117	0.996801	0.166999	1.15704	1.799318	0.680143	1.35491	2.718041	5.68148	5382.99	8.36635
ENSELUG00000008086	78.8611	123.855	132.024	77.2624	74.4277	72.1838	85.4811	24.736	44.4458	288.682	151.886
ENSELUG00000008087	1.36781	7.22045	8.5455	1.7177	1.95449	1.55377	1.69615	0.335269	0.241334	1.21775	2.96642
ENSELUG00000008088	2.57277	0	0.243019	0.524307	1.75843	3.6407	279.475	0.295315	0	0	0
ENSELUG00000008089	45.3501	62.807687	27.5782	47.548111	34.042609	51.64227	49.308466	14.536107	16.7977027	51.6396000006863	42.30506
ENSELUG00000008090	14.28986	38.7755	28.61324	52.13063	21.91815	47.24422	40.07705	21.815584	3.00338	78.733994	112.38129
ENSELUG00000008091	6.62509	10.9244	27.4278	10.1344	6.17854	7.74225	18.0099	1.76489	1.46897	43.365	60.7731
ENSELUG00000008092	47.2068	100.464	16.9501	31.8338	96.8659	40.0336	31.7349	10.2675	10.3815	11.8959	75.6708
ENSELUG00000008093	30.30947	132.21903	74.55674	36.35907	147.83469	19.22386	21.74829	7.936518	16.478817	14.9021	25.479791
ENSELUG00000008094	12.38471	31.15891	13.73152	30.578	18.76115	21.23337	21.50083	8.03525	4.388985	32.0691	29.85651
ENSELUG00000008095	3.49554	8.29168	8.26052	6.29412	6.24944	6.09559	5.04687	3.62452	0.741474	21.5504	11.7742
ENSELUG00000008096	9.90652	25.0024	16.36601	30.06093	25.76201	18.98952	14.90228	3.781849	1.0739204	11.88467	28.86465
ENSELUG00000008097	2.8429665743	8.12777	1.138449	0.282621	0.282513	0.812742	0.296302	0.0918344	0.0710962	2.023508	11.875374
ENSELUG00000008098	14.318987068	45.87381	9.70877927889	19.2945127789	12.6193877975	14.4140104171505	14.368994	4.9946224515	2.01045868	22.0952400663463	25.133929
ENSELUG00000008099	5.223863	8.869319	10.649659	12.38357	12.186903	3.3168	13.34407	11.847901	0.226326	3.14495	8.15411
ENSELUG00000008100	3.937543208694	22.596390222883	3.47693	13.877960507152	0.412466	6.02839	48.81905251676	0.2224941786	0.0933223185661	1.7190860449529	16.478716
ENSELUG00000008101	0	0	0	0	0	0	0	0	0.0991951	0	0
ENSELUG00000008102	2.39603	22.8363	1.94501	1.63171	3.04185	2.45349	2.26837	0.282105	0	0	21.6455
ENSELUG00000008103	68.827	146.86693	5.37457	13.758525	48.935596	22.3238000005693	5.4992776721	0.77485049	33.60045	1.86331	84.2847
ENSELUG00000008104	5.74649	37.231023	31.375307	5.35258	9.705056	5.07143	5.15745	0.844579	0.483342	52.649	71.24008
ENSELUG00000008105	19.8738	15.888	24.2777	15.6069	32.9287	17.0208	15.0307	6.46501	18.2744	15.2663	19.5373
ENSELUG00000008106	18.1028	59.6786	9.93206	24.2141	25.5973	6.36756	2.29022	0.999018	13.1205	1.10621	22.6771
ENSELUG00000008107	421.310972	10.9768	36.3333	9.91565	15.8055	21.6097	19.6949	8.66075	6.02051	28.75233	34.1572
ENSELUG00000008108	15.2645	9.95874	12.8685	14.0027	25.2932	10.3138	26.6451	2.74647	0.243514	0.879164	11.6947
ENSELUG00000008109	2107.31	1812.38	1448.12	1974.35	2025.93	4144.46	1725.51	1805.42	376.523	1030.94	2300.82
ENSELUG00000008110	249.31121	183.05255	201.82304	181.39136	174.86333	270.53941	143.90742	78.170539	161.65715	715.69522	335.53959
ENSELUG00000008111	20.4833	32.9921	43.0867	22.9221	41.6444	27.9182	30.2298	34.081249	10.8245	63.5287	27.2535
ENSELUG00000008112	30.6186	1.3865	0	7.20484	19.8301	60.3847	1278.52	1.68975	0	0	3.04783
ENSELUG00000008113	2.42653	4.10601	4.51925	3.68274	4.34409	4.24236	5.6019	1.24234	1.85319	6.16182	9.57193
ENSELUG00000008114	0	0.413461	0.0160552	0.205319	0.0420037	0.203325	0.142268	0.0197593	0.0560585	0.0425891	0.209414
ENSELUG00000008115	13.3886	68.892	11.746	18.6471	1.50324	7.97895	9.53188	44.6674	0.836623	23.742	2.62617
ENSELUG00000008116	24.2247	27.0476	21.036238	18.4913	21.8791	13.696	20.3918	10.3006	15.716146	51.314	31.4451
ENSELUG00000008117	0	0	0	0	0.0484261	0	0	0	0	0.168656	0.321642
ENSELUG00000008118	14.2269	56.58103	12.63748628	18.1479746	34.260235	13.816491348	18.436295154783	4.751869887648	1.90741008764	0.9669056137	18.83643
ENSELUG00000008119	0	0.203853	0	0	0	0.384603	0.728769	0	0	0	0
ENSELUG00000008120	0.492927	0.116255	0.460104	2.99968	0.701078	4.56911	1.29657	3.34258	0	2.14873	1.03033
ENSELUG00000008121	21.1837	70.6071	20.0084	49.567	21.4153	9.77134	12.6261	7.53785	5.77003	28.4112	7.9407
ENSELUG00000008122	5.89214	5.27714	11.50613	1.54781	2.80559	4.06034	2.89804	0.656035	1.30677	0.119119	4.12388
ENSELUG00000008123	4.28047	7.37725	2.78015	5.85084	5.57117	3.65377	5.45741	1.47891	0.0548666	0.0832151	17.8952
ENSELUG00000008124	6.70261	12.589053	12.739656	1.71864	9.684059	3.61735	2.0328	0.118298	1.75952	0.3988972816	4.144411
ENSELUG00000008125	0	0	0.0280175	0.0499064	0	0	0.049767	0	0	7.23237	0.631657
ENSELUG00000008126	0.606785	4.45534	2.06762	0	0	0.0411938	0	0	0.0254224	0	0.494999
ENSELUG00000008127	36.9841	33.498	51.018	114.667	95.1263	41.1347	129.876	37.3818	6.65007	24.3853	98.1495
ENSELUG00000008128	1.44727	3.88377	0.453023	3.20683	2.66262	1.92939	2.05689	0.411614	0.578372	0.305406	3.53659
ENSELUG00000008129	3.76947	6.35714	1.0777	1.22409	4.61362	2.17167	1.04184	0.180859	0.370584	0.389863	4.44284
ENSELUG00000008130	5.05252	10.9813	9.71078	9.29512	10.3042	6.86363	8.62431	2.36458	0.525145	0.971497	4.59351
ENSELUG00000008131	2.12904	3.29081	2.49081	3.87941	3.43978	1.95726	2.96615	2.50404	0.94229	6.01639	6.68552
ENSELUG00000008132	39.2366	49.2118	55.812	386.395	54.4057	72.5915	82.5037	14.2305	7.69135	76.6233	82.1617
ENSELUG00000008133	0	0.251713	0.110624	0	0.0721554	0	0	0	0	0.148286	1.8656
ENSELUG00000008134	3.15504	5.563699	9.187118	7.699865	6.902112	7.54914	8.70089	1.34539	0.587204	7.692608	29.155024
ENSELUG00000008135	1.17562	8.58355	1.01491	2.20183	0.548369	0.611937	2.20341	0.31624	0.0236077	0.538271	5.72527
ENSELUG00000008136	28.7472	32.2138	15.5407	27.533	16.0504	19.5226	19.1564	8.51169	12.2552	23.8591	47.5267
ENSELUG00000008137	5.55845	118.094	14.0978	1.06437	0.57567	1.695	1.62207	0	0.713544	0.838216	4.37421
ENSELUG00000008138	0.921101	0.358941	0.279711	2.43904	0.910114	1.99303	8.16731	0.0895869	0.00989472	0.210033	0.69336
ENSELUG00000008139	18.3897	15.2443	4.5031	4.08929	5.73123	11.3975	8.13805	2.22133	2.20006	0.147208	4.44586
ENSELUG00000008140	95.2319	97.5946	271.907	79.159	96.9614	85.0573	114.373	37.3022	68.9653	208.535	72.3338
ENSELUG00000008141	15.6946	14.8861	7.11632	11.6072	4.57632	4.67225	10.9831	2.51985	1.67742	3508.8907	15.6896
ENSELUG00000008142	44.4258	3.98963	0	21.6646	25.41648	72.40371	2195.1681	0.976263	0	1.65883	1.43624
ENSELUG00000008143	12.1826	21.0332	7.87832	17.6813	20.1803	22.5476	20.8172	19.4008	2.07109	4.98687	19.7877
ENSELUG00000008144	3.510557	62.9992602	12.251542001118	0.0399517	3.66220420184552	0.76860542822	7.00830102039639	0.0828337	0	0.5358583997	0.909977
ENSELUG00000008145	4.77316	44.2215	6.7691533	1.26544	2.40688	3.56063	2.68492	0.223076	0.10065	9.89346	2.09561
ENSELUG00000008146	0.626197	0.0369605	0.0243917	1.1023	0.0637764	0.1966	0	0.0416487	0	366.1274	4.200904
ENSELUG00000008147	3.57251	11.127	4.57181	8.44529	7.52569	1.54309	1.72373	3.2043	3.6376	25.1233	26.2324
ENSELUG00000008148	9.63761	19.33586	15.73336	19.312	16.65269	16.13904	19.99524	6.97539	1.309452	3.805	24.6319
ENSELUG00000008149	6.98758	7.56361	3.77388	5.330261	7.35804	5.529709	5.634543	3.23524	0.120573	2.356819	3.20619314343
ENSELUG00000008150	10.664465	17.69063	18.28208	9.96527	11.89542	17.77264	19.78335	4.27676	5.914403	43.6583	65.4545
ENSELUG00000008151	0	1.24582	0.273394	0.32119	0.237228	0.260261	0.163879	0	0	3.94624	1.57982
ENSELUG00000008152	0.172473	0.568823	0.107145	0.475022	0	0.152285	0.765005	0	0	0.430667	1.70797
ENSELUG00000008153	1.922254	0.526347	0.377243	0.712217	0.7253916	0.668711	1.55811	0.150833	0.116181	0	0.809833
ENSELUG00000008154	6.27133	12.2306	2.90856	1.88229	1.4306	2.45356	1.5527	4.69262	1.22887	0.921802	25.8642
ENSELUG00000008155	8.33516	11.1341	0.646054	11.1167	3.41827	7.48375	12.0432	4.77601	0	0	6.64089
ENSELUG00000008156	4.16562	12.00039	5.43882	0.976762	0.5620711	0.560073	0.480495	0.2211567	0.0492666	0	0.720776
ENSELUG00000008157	1.40865	47201.4	0.53507	26.8504	2.15848	0.967321	14.0526	0.357976	4.1532	0.390515	1.19143
ENSELUG00000008158	4.83338	9.09481	16.3846	14.5429	13.9683	9.91056	13.4897	2.39403	2.87138	103.23	11.5614
ENSELUG00000008159	9.22845	29.0974	9.78591	18.214715	10.5776	14.945572	11.5804	3.46213	1.0132572	8.9472200205736	20.162218
ENSELUG00000008160	10.657	20.4387	22.2835	18.2041	12.9605	15.1145	22.8433	6.95141	2.02789	22.6485	22.9872
ENSELUG00000008161	11.6739	18.0409	31.9834	97.6811	12.8275	17.3122	5.57974	53.0892	0.338742	83.3906	9.38717
ENSELUG00000008162	20.7964	19.6393	22.4224	53.7531	16.9436	34.1994	30.4426	23.8442	7.65311	18.9987	20.2149
ENSELUG00000008163	2.13886	3.73438	2.58882	11.0233	5.13733	7.96719	9.04417	3.75272	0.105278	6.44188	10.7195
ENSELUG00000008164	2.29966	3.96306	3.44005	4.75311	4.04108	5.6748	5.9979	1.67983	0	1.65241	6.20213
ENSELUG00000008165	0	0	0.0598445	0	0	0	0.106952	0	0	0	0
ENSELUG00000008166	0.531716	1.2559711	0.739476	0.510455	0.401581	0.471607	0.50779	0.195726	0.0231358	10.753251	26.5205896
ENSELUG00000008167	2.4762	5.95554	13.9699	3.69556	1.49207	1.34107	6.31573	0.388724	0.275728	58.3099	17.3579
ENSELUG00000008168	8.59871	11.1885	6.82575	20.6293	11.7776	6.90049	7.92553	5.73492	0.514629	42.93	12.8405
ENSELUG00000008169	0.276376	0.909376	0.085546	0.603545	2.00488	0.488291	0.307322	0	0.148764	0	0.634618
ENSELUG00000008170	4.49925	17.6923	28.0657	8.31607	7.93253	11.1606	24.8437	0.951222	0.0843652	1.79942	5.35469
ENSELUG00000008171	10.4593	18.6233	8.4755	15.9333	17.1881	16.9267	13.6815	5.56775	2.33136	1.51329	15.9411
ENSELUG00000008172	0	0.185953	0.0612798	0.108531	0.0799101	0	0.109548	0	0	0	0
ENSELUG00000008173	7.28283	19.585477	12.4379	12.613531	7.47576	10.0871	13.038959	3.21357	1.92955	8.44128	19.655
ENSELUG00000008174	0	0.0838462	0.399159	0	0.0723147	0	0	0	0	9.95583	3.39966
ENSELUG00000008175	3.97625	7.1801	34.8192	8.06725	3.3806	6.68429	11.9566	0.763376	0.103125	87.2023	9.14391
ENSELUG00000008176	5.58783	12.780329	5.19836	11.93878	9.54768	7.77574	18.48111	3.728030252583	0.579741	117.67738	24.24772
ENSELUG00000008177	1.413421	0.58013	0.112204	26.1378	8.16906	12.60086	20.63571	0.208829	0	0.760748	1.384066
ENSELUG00000008178	136.494	252.832	157.941	183.522	481.074	185.565	116.385	65.5361	82.641000025265	183.428	113.417000118936
ENSELUG00000008179	1.368115	21.11498	2.44506	6.46316	2.89666	4.92351	4.79938	1.109915	0.1390993	0.86969	5.34517
ENSELUG00000008180	25.6666	38.046	29.7826	38.6322	51.3018	41.0425	20.2084	27.2209	25.3605	32.7503	31.4514
ENSELUG00000008181	32.20188	7.957088	10.451084	13.512442	16.322919	15.218567	6.601427	4.315525	25.64333	1.83303	15.344847
ENSELUG00000008182	4.6795329	6.5807893	2.557661314	8.736989	1.499472	8.5488	9.488633	43.62948	0.0703052	16.363739	13.217921
ENSELUG00000008183	12.03464	29.99498	24.20089	33.39293	13.70595	26.45009	25.46282	14.59451	2.832329	25.2147	34.8458
ENSELUG00000008184	31.5767	35.2191	17.0459	19.7923	24.174	54.9035	25.4232	7.6853	4.3295	39.0744	15.6656
ENSELUG00000008185	7.86196	10.2619	17.9058	16.4932	11.1633	18.4523	15.2291	3.68689	0.602299	39.2345	24.9816
ENSELUG00000008186	19.14079	0.865525	0	5.62901	17.87508	38.32109	808.936	0	0.269014	0	2.584514
ENSELUG00000008187	3.24859	10.7233	1.34712	3.36615	0	0.358495	0	0.0516695	0	0.112457	0.926452
ENSELUG00000008188	2.61392	7.69308	6.0183	12.8022	3.73517	3.00591	2.82327	0.426015	0.107896	12.8703	6.77805
ENSELUG00000008189	1.17973	0	0.100162	0.118832	0.261726	0	0	0.287112	0.0582286	814.161	0
ENSELUG00000008190	0	0.842413	0.493527	0.109251	0.0804438	0.175533	1.10291	0	0	0.165667	0
ENSELUG00000008191	0	0	0	0	0.0745675	0	0	0	0	0	0
ENSELUG00000008192	20.11089	14.76568	10.24842	26.589148	27.10053	30.421286	9.367744	8.654079	1.5179	1.349518	3.71224
ENSELUG00000008193	5.33826	22.5756	4.98825	0.19847	0.118929	0.0285518	0.612389	0	0	1.04298	4.34286
ENSELUG00000008194	0	0	0	9.67195	0.871853	66.3581	6.12976	14.901	0	0.601051	0.549969
ENSELUG00000008195	0.117977	2.27094	0.158017	0.0817676	0.0252622	0.052382	0.0471704	0.0244431	0	3.69669	6.40819
ENSELUG00000008196	10.32084	39.0677	2.42781	14.70664	6.01163	25.76666	37.1834	1.486672	0.1770758	0.701941	7.22416
ENSELUG00000008197	158.92	4.51175	0.172495	32.7905	29.7282	50.44	92.9536	1.37601	7.14083	0.806611	8.4381
ENSELUG00000008198	4.13985	6.00732	3.278536	11.30726	12.34426	7.71973	12.176192	3.21065	0.117144	1.332581	13.60684
ENSELUG00000008199	3.30726	4.96568	2.14724	5.82434	3.31479	7.68243	5.09927	1.90256	0.829649	1.09158	9.42642
ENSELUG00000008200	13.88614	2.71759	5.51654	2.228124	10.12262	7.0365	1.676649	0.439811	3.982493	5.38988	12.21815
ENSELUG00000008201	0	0	0	0	0	0	0.10542	0.0785839	0	0	0.144523
ENSELUG00000008202	8.06972	38.6026	15.17	69.4796	1.41883	3.78151	2.20545	0.228721	0.378783	0.991492	21.937
ENSELUG00000008203	173.5209	32.8755	101.713	48.5922	140.9006	47.0829	40.7846	19.81919	231.091	22.27188	24.70837
ENSELUG00000008204	66.7846	21.95717	58.9563	40.7136	33.2514	23.57308	41.7057	20.03943	58.49294	50.0907	39.3083
ENSELUG00000008205	25.3645	24.0119	39.3205	35.3922	30.8447	55.6783	40.3752	16.3834	10.589	15.0344	70.9622
ENSELUG00000008206	0.831269	1.14988	0.365402	1.93981	0.594995	87.3081	2.26485	1.77188	0.226523	0.283996	1.40764
ENSELUG00000008207	55.5884	1.72171	36.5097	17.2785	0.132027	8.29682	3.04812	6.89179	107.496	90.9105	17.1519
ENSELUG00000008208	22.9562	10.25816	3.44957	46.4792	28.4455	44.7761	212.5674	8.20791	0.616352	1.783639	10.39428
ENSELUG00000008209	2.667948	30.450403	3.442147	0.589741	0.244237	1.78758	0.0763271	0.291069	0.121427	0.571151	11.9254
ENSELUG00000008210	15.51656	22.104	21.98168	29.39857	22.18174	19.27635	26.27522	5.809312	3.760559	21.58111	39.28911
ENSELUG00000008211	26.8336	32.05417	38.0882	38.9382	46.0982	31.6576	42.7272	27.9608	12.97305	116.6514	46.71613
ENSELUG00000008212	4.98349	12.54077	0.8986	1.565777	6.10675	0.98996	3.95327	0.070058	0.0718084	0.263348	3.165976
ENSELUG00000008213	7.64732	11.435953	18.597	12.080398	9.87203	12.0282	8.45958	39.8814	4.18616	24.3753	13.240095
ENSELUG00000008214	5.19598	8.52349	77.4665	20.5884	4.70415	8.75681	10.2655	2.25649	0.128157	9.31256	26.5625
ENSELUG00000008215	8.013384	18.470732	14.627304	20.437734	19.26255	17.407416	16.07633	7.348938	1.50782	28.84828	20.83869
ENSELUG00000008216	0	0.332898	0.534843	0.310777	0.470649	0	0	0	0	0.490071	0.923069
ENSELUG00000008217	6.25005	48.1473	8.76136	13.7935	7.525995	7.561122	13.91417	2.67266	0.337866	4.54814	9.09658
ENSELUG00000008218	6.10917	17.277981	3.589398	0.121439	0.511775	0.481412	0.180922	0	0	0.10489	2.066671
ENSELUG00000008219	3.55296	38.6422	17.72607	0	0	0.777795	0	0.102838	0	0	0
