Ens.ID	TPM.brain	TPM.heart	TPM.kidney	TPM.liver	TPM.lung	TPM.muscle	TPM.testis
ENSCAFG00000000435	0	0.18	0	0	0	2.72	1.23
ENSCAFG00000000436	11.17	2.48	17.68	7.65	12.46	0.61	17.03
ENSCAFG00000000437	9.21	10.2	14.55	10.26	64.66	8.2	7.8
ENSCAFG00000000439	1.07	0	0.04	0	12.19	0.12	2.6
ENSCAFG00000000441	15.81	7.22	12.05	5.32	30.29	5.72	26.2
ENSCAFG00000000442	18.87	14.56	12.52	6.33	39.69	5.54	190.61
ENSCAFG00000000443	610.33	158.76	41.89	48.62	425.12	75.99	68.1
ENSCAFG00000000444	246.36	107.91	54.78	40.42	211.48	68.84	134.11
ENSCAFG00000000445	49.45	8.44	5.53	0.72	37.14	5.08	7.21
ENSCAFG00000000446	9.35	12.49	5.74	1.11	160.54	7.19	1.76
ENSCAFG00000000447	6.46	25.36	16.5	8.52	31.24	8.47	2.18
ENSCAFG00000000448	66.35	5.26	55.35	1.13	53.21	3.13	21.32
ENSCAFG00000000450	0.48	0.13	41.93	1.37	621.09	25.62	0.69
ENSCAFG00000000451	5.65	0	0.13	7.43	5.47	0.07	0.29
ENSCAFG00000000453	16.41	4.5	6.46	5.6	14.57	2.47	11.86
ENSCAFG00000000454	61.42	39.42	44.2	30.48	75.74	30.84	251.65
ENSCAFG00000000456	7.05	3.3	6.42	2.88	8.05	6.44	2.94
ENSCAFG00000000457	61.29	44.27	35.15	54.54	64.57	16.98	41.45
ENSCAFG00000000458	22.79	9.49	13.11	5.57	26.11	9.25	30.19
ENSCAFG00000000459	18.4	6.4	10.69	18.38	26.99	4.17	37.62
ENSCAFG00000000460	63.51	149.36	45.8	40.27	94.08	9.85	10.11
ENSCAFG00000000462	0.65	0	0.05	0.13	0.1	0.06	0.15
ENSCAFG00000000463	3.71	0.37	1.68	3.07	4.12	0.89	0.08
ENSCAFG00000000464	8.25	1.92	3.09	1.82	16.41	0.91	8.52
ENSCAFG00000000465	17.81	5.58	218.16	234.71	14.06	2.37	10.38
ENSCAFG00000000469	3.66	0.67	2.7	1.26	4.27	0.76	2.92
ENSCAFG00000000470	0	0	0	0	0.19	0	0.68
ENSCAFG00000000471	0	0	0	0	0	0	0
ENSCAFG00000000472	0	0	0	0	0	0	0.28
ENSCAFG00000000473	25.61	0.02	0.01	0.04	0	0.01	0.17
ENSCAFG00000000474	0.1	0.08	0.11	0.04	0.31	0.06	0.08
ENSCAFG00000000475	0	0.33	0	0	0	0	0.99
ENSCAFG00000000478	12.41	15.48	7	2.89	28.17	11.12	351.68
ENSCAFG00000000479	42.68	0.04	0.01	0	0.19	0.01	7.51
ENSCAFG00000000480	13.06	0.04	19.68	0.72	15.06	0.09	42.78
ENSCAFG00000000481	11.67	0.08	0.16	0.06	14.12	0.03	7.94
ENSCAFG00000000482	3.02	6.38	4.07	2.3	41.3	6.57	75.21
ENSCAFG00000000483	5.77	1.76	0.89	0.28	6.51	1.25	3.21
ENSCAFG00000000484	2.46	2.96	11.81	5.3	15.12	1.84	13.06
ENSCAFG00000000485	0	0	0	0	0	0	0.33
ENSCAFG00000000487	47.66	99.36	133.19	411.55	785.02	37.18	76.53
ENSCAFG00000000488	10.65	0	0	0	0	0	0.39
ENSCAFG00000000489	0.3	0.36	0.26	0.55	0.16	0.28	0
ENSCAFG00000000491	0.91	2.12	7.45	3.9	14.33	0.68	4.21
ENSCAFG00000000492	0	1.55	1.25	0.89	6.6	0	0.78
ENSCAFG00000000493	0	1.34	4.38	0.41	0.61	1.15	6.32
ENSCAFG00000000494	0	0	0	0	0	0	0.13
ENSCAFG00000000496	19.52	13.17	7.21	3.01	15.62	8.62	45.3
ENSCAFG00000000497	1.5	1.17	0.5	5.33	14.44	0.32	0.67
ENSCAFG00000000498	0.39	0.81	0.28	2.89	10.76	0.15	0.16
ENSCAFG00000000500	55.18	72.15	92.54	234.62	1217.58	52.96	65.78
ENSCAFG00000000502	0.79	3.91	0.83	4.35	25.63	1.03	0.09
ENSCAFG00000000506	0	0	34.87	0	3.39	0	0
ENSCAFG00000000507	11.82	3.84	8.53	4.24	19.39	2.72	13.61
ENSCAFG00000000509	100.15	43.28	86.86	46.28	166.77	38.42	62.7
ENSCAFG00000000510	9.56	0.09	1.09	16.25	2.94	0.4	1.92
ENSCAFG00000000512	11.12	2.92	5.68	2.81	10.33	2.36	29.65
ENSCAFG00000000513	126.69	2.87	1.86	1.06	0.77	1.08	17.61
ENSCAFG00000000515	0.3	0	0	0	0	0	0
ENSCAFG00000000517	0	0	0.14	1.43	0.52	0	0
ENSCAFG00000000519	0.32	0.11	0.12	3.09	13.15	0.07	357.95
ENSCAFG00000000522	6.13	1.16	0.72	0.08	9.5	1.85	10.03
ENSCAFG00000000523	0	0	0.15	0.16	0	0.17	0.11
ENSCAFG00000000525	8.44	13.17	18.07	13.21	32.26	21.37	0.65
ENSCAFG00000000528	8.57	1.38	2.36	1.58	4.2	1.65	2.34
ENSCAFG00000000529	4.45	3.74	4.97	1.3	11.8	0.53	37.67
ENSCAFG00000000530	14.6	5.75	27.05	7.47	36.11	4.65	22.51
ENSCAFG00000000532	0.76	0.83	0.57	0.73	2.4	0.47	2.06
ENSCAFG00000000533	99.78	47.97	41.68	16	101.43	29.53	254.21
ENSCAFG00000000534	9.07	1.6	6.87	2.95	10.65	2.01	1.07
ENSCAFG00000000535	3.11	11.86	2.68	0.53	97.7	5.67	8.66
ENSCAFG00000000536	0	0	0	0	0	0	0
ENSCAFG00000000538	41.82	0	0	0	1.65	0	6.68
ENSCAFG00000000540	2.12	0.9	5.51	0.66	5.26	0.75	1.32
ENSCAFG00000000543	26.42	9.54	9.93	5.4	39.13	6.11	79.09
ENSCAFG00000000544	0	0.07	0.04	0	0	0	33.88
ENSCAFG00000000545	0	0	0	0	0	0	0
ENSCAFG00000000547	0.12	0.2	0.69	0.78	2.11	0.22	3.05
ENSCAFG00000000548	8.94	1.41	11.84	1.48	22.54	0.63	118.58
ENSCAFG00000000549	4.79	3.53	4.55	2.43	2.45	1.5	14.27
ENSCAFG00000000550	34.49	0	0	0	3.07	0	2.99
ENSCAFG00000000554	30.48	6	10.19	3.63	17.42	2.41	74.26
ENSCAFG00000000555	17.04	6.74	23.45	16.63	38.45	6.08	43.87
ENSCAFG00000000557	19.79	3.71	7.06	3.49	18.76	3.39	6.47
ENSCAFG00000000558	0.11	0.68	0.13	0.08	0.24	0.28	498.18
ENSCAFG00000000561	5.45	3	2355.08	164.21	31.84	11.6	1.61
ENSCAFG00000000562	30.76	7.9	20.17	7.19	44.69	7.39	36.41
ENSCAFG00000000563	1.29	0	4.09	0.18	1.52	0.06	0.32
ENSCAFG00000000564	26.33	10.09	18.14	9.15	24.37	5.8	26.63
ENSCAFG00000000565	0.12	0.12	0.09	0	0.51	0	0
ENSCAFG00000000566	99.07	22.28	133.06	70.81	166.43	18.46	527.46
ENSCAFG00000000567	129.28	59.87	214.28	214.1	439.37	39.92	1512.74
ENSCAFG00000000568	209.55	0.45	0.62	0.26	0.49	0.16	1.95
ENSCAFG00000000569	12.05	2.81	5.3	0.6	29.98	1.49	15.98
ENSCAFG00000000570	20.2	13.04	18.13	7.6	43.04	8.14	39.38
ENSCAFG00000000571	0	0	0	0	0	0	0
ENSCAFG00000000572	22.99	13.15	47.39	28.48	100.92	17.28	244.51
ENSCAFG00000000575	75.52	63.58	53.02	37.33	100.65	66.48	455.13
ENSCAFG00000000576	10.19	5.69	5.84	5.24	19.02	4.15	14.74
ENSCAFG00000000577	14.38	0.98	1.89	0.19	4.29	0.76	32.82
ENSCAFG00000000578	0	0	0	0	0.28	0	0.21
ENSCAFG00000000579	37.62	13.01	17.04	9.11	27.49	8.4	257.72
ENSCAFG00000000580	821.43	53.88	93.79	13.57	293.47	26.16	330.57
ENSCAFG00000000581	15.7	4.67	8.04	8.23	8.56	3.57	11.12
ENSCAFG00000000582	30.42	24.61	10.04	14.45	27.41	2.36	13.68
ENSCAFG00000000583	3.54	0	0	0	0	0.33	0.44
ENSCAFG00000000584	28.17	11.79	19	14.39	38.3	7.24	48.78
ENSCAFG00000000586	15.34	192.51	12.35	3.94	35.59	125.47	653.86
ENSCAFG00000000587	1.36	0.08	5.08	1.53	28.39	0.01	1.82
ENSCAFG00000000588	43.78	83.76	511.6	513.99	57.05	46.01	21.06
ENSCAFG00000000589	0	0	1.25	0.29	0	0	0.07
ENSCAFG00000000590	19.84	3.23	13.3	7.72	19.55	5.27	16.45
ENSCAFG00000000592	0	0.61	0.39	0	0.24	0	387.17
ENSCAFG00000000593	5.67	6.51	8.8	8.06	32.09	4.94	30.57
ENSCAFG00000000594	6.33	9.79	5.38	0.78	11.84	0.9	27.09
ENSCAFG00000000595	0	0	0	1.61	0	0	0.55
ENSCAFG00000000596	0	0	0	0	0	0	0
ENSCAFG00000000598	2.44	1.29	30.45	403.16	4.41	2.91	12.19
ENSCAFG00000000600	11.19	10.24	14.58	7.17	23.64	6.13	2.6
ENSCAFG00000000601	18.33	14.6	14.12	9.47	27.76	17.51	52.78
ENSCAFG00000000602	10.59	4.94	4.66	3.94	8.66	3.59	15.74
ENSCAFG00000000603	39.86	15.59	26.34	15.6	59.22	14.92	63.12
ENSCAFG00000000604	61.35	54.44	52.32	35.2	81.78	55.71	202.85
ENSCAFG00000000606	0	0	0.11	0.14	0	0.12	0.48
ENSCAFG00000000607	69.93	20.94	25.75	23.77	63.7	17.14	57.69
ENSCAFG00000000608	18.07	8.41	10.45	3.08	32.24	7.26	37.95
ENSCAFG00000000609	0	0	22.28	0	3.72	0.34	0
ENSCAFG00000000610	0	0.28	0.3	0.25	3.12	0	0.42
ENSCAFG00000000611	10.89	0.16	0.41	0.03	2.49	1.88	1.8
ENSCAFG00000000612	69.23	17.6	14.46	14.4	54.12	22.85	137.93
ENSCAFG00000000613	0	0	0	0	0	0	0.98
ENSCAFG00000000614	0	0	0	0	0	0	44.5
ENSCAFG00000000615	0	0.5	0.31	0.17	6.48	0	4.34
ENSCAFG00000000616	15.82	8.83	9.98	6.55	15.48	6.21	9.14
ENSCAFG00000000617	23.38	9.74	18.95	3.03	75.45	14.16	36.36
ENSCAFG00000000618	67.04	1.24	14	0.43	61.25	1.51	6.76
ENSCAFG00000000619	19.66	6.78	11.83	11.73	35.86	5.77	55.36
ENSCAFG00000000620	62.28	28.15	40.07	25.89	45.43	31.95	187.89
ENSCAFG00000000621	27.78	50.25	65.86	30.59	530.46	39	13.83
ENSCAFG00000000622	4.95	3.55	5.62	3.5	19.18	2.95	9.64
ENSCAFG00000000623	4.31	0	0	0	0	0	0
ENSCAFG00000000624	0	0	0	0	0	0	0
ENSCAFG00000000625	0	0.42	0	0.14	0.21	0	86.97
ENSCAFG00000000626	2.36	0.85	1.76	2.71	4.16	0.85	45.05
ENSCAFG00000000627	20.24	19.1	81.73	18.6	75.83	19.49	73.75
ENSCAFG00000000628	1.6	0.21	0	0	0.42	0.24	0
ENSCAFG00000000629	35.78	5.73	10.76	1.75	14.86	1.62	40.97
ENSCAFG00000000630	1.32	8.33	0.16	0.27	0.6	6.97	0.47
ENSCAFG00000000632	7.25	2.9	4.25	1.98	8.01	1.1	14.21
ENSCAFG00000000634	0	0	0	0	0	0	0
ENSCAFG00000000636	36.36	18.05	28.57	24.98	41.69	38.39	143.45
ENSCAFG00000000637	21.24	5.79	8.61	1.16	57.47	11.6	24.54
ENSCAFG00000000638	17.93	16.54	44.99	21.87	116.44	73.26	27.27
ENSCAFG00000000639	4.69	7.91	3.22	1.4	10.48	3.49	460.03
ENSCAFG00000000640	0.34	0.7	0.26	0.59	1.43	0.53	1.37
ENSCAFG00000000641	42.11	111.32	36.72	28.77	130.68	36.86	14.29
ENSCAFG00000000642	28.92	22.22	39.71	18.31	63.18	14.71	20.84
ENSCAFG00000000643	90.25	17.72	25.52	17.84	83.39	8.79	26.15
ENSCAFG00000000644	28.81	6.21	1.49	2.83	15.97	1.72	62.58
ENSCAFG00000000646	0	0	0	0	2.16	0	0.41
ENSCAFG00000000647	11.71	4.37	8.57	3.71	10.44	6.59	20.76
ENSCAFG00000000649	82.56	10.08	24.79	5.71	18.78	6.3	35.73
ENSCAFG00000000652	18.8	9.66	3.62	1.04	11.82	5.38	67.67
ENSCAFG00000000653	0.34	0	0	0	0	0	0.27
ENSCAFG00000000654	10.75	8.08	20.09	4.05	70.75	4.6	20.07
ENSCAFG00000000655	31.61	1.9	10.22	1.88	17.68	2.15	31.18
ENSCAFG00000000656	4.78	0.46	32.8	0	2.38	0.52	0.35
ENSCAFG00000000657	13.44	6.94	31.3	3.99	60.22	10.38	99.64
ENSCAFG00000000658	0.7	0.06	311.76	0.67	109.92	0.04	0.82
ENSCAFG00000000659	0	0.1	0.54	0.23	7.13	2.15	9.61
ENSCAFG00000000661	70.16	47.82	304.34	16.96	798.36	14.55	88.62
ENSCAFG00000000662	0	0	0	0	0	0	0
ENSCAFG00000000663	18.35	6.81	14.72	8.89	28.33	6.17	54.41
ENSCAFG00000000664	1.31	0.26	1.84	0.08	2.21	0.08	41.81
ENSCAFG00000000665	0.63	0.48	0.58	0.73	21.46	0.66	6.04
ENSCAFG00000000667	3.61	0.4	1.74	0.3	36.65	6.94	0.36
ENSCAFG00000000669	46.13	7.89	16.38	7.6	48.22	5.25	62.18
ENSCAFG00000000670	25.34	0	3.46	0.65	0.06	0.06	3.23
ENSCAFG00000000671	103.99	197.68	275.3	139.01	141.46	124.71	40.21
ENSCAFG00000000672	0	0	0	0	0	0	0.37
ENSCAFG00000000673	21.42	12.84	93.64	43.08	117.72	3.27	55.74
ENSCAFG00000000674	8.34	2.79	4.88	1.58	11.57	3.99	1.24
ENSCAFG00000000675	0	0	0	0	0.31	0	0.08
ENSCAFG00000000676	2.12	0.31	1103.1	565.22	0.92	0.46	10.86
ENSCAFG00000000677	19.67	4.84	2.89	3.89	6.15	1.62	4.78
ENSCAFG00000000678	10.58	16.11	0.76	0.69	12.21	0.77	1.21
ENSCAFG00000000679	41.32	11.43	18.29	9.43	28.16	10.23	42.8
ENSCAFG00000000680	155.26	15.88	52.26	6.11	35.26	8.71	78.1
ENSCAFG00000000681	1.86	11.94	0.09	0.02	0.89	0.05	20.82
ENSCAFG00000000682	0.1	20.26	0.09	0	0.04	53.81	8.71
ENSCAFG00000000683	23.23	7.22	14.48	9.32	25.58	8.51	46.37
ENSCAFG00000000684	0	0	0	0	0	0	1.34
ENSCAFG00000000685	5.32	28.04	0.39	0.29	0.19	42.85	0.82
ENSCAFG00000000686	15.67	4.4	319.82	2485.34	156.68	7.06	5.56
ENSCAFG00000000687	0.5	0.54	0	0.21	0.26	0.1	0.27
ENSCAFG00000000688	13.83	6.86	14.6	7.45	31.24	5.83	5.59
ENSCAFG00000000689	16.75	5.15	7.01	3.55	19.56	6.61	9.59
ENSCAFG00000000690	21.12	5.11	9.72	3.22	28.87	2.93	72.16
ENSCAFG00000000691	22.48	17.38	36.5	17.56	74.85	14.54	24.81
ENSCAFG00000000692	34.51	11.48	38.34	32.95	37.21	20.39	49.05
ENSCAFG00000000693	5.45	0.53	8.06	1.23	29.97	4.07	0.89
ENSCAFG00000000694	12.26	11.67	35.84	25.73	33.67	24.38	62.5
ENSCAFG00000000696	18.77	0	0.02	0.38	15.69	0	0.36
ENSCAFG00000000697	0.5	0.27	7.43	3.82	23.32	0	3.44
ENSCAFG00000000698	10.93	8.8	23.15	17.27	38.36	14.77	27.34
ENSCAFG00000000699	42.66	0.35	0.26	0.23	1.81	2.07	3.6
ENSCAFG00000000700	1.71	0.07	0.02	0.02	0.13	0.04	60.59
ENSCAFG00000000701	26.94	15.58	394.5	1948.04	59.76	8.25	34.2
ENSCAFG00000000702	40.84	36.01	61.42	42.66	108.44	52.51	64.13
ENSCAFG00000000703	205.74	0	0.07	0	0.26	0	8.58
ENSCAFG00000000704	1.02	0.35	0.02	0	2.48	0.21	21.23
ENSCAFG00000000706	2.4	0	0.09	0	0.16	0	0.12
ENSCAFG00000000709	11.82	2.7	4.09	1.35	19.63	2.73	137.61
ENSCAFG00000000710	0.34	0.19	42.93	21.53	5.59	0.23	0.69
ENSCAFG00000000711	23.67	3.8	21.89	52.08	26.34	7.39	45.16
ENSCAFG00000000712	1.18	4.09	2.75	13.57	4.09	2.33	5.15
ENSCAFG00000000713	94.36	52	58.06	22.18	58.12	42.18	75.32
ENSCAFG00000000714	7.52	5.17	5.51	2.18	19.99	3.2	7.26
ENSCAFG00000000716	9.46	0.09	0.19	1.1	10.35	0	2.06
ENSCAFG00000000717	3.24	0	0	0	18.31	0	0.49
ENSCAFG00000000718	14.15	9.88	10.58	6.7	32.7	7.75	138.53
ENSCAFG00000000719	9.74	3.71	5.31	1.88	11.29	4.05	11.47
ENSCAFG00000000720	59.69	1.2	37.14	37.46	20.02	2.63	15.22
ENSCAFG00000000721	33.59	45.66	51.78	25.95	37.65	8.84	126.46
ENSCAFG00000000722	3.44	1.29	1.68	0.05	1.55	1.44	6.46
ENSCAFG00000000723	0	0	0	0	0	0.24	0.95
ENSCAFG00000000727	0	0	0	0	0	0	0
ENSCAFG00000000731	4.2	0	0	0	0	0	0
ENSCAFG00000000732	133.71	64.4	95.66	46.9	111.69	79.87	349.3
ENSCAFG00000000733	0.16	0.59	0.27	0	0	1.04	0
ENSCAFG00000000734	0.15	0.57	0.09	0	0.32	0.7	0.12
ENSCAFG00000000736	0	4.24	2.87	0.98	1.34	3.64	2.86
ENSCAFG00000000737	71	2.91	40.82	3.94	85.9	1.44	44.59
ENSCAFG00000000738	51.43	20.55	48.75	24.01	71.51	20.73	44.51
ENSCAFG00000000740	0.85	0.11	4.6	0.14	0	0.12	8.91
ENSCAFG00000000741	143.96	5.28	2.1	15.9	18.37	3.31	2.6
ENSCAFG00000000742	6.23	0	0	0	0	0	0
ENSCAFG00000000743	0	0	0	0	0	0	0
ENSCAFG00000000744	57.03	0.08	0.01	0	0.04	0.01	0.29
ENSCAFG00000000745	14.48	7.36	11.73	5.74	18.01	8.89	60.79
ENSCAFG00000000747	0	0	0.3	0	0.55	0.61	2.29
ENSCAFG00000000749	0.14	0.04	0.05	0.13	0.08	0	0.06
ENSCAFG00000000750	0.33	0.13	161.35	17.77	0.95	0.41	0.22
ENSCAFG00000000751	2.54	16.27	1.3	1.73	28.35	13.87	9.16
ENSCAFG00000000752	58.31	19.51	11.67	2.77	57.62	6.6	79.32
ENSCAFG00000000755	16.12	8.63	9.01	4.77	14.81	5.96	36.76
ENSCAFG00000000756	39.3	13.83	11.37	16.99	33.04	3.35	6.37
ENSCAFG00000000757	1.93	0.14	110.64	1.66	0	0.1	0.28
ENSCAFG00000000758	1.42	0.45	1.11	2496.32	1.55	0.32	0.93
ENSCAFG00000000760	9.93	6.31	7.42	3.09	12.64	6.02	8.57
ENSCAFG00000000761	24.62	5.96	10.21	10.23	33.8	4.11	16.39
ENSCAFG00000000764	88.57	0	0.19	2.67	0.89	0.1	0.41
ENSCAFG00000000765	36.43	1.45	3.06	0.33	50.8	9.93	70.8
ENSCAFG00000000766	21.39	8.09	13.54	39.19	56.62	9.6	5.9
ENSCAFG00000000767	1.98	17.77	8.71	0.11	30.43	0.69	11.71
ENSCAFG00000000768	3.25	1.84	1.48	2.58	15.47	1.58	1.33
ENSCAFG00000000769	1.49	1.96	0.5	0.36	0.93	0.91	24.87
ENSCAFG00000000770	15.12	1.33	0.29	0.07	9.54	0.5	71.48
ENSCAFG00000000771	52.31	9.29	33.06	3.97	54.88	6.78	61.58
ENSCAFG00000000772	169.77	114.25	27.79	28.87	188.09	44.4	106.4
ENSCAFG00000000774	86.94	22.51	43.63	26.1	81.12	23.66	23.79
ENSCAFG00000000776	0	0	0.11	0.15	0	0	0
ENSCAFG00000000777	1.32	0.85	1.34	0.68	2747.91	0.98	4.57
ENSCAFG00000000779	16.48	5.77	5.07	3.89	13.15	3.71	8.91
ENSCAFG00000000781	1.35	0.26	0.05	0	4.05	0.06	126.96
ENSCAFG00000000782	0.51	0.41	0.06	0.13	1.5	0.1	28.42
ENSCAFG00000000783	26.16	9.15	15.13	8.51	68.62	8.84	14.06
ENSCAFG00000000784	3.8	3.93	389.01	12.63	16.38	5.78	18.33
ENSCAFG00000000785	0.32	0.99	1.03	0.71	1.47	0.49	235.19
ENSCAFG00000000786	8.07	0	0.01	0.85	0	0	0.04
ENSCAFG00000000787	4.48	3.22	5.59	2.72	5.69	2.08	7.55
ENSCAFG00000000788	5.95	25.35	12.28	20.63	6.15	15.76	1.01
ENSCAFG00000000789	12.41	0	0.17	0.07	10.55	0	0.56
ENSCAFG00000000790	2.49	1.03	1.72	1.06	20.39	1	2.12
ENSCAFG00000000791	4.15	12.74	3.25	0.56	58.64	7.74	1.02
ENSCAFG00000000792	0.52	0.03	0	7.63	0.67	0.06	0.56
ENSCAFG00000000795	19.15	0.85	1.55	0.04	4.12	0.43	30.32
ENSCAFG00000000797	0.04	0	0	20.26	0.09	0	0
ENSCAFG00000000798	0.41	0	0	0	0	0	0
ENSCAFG00000000799	91.62	6.65	1.05	0.13	0.12	7.27	135.84
ENSCAFG00000000801	0	0	0	0.06	0.09	0	0.14
ENSCAFG00000000803	31.77	66.18	126.17	125.85	3702.12	33.58	34.99
ENSCAFG00000000804	38.18	23.08	6.08	251.63	171.17	23.46	19.63
ENSCAFG00000000805	0	0	0	0	0	0	0.7
ENSCAFG00000000806	42.42	72.57	233.77	218.45	3579.98	44.02	37.27
ENSCAFG00000000807	0	0	0	0	0	0	0
ENSCAFG00000000808	0	0	0	0	0	0.07	0
ENSCAFG00000000809	3.53	0.14	0.07	0.09	19.66	0.15	179.51
ENSCAFG00000000810	9.67	0.7	7.8	0.17	9.42	0.67	7.21
ENSCAFG00000000811	34.97	11.01	45.14	27.23	60.42	10.2	35.97
ENSCAFG00000000812	4.83	9.58	16.18	23.7	650.91	4.59	4.09
ENSCAFG00000000814	6.02	10.34	25.21	43.58	797.55	8.61	6.99
ENSCAFG00000000816	105.26	68.5	113.66	75.9	171.47	110.52	196.28
ENSCAFG00000000817	0.18	0	0	0	0	0	0
ENSCAFG00000000819	0.64	0.4	0.12	0.84	8.65	0.84	0
ENSCAFG00000000820	0	0	0	0	3.79	0	20.25
ENSCAFG00000000821	4.94	1.9	5.91	3.48	8.05	2.12	16.06
ENSCAFG00000000822	167.84	61.23	52.74	29.17	124.42	34.19	44.8
ENSCAFG00000000823	21.16	3.29	6.99	8.13	29.61	4.08	2.41
ENSCAFG00000000824	3.45	4.7	26.41	2.99	38.55	4.68	2.94
ENSCAFG00000000825	1.86	0	0.04	0.03	0.15	0	0.71
ENSCAFG00000000826	14.47	8.18	11.1	9.98	37.16	21.08	20.77
ENSCAFG00000000827	0.46	0	0	0.02	0.12	0	15.3
ENSCAFG00000000828	60.99	4.4	8.93	0.6	33.93	5.47	24.58
ENSCAFG00000000829	6.23	7.12	8.27	27.61	149	4.03	2.55
ENSCAFG00000000830	21.35	15.72	17.43	0.61	7.6	2.49	2.2
ENSCAFG00000000831	24.16	8.9	191.03	50.05	53.21	7.96	11.92
ENSCAFG00000000832	21.07	9.22	9.04	27.03	105.55	6.74	2.15
ENSCAFG00000000833	1.46	0.06	0.24	0	0.33	0	0.69
ENSCAFG00000000834	0.23	3.94	3.13	0.52	0.83	0.73	0.53
ENSCAFG00000000835	0.52	0.06	0	8.19	0.66	0.11	0.15
ENSCAFG00000000838	28.05	2.92	8.54	2.26	22.6	1.57	313.74
ENSCAFG00000000839	55.49	1.03	21.18	7.63	64.33	0.29	1.54
ENSCAFG00000000840	4.86	2.12	30.58	1.2	2.01	0.88	0.33
ENSCAFG00000000842	4.91	9	13.98	16.05	47.45	5.25	20
ENSCAFG00000000843	0.3	0	0	0	1.45	0	0.5
ENSCAFG00000000846	0	0	0.47	0	0	0	0
ENSCAFG00000000847	10.74	1.13	4.59	1.38	8.39	3.1	79.56
ENSCAFG00000000848	11.53	11.39	27.07	25.47	315.11	6.13	19.49
ENSCAFG00000000849	0.21	0	0	0.16	0	0	0
ENSCAFG00000000850	80.31	48.54	44.05	19.25	42.7	31.88	175.98
ENSCAFG00000000851	3.17	5.47	5.13	14.24	48.01	2.31	1.74
ENSCAFG00000000853	0	0	0.47	0.24	0.52	0	0
ENSCAFG00000000854	0	0	0	0	0.26	0	33.6
ENSCAFG00000000855	1.54	0.49	0.38	0.45	0	0.2	2.71
ENSCAFG00000000856	37.78	10.25	31.77	15.43	39.5	11.13	426.1
ENSCAFG00000000857	0.4	0.97	0.43	0.13	0.29	1.71	2.42
ENSCAFG00000000858	0.04	0.02	1.44	14.6	28.12	0.11	13.93
ENSCAFG00000000860	35.33	15.18	27.17	29.72	107.65	8.62	17.57
ENSCAFG00000000861	1.88	0.36	0.94	0.06	0.35	0.15	2.97
ENSCAFG00000000863	0	0.09	0.37	0	0.09	0.1	15.98
ENSCAFG00000000864	0.1	0	38.02	3.58	1.04	0.06	1.1
ENSCAFG00000000865	81.92	3.91	3.14	17.55	104.13	4.17	38.98
ENSCAFG00000000866	7.29	0.85	0.12	0.09	12.56	1.1	1.22
ENSCAFG00000000867	24.54	7.09	11.54	8.54	22.2	17.72	16.4
ENSCAFG00000000868	10.87	21.23	6.98	3.68	83	6.71	51.95
ENSCAFG00000000869	31.53	0.74	48.23	4.15	13.53	0.75	9.48
ENSCAFG00000000870	45.55	13.77	5.57	0.52	16.88	5.03	26.74
ENSCAFG00000000871	107.04	41.75	63.01	34.22	178.66	28.15	321.3
ENSCAFG00000000873	29.3	0.65	7.47	0	1.08	0.18	52.31
ENSCAFG00000000874	1.73	1.35	3.99	1.1	3.78	2.13	4.97
ENSCAFG00000000875	26.18	7.52	8.7	5.13	22.27	2.87	18.36
ENSCAFG00000000876	1.97	0.49	0.43	0.87	10.09	0.09	0.74
ENSCAFG00000000877	0.43	0.48	0.13	0.11	0	1.36	1.11
ENSCAFG00000000878	0	0	0	0.24	0.24	0	0.09
ENSCAFG00000000879	0	0	0	0	0	0	0
ENSCAFG00000000880	0	0	0	0	0	0	0
ENSCAFG00000000882	1.62	0.51	0.92	0.19	4.55	0.41	1.21
ENSCAFG00000000883	2.12	0	0.33	0	1.1	0	1.17
ENSCAFG00000000884	4.35	0.25	1	0.27	1.56	0.15	6.62
ENSCAFG00000000885	14.7	2.82	15.66	17.16	78.43	33.82	2.1
ENSCAFG00000000886	3.64	1.93	1.76	2.44	28.73	1.9	5.66
ENSCAFG00000000887	103.51	220.39	99.43	45.88	98.57	259.62	146.08
ENSCAFG00000000889	0.57	3.1	0.28	0.13	18.02	3.28	0.95
ENSCAFG00000000891	0	0.09	0	0.12	0.17	0.1	3.59
ENSCAFG00000000893	4.08	0.11	0.23	14.31	1.47	0.85	2.29
ENSCAFG00000000894	0.15	0	0	0	0	0	0
ENSCAFG00000000895	0.27	0	0.03	0.09	0.09	0	1.14
ENSCAFG00000000896	0.11	0.17	0.22	0.18	2.57	0.13	0.41
ENSCAFG00000000897	1.33	0.03	0	0.04	11.79	0	0.08
ENSCAFG00000000898	75.7	4.78	2.66	0.79	7.34	1.53	139.95
ENSCAFG00000000899	355.17	0.11	0.29	0.04	0.11	0.12	5.9
ENSCAFG00000000900	0	0	0	0	0	0	0
ENSCAFG00000000901	3.23	1.16	1.58	1.06	9.1	0.73	6.16
ENSCAFG00000000902	3.71	0.1	0.47	0.18	4.39	0.09	139.51
ENSCAFG00000000903	67.96	1.22	0.78	0.64	15.36	0.96	7.04
ENSCAFG00000000904	132.18	0.03	0.02	0.05	0.23	0.06	0.37
ENSCAFG00000000905	14.06	4.1	3.22	1.75	7.73	3.83	14.45
ENSCAFG00000000906	157.06	25.65	9.07	7.68	38.2	4.99	6.22
ENSCAFG00000000907	11.63	0.28	0.24	0.33	28.41	0.28	2.43
