transcript	TPM.bones	TPM.brain	TPM.embryo	TPM.lung	TPM.heart	TPM.intestine	TPM.kidney	TPM.liver	TPM.muscle	TPM.ovary	TPM.testis
ENSELUT00000018017.1	6.79002	38.6818	27.0212	2.18372	0.83812	1.40343	1.05121	0.49597	0.432516	1.68912	5.45848
ENSELUT00000018018.1	0.131369	0.110608	0.0452906	0.122205	0	0	0	0.544123	0	0	0.0950839
ENSELUT00000018019.1	5.92717	46.756	1.74178	1.70276	1.59812	3.25894	1.33051	0.126718	0.152043	0.309873	11.518
ENSELUT00000018020.1	0.416372	0.788321	0	0.383	0.169571	0	0.0185578	0.303039	0	5.51835	3.15749
ENSELUT00000018021.1	18.4501	32.8926	26.1673	28.1298	26.0531	34.5946	35.2364	20.0918	2.26011	71.1849	25.7069
ENSELUT00000018022.1	65.0461	79.5531	13.5938	99.3779	95.4931	66.0969	56.6824	32.4076	27.3715	24.0828	76.462
ENSELUT00000018023.1	1.88058	14.6201	0.737426	0.191501	0.363248	1.51898	1.00594	0	0	0.0495642	4.86793
ENSELUT00000018024.1	0	0.208658	0	0	0	0	0.153873	0	0	0	0
ENSELUT00000018025.1	41.0226	79.8539	66.1942	29.4203	42.7079	11.3738	29.5527	7.40286	17.7512	97.8743	96.704
ENSELUT00000018026.1	6.59466	12.8567	1.53806	8.10418	3.512	10.3825	16.3428	0.68022	1.14477	8.63835	10.1084
ENSELUT00000018027.1	3.53011	19.4795	6.71089	0.141166	0.303612	0.0391935	0.238423	4.97567e-08	0	0.160676	0.292934
ENSELUT00000018028.1	2.12731	1.07643e-05	0	0	0	0.462771	0	0	0	2.44195	0.424928
ENSELUT00000018029.1	5.13684	3.75816	1.08677	0.603234	0.337024	0.652578	0.79102	0	0.610548	2.70285	5.1312
ENSELUT00000018030.1	16.1798	16.2071	6.33372	5.26616	5.1524	4.59566	5.5725	0.767275	0.20988	2.18254	5.79281
ENSELUT00000018031.1	1.40344	5.5991	0.887605	2.42258	1.13667	1.4827	3.16499	0.383259	0.420617	1.83841	2.5567
ENSELUT00000018032.1	1.80382	4.81336	16.2831	2.33284	4.80584	2.27621	0.179923	0.054766	0.104241	2.51014	1.45736
ENSELUT00000018033.1	0	0.094309	0	0	0.14994	0.321356	0.0964048	0	0	1.63521	0.854625
ENSELUT00000018034.1	1.1762	6.49373	1.59933	2.62485	3.95269	1.62407	3.15105	1.2498	0.584018	0	1.28225
ENSELUT00000018035.1	0.622514	0	0	0	0	0	0	0	0	0	0
ENSELUT00000018036.1	0	5.67966	5.53823	0.760465	1.27602	0.855284	0.311189	0	0.20609	1.23085e-05	2.88708
ENSELUT00000018037.1	2.89743	4.50773	2.49218	3.79769	2.34786	3.41203	6.24829	0.657926	0.826849	4.63208	8.97648
ENSELUT00000018038.1	16.4989	23.1589	16.8511	20.6029	12.4011	18.2789	16.5041	6.75954	11.2831	47.6121	29.4441
ENSELUT00000018039.1	1.28195	5.85763	0.370253	0.202045	1.02279	0.160461	0.401952	0.0718564	0.146956	0.159137	3.86602
ENSELUT00000018040.1	21.6949	19.3456	18.0837	22.9051	23.0862	17.7463	22.3267	14.1411	10.1456	14.1814	29.4086
ENSELUT00000018041.1	0	0	0	0	0	0	0	0	0	0	0
ENSELUT00000018042.1	12.8285	15.1135	10.9624	11.8267	4.57481	6.45571	8.97159	2.00274	2.91365	26.4735	11.3917
ENSELUT00000018043.1	2.06225	2.51506	0	1.27487	0.140969	4.9138e-08	9.75245e-05	7.66457e-10	0	0	0.787408
ENSELUT00000018044.1	8.59282	4.45784	11.0614	150.201	9.12753	9.15775	92.5845	0.905515	1.10923	83.8237	53.9642
ENSELUT00000018045.1	0	0	0	0	0	0	0	0	0	0	0
ENSELUT00000018046.1	0	0.291124	0.883339	0.204863	0.432151	0.326913	0.0683553	0.0471569	0	0.512467	33.4726
ENSELUT00000018047.1	12.3909	31.5492	10.7336	9.26044	39.0895	8.51723	30.2042	1.2197	0.551246	0.50377	18.7559
ENSELUT00000018048.1	1.45547	2.65536	0.543182	9.5954	1.06435	41.8657	0.647686	7.0712	0	84.377	8.95631
ENSELUT00000018049.1	13.4063	28.3575	10.397	23.7783	16.0778	9.96217	26.2089	1.38286	0	1.24832	6.39504
ENSELUT00000018050.1	3.61195	1.2815	9.18932	2.52515	2.21693	1.5936	1.99401	0	0	6.67824	2.73041
ENSELUT00000018051.1	157.842	37.3769	77.0481	25.9148	32.7348	30.9241	35.3693	9.85042	132.271	32.0072	55.1012
ENSELUT00000018052.1	13.3005	25.731	5.28653	0.137307	0	0	0	0.285243	0	0.419349	3.26158
ENSELUT00000018053.1	7.24078	14.9589	9.0499	10.7098	6.43714	7.48099	9.13536	2.87804	3.00381	28.6972	28.3767
ENSELUT00000018054.1	3.85148	4.5201	2.56187	2.39121	16.5379	1.56224	10.3274	0.461688	0	0.109574	4.40539e-07
ENSELUT00000018055.1	2.91265	34.9722	2.07241	0	0	0.175988	0	0.0662285	0	0	0
ENSELUT00000018056.1	0	0.644462	0.162045	0	0	0	0	1.42032	0	0.376544	6.60037
ENSELUT00000018057.1	0	0.743673	0	0	0	0	0	0	0	1.87705	1.00459
ENSELUT00000018058.1	0.136109	0.770186	0.16932	0.22564	1.93445	0.360486	0.527769	0	0.0737863	0	0.103514
ENSELUT00000018059.1	42.1059	2.26358	5.24058	6.48238	23.6534	4.54769	8.42782	1.68539	39.2456	13.4554	4.23853
ENSELUT00000018060.1	0.49681	5.84852	3.06441	0.262364	4.46961	0	0	0	0	0	0.915107
ENSELUT00000018061.1	0.619155	1.25169	0	0	0	0	0	0	0	0.838961	0.00941902
ENSELUT00000018062.1	0	0	3.55801	0.478894	0	0.0758189	2.22982e-06	0	0	0.512972	4.6961
ENSELUT00000018063.1	5.849	4.95019	4.70074	11.6893	6.21527	10.6747	10.5224	7.16311	0.712483	0.673335	6.1771
ENSELUT00000018064.1	1.11192	0.00337389	2.49546	0.0537166	0.0788471	18.9062	0.160826	24.6442	0	0.160659	0.44127
ENSELUT00000018065.1	0.728649	0.68327	1.36602	0	0	13.5022	0	8.98126	0	0	0
ENSELUT00000018066.1	1.79472	7.15473	21.3556	5.35222	5.63536	4.52751	2.76757	0.88232	1.15693	99.4906	23.1475
ENSELUT00000018067.1	0	0	0.463221	0	0	0	0	0	0	1.03613	1.04503
ENSELUT00000018069.1	3.77187	6.101	1.94469	1.03374	6.41186	0.682134	1.49909	0.202234	0.519594	23.6747	14.1592
ENSELUT00000018070.1	3.89236	21.2011	5.57595	8.36533	9.29922	7.4523	8.58081	1.24876	0.537734	35.1101	30.1001
ENSELUT00000018071.1	0	0.545676	0.314093	0.210099	0.11835	0	0.532691	0	0	0.216852	0.544357
ENSELUT00000018072.1	0.000317632	3.04057e-05	0.367512	2.21758e-05	0	0	0.142961	0	0	0	0.270186
ENSELUT00000018073.1	40.1487	20.8449	33.9275	44.4058	30.1159	22.5774	36.2343	12.617	21.5629	46.6967	17.3036
ENSELUT00000018074.1	0	0.112457	0	0	0	0	0	0	0	0	0
ENSELUT00000018075.1	2.42614	2.88217	1.85133	1.0695	9.95681	0.266144	1.89473	0.150374	1.05829	26.0514	11.4961
ENSELUT00000018077.1	0.74345	0	0.749263	1.4163e-06	0.242264	1.45733e-10	5.48409e-06	0	0	0	0
ENSELUT00000018078.1	0	1.67492	0	0	0.152632	0	0	0	0	0	7.4995
ENSELUT00000018079.1	10.8463	1.74343	2.3414	0.0967291	3.02487	0.394968	0.157221	0.0128145	16.2666	0.0874384	0.931617
ENSELUT00000018080.1	0	0	0	0	0.322261	0	0.250223	0	0	0.000814159	0.757044
ENSELUT00000018081.1	1.83637	25.9341	13.3375	0	0.22512	0	0.563223	0.227482	0.105158	1.14083e-08	3.49599
ENSELUT00000018082.1	40.573	29.7732	74.5952	42.1751	38.9147	48.228	66.4259	22.282	25.8626	134.736	48.0921
ENSELUT00000018083.1	0.624556	0.886353	0.129702	0.116435	0.170372	0.55111	0.459723	0.0801898	0	73.7071	1.259
ENSELUT00000018084.1	3.15699	2.3725	17.7142	1.04903	1.85747	0	0.769451	0	3.67305	0.953242	1.07555
ENSELUT00000018085.1	0.174033	0.056169	0.0464201	0.110393	0.24893	0.209771	0	0	0	0.0982731	0.230732
ENSELUT00000018086.1	5.6078	1.62855	1.28111	20.4347	7.09047	10.5084	18.8332	15.2065	0.624953	18.5535	17.0445
ENSELUT00000018087.1	0	0	0	0.586417	0.0908321	0	0	0	0	0	0
ENSELUT00000018088.1	42.3636	26.34	17.6706	26.6101	21.2955	24.1193	29.6794	7.07033	25.0788	33.8297	22.601
ENSELUT00000018089.1	0.588517	0.275897	0	1.8947	0.551471	2.66798	2.23966	0.416971	0	0	0.779522
ENSELUT00000018090.1	3.9239e-06	1.4928	1.41607e-06	0	0	0	0	0	0	1.41914e-06	0.0129008
ENSELUT00000018091.1	1.82563	1.19334	2.42614	48.7878	1.06381	12.8682	2.64597	0.127874	0	0.494004	1.21361
ENSELUT00000018092.1	2.77479	1.07697	2.18809	2.87989	3.50993	6.87019	2.30629	8.84653	0.0671589	0.00522341	1.92456
ENSELUT00000018093.1	0.284033	1.00367e-05	0.397429	0	0	0	0	0	0	0.354087	6.93022
ENSELUT00000018094.1	1.09133	0.51567	14.5533	112.796	0.258228	30.0109	0.37429	0.116304	0.109942	0.177501	0.627049
ENSELUT00000018095.1	21.7636	38.1103	34.6728	39.5402	56.0592	7.10025	22.6597	9.89919	23.5544	29.1611	31.8187
ENSELUT00000018096.1	3.68345	3.60458	1.96888	1.87653	7.8785	2.42959	1.5853	0.593454	0	7.24294	21.1401
ENSELUT00000018097.1	4.25125	14.3927	1.48417	0.762661	2.70088	2.17659	0.318194	0.180086	5.54824e-08	1.99787e-07	2.11942
ENSELUT00000018098.1	0.116863	0	0.0593625	0	0.0477387	0	0.0247752	0	0	0	0.417937
ENSELUT00000018099.1	41.3082	77.3462	154.487	74.6602	101.177	131.696	79.0239	10.2035	4.58578	67.5144	99.9264
ENSELUT00000018100.1	0	0.33053	0	0.414429	0.149911	0	0.807492	0	0	0	0.599801
ENSELUT00000018101.1	2.3073	7.82469	7.04282	5.6451	3.93302	5.19056	4.97578	1.37251	0.739285	9.57948	5.44863
ENSELUT00000018102.1	0	0.343288	0	0.240477	0.305744	0	0.317861	0.923401	0	0.000918866	0.729309
ENSELUT00000018103.1	0.765325	2.54454	2.25805	2.27612	0.827553	1.83165	1.24745	0.301301	0.0412302	0.186914	1.61865
ENSELUT00000018104.1	3.23252	116.843	0.656321	1.00697	125.794	0.47553	0.255424	0.147469	0	0.765107	4.37847
ENSELUT00000018105.1	11.8911	44.8354	39.7622	23.5289	29.9079	28.5397	26.6069	2.91375	1.3516	18.404	31.5022
ENSELUT00000018106.1	0	0.398238	1.0683	0	1.33873	0	0.183789	0	0	0.128835	0
ENSELUT00000018107.1	0	0	0	0	0	0	0.130117	0	0	1.13874	0
ENSELUT00000018108.1	0.0158207	1.97793	0	0.103231	1.10073e-06	3.04198e-09	4.40478e-10	0	0.099483	0.210908	6.42146
ENSELUT00000018109.1	1.69689	26.2731	9.6137	2.25039	8.88537	1.76905	5.27197	0.146866	0.353271	3.14036	7.81058
ENSELUT00000018110.1	6.54244	27.9034	3.12693	1.10933	0.682476	1.18494	0.186502	0	0.090792	0.139596	5.74927
ENSELUT00000018111.1	10.2989	14.4266	13.5546	11.8566	16.6122	13.1935	14.4187	8.54196	6.80843	73.2379	54.7786
ENSELUT00000018112.1	0	0	0.374995	0.213249	8.99279	0	0	0	0.0855715	0	0
ENSELUT00000018113.1	11.0667	30.8876	17.2892	43.9451	96.9058	34.1785	28.7146	6.39408	7.25087	45.6657	39.3054
ENSELUT00000018114.1	2.40046	0.364212	10.3275	2.36742	0.790724	1.3885	8.38049	0.405453	0.101835	1.43932	0.430765
ENSELUT00000018115.1	1.17503	10.2738	2.05323	4.0679e-07	0.412349	0	0.455709	0.0360796	0.104969	2.02912	11.7342
ENSELUT00000018116.1	27.3947	32.9875	44.5741	65.5785	49.7794	50.3078	47.0365	32.843	11.9053	27.7273	41.018
ENSELUT00000018117.1	0	0	0.25664	0	0.143705	0	0	0.139934	0	0	5.08984e-08
ENSELUT00000018119.1	0	0	0.0781394	0	0	0	0	0	0	81.0112	0
ENSELUT00000018120.1	9.40984	17.3781	14.6776	19.6694	13.8051	14.3519	20.9267	5.73757	3.84743	48.6326	27.2083
ENSELUT00000018121.1	12.2635	4.34501	5.22298	10.6373	5.74016	4.98695	7.82548	5.9351	1.43879	2.21313	4.7555
ENSELUT00000018122.1	2.58603	3.09666	5.94451	2.94419	1.6432	2.12318	3.39159	0.346084	0.294596	35.045	15.1338
ENSELUT00000018123.1	20.4117	10.9834	7.6383	26.3479	77.499	29.5083	5.72365	5.60536	1.06574	16.7278	2.17301
ENSELUT00000018124.1	2.52369	2.46328	2.63496	6.50043	3.39002	3.34214	4.41113	1.52498	0.428105	14.7397	1.3148
ENSELUT00000018125.1	74.9379	74.8957	40.6391	156.511	62.3078	134.374	103.258	30.1195	18.2237	100.007	54.6057
ENSELUT00000018126.1	0	2.93983	1.2997	0	0	0.410264	0	0.369745	0	0.0770677	0.7056
ENSELUT00000018127.1	0	0	0	0.352538	0	0	0	0.183378	0	5.03123e-05	0.401592
ENSELUT00000018128.1	5.19477	0.995244	4.11551	0.153387	112.573	0.21344	0.145066	0.0992431	2.58507	0	1.07024
ENSELUT00000018129.1	9.03704	2.569	5.94946	41.4971	0	1.22733	1.09049	0	0.440128	24.9066	2.28889
ENSELUT00000018130.1	6.69989	5.83139	11.9586	18.0643	12.2315	68.3997	10.7613	114.362	6.45143	107.723	12.1866
ENSELUT00000018131.1	0.13102	0	0.860285	0.0724337	0	0	0	1.63138	0	0	0
ENSELUT00000018132.1	8.18547	16.0673	40.075	22.9334	12.124	14.2444	24.1385	6.83527	0.680876	41.9562	14.907
ENSELUT00000018133.1	0	0.0406156	0.108886	0.438619	0	0	0	0.0979272	0	0.283518	1.32192
ENSELUT00000018134.1	39.6786	88.5714	77.4089	63.5553	59.643	46.8792	50.8277	48.2043	10.2551	33.119	33.326
ENSELUT00000018135.1	0.724287	3.397	0.116805	0	0.51184	0.367927	0	0.160607	0	0	0.985282
ENSELUT00000018136.1	0	0	0	0	3.35616	0.0424261	0	0	0	0	0
ENSELUT00000018137.1	0	0	0.173731	0	0	0	0	0.781356	0	0.705859	0
ENSELUT00000018138.1	3.48417	0.592102	1.41922	3.15373	1.35694	1.20557	1.91572	1.49719	0.268126	0.987934	1.02746
ENSELUT00000018139.1	0.403918	0.620641	240.332	0.391664	0.702317	0.268982	0.11188	0.310443	0.769386	15.1789	9.17343
ENSELUT00000018140.1	0.692677	0.713874	0.098165	2.27646	0.0770266	1.05598	0.417817	0	0	6.93327	2.48222
ENSELUT00000018141.1	0	0	0.157668	0	10.4665	0	0	0	0	0	0
ENSELUT00000018142.1	5.5092	9.39922	4.42181	6.82667	7.94615	7.78272	6.93166	8.40352	0.688647	1.2284	35.6374
ENSELUT00000018143.1	0	0	0	0	0	0	0	0	0	0	0
ENSELUT00000018144.1	1.00374	0.199044	7.00587	0	0.0678355	0	0	0	3.01037	0.205783	0
ENSELUT00000018145.1	2.38527	4.42134	2.23312	1.06827	23.2314	0.89165	0.409641	0.358636	2.10613	0.0274942	1.5583
ENSELUT00000018146.1	35.9097	11.264	91.0062	13.6732	0.654282	1.12691	1.7021	0.0131021	1.65332	2.64398	11.9278
ENSELUT00000018147.1	0	0	0	0	0	0	0	0	0	0	0
ENSELUT00000018148.1	2839.45	0.42766	2076.14	6.53199	0.859358	2.40024	1.09356	0.284509	7953.81	0.90361	1.59292
ENSELUT00000018149.1	0	0.154246	0.127637	0	0	0	0	0	0	0	0.479788
ENSELUT00000018150.1	7.55828	22.6539	0.776767	7.25898	0.504193	1.85755	5.39567	0	0.224544	551.308	5.82715
ENSELUT00000018151.1	0	1.98775	0.371119	1.30625	0.513321	2.10177	1.35521	0.196297	0	0	0
ENSELUT00000018152.1	41.8896	0.0501697	165.859	0	0.691922	0.281556	0	0	99.1168	0	0
ENSELUT00000018153.1	14.3536	29.2308	13.8188	10.1716	16.2739	10.303	9.74873	7.90344	11.5531	19.3383	16.6862
ENSELUT00000018154.1	7.56924	6.07357	3.5056	8.20754	3.97996	4.48931	6.39298	2.99398	4.09685	1.48209	8.0285
ENSELUT00000018155.1	105.098	133.139	317.636	212.541	189.114	198.216	195.771	108.266	61.6293	140.282	158.052
ENSELUT00000018156.1	8.44452	12.3713	8.68764	6.29816	6.51673	6.18156	6.61667	10.1986	1.67165	15.0896	5.8455
ENSELUT00000018157.1	77.6244	116.047	62.1172	65.341	92.7142	62.9031	61.2637	32.0727	46.3476	55.2395	116.777
ENSELUT00000018158.1	0.749082	2.67086	0.331239	0.267539	1.0232	0	4.62931	1.43384	0	0.0948133	0
ENSELUT00000018159.1	11.0238	4.41374	0.625705	4.44522	0.819405	2.55486	4.50405	0.148274	0	216.503	5.06799
ENSELUT00000018160.1	37.1867	86.428	78.4443	54.5666	41.8388	47.3052	48.228	9.29123	12.7649	75.6215	69.0838
ENSELUT00000018161.1	0	0	1.36896	4.13244	1.54633	0.0056183	2.38145	15.0441	0	0.793843	0.0923743
ENSELUT00000018162.1	3.69927	36.6598	4.36882	3.87416	4.52352	2.47621	12.5126	4.91023	0.127618	0.583592	0.787391
ENSELUT00000018163.1	38.5133	92.9711	61.7178	31.4566	60.7055	47.2376	51.5862	77.5948	11.3615	167.021	33.2837
ENSELUT00000018164.1	0	0	0.0783263	0.184013	0.0341289	0	0.185439	0	0	0	0.385657
ENSELUT00000018165.1	0	6.13147e-09	1.62012	1.5104	3.0732	10.3067	1.05733	18.3952	0	0	0
ENSELUT00000018166.1	51.343	113.037	85.3649	110.187	155.713	20.2962	44.894	32.1135	48.2257	131.823	37.1303
ENSELUT00000018167.1	0	1.14917	0.548686	3.56703e-09	0.223185	0.0202026	0	0	0.0488216	25.945	0
ENSELUT00000018168.1	167.76	87.6883	302.222	219.522	145.605	247.22	293.167	132.904	149.139	63.5656	310.434
ENSELUT00000018169.1	1.75455	1.68416	1.43709	1.71609	1.33715	2.42213	1.7313	1.85894	0.849652	3.63627	1.37922
ENSELUT00000018170.1	31.7957	161.144	3.14977	1.04144	2.01991	17.4514	0.476446	0	0	0.286097	4.18939
ENSELUT00000018171.1	0	0	0	0	0	0	0	0	2.66271e-07	0	0
ENSELUT00000018172.1	13.0237	17.6477	15.1087	9.48163	13.4302	7.33734	6.48306	13.124	4.3626	71.3925	97.9034
ENSELUT00000018173.1	0.557456	2.15352	0.274858	0.188834	0.311806	0.211066	1.29406	0	0.581762	0.0949805	0.535602
ENSELUT00000018174.1	151.749	317.022	234.984	375.614	567.412	43.5595	122.617	121.375	128.822	273.981	111.718
ENSELUT00000018175.1	0	0.000634632	0	0	0	0	0	0.00245241	0	0.00616605	0
ENSELUT00000018176.1	0.525642	1.58064	0.161772	0.847489	0.234847	0	1.17979	0.196742	0	0	6.47623
ENSELUT00000018177.1	0.288006	2.82324	0.370544	2.79589	0.901507	0.300803	2.08103	0.598776	0	0.697986	1.61327
ENSELUT00000018178.1	8.53188	17.2469	5.27284	11.8207	15.9802	22.905	11.7922	2.58972	0.895391	2.91298	6.14911
ENSELUT00000018179.1	61.3088	36.2012	32.5854	61.5876	121.406	134.54	200.855	13.4575	2.84219	3.20447	33.184
ENSELUT00000018180.1	2.74583	0.846365	1.77448	5.35129	2.27223	5.4016	4.14275	0.515721	0	0	6.30685
ENSELUT00000018181.1	33.9812	40.5969	32.4321	26.8115	28.6775	21.7101	13.7473	20.1048	12.5083	57.8913	24.5147
ENSELUT00000018182.1	0	0	0	0	0	0	0	0	0	0	0.580367
ENSELUT00000018183.1	947.671	500.97	1519.95	1330.18	1093.15	1627.19	1542.12	866.215	612.068	322.603	2096.12
ENSELUT00000018184.1	8.70862	10.0678	8.35162	7.24587	6.78362	13.7872	10.6178	7.03084	4.85534	14.8334	15.5014
ENSELUT00000018185.1	1.06035	8.38431	0.922414	0.0310584	0	0.0985097	0.0617042	0	0	0.0461838	0.592084
ENSELUT00000018186.1	0.108447	0.426861	1.36446	0	0.0147481	0.191098	0.0199581	0	0	9.80229	3.11545
ENSELUT00000018187.1	5.42991	0	3.98242	0.205929	0	0.108919	0	0	9.10042	0.204311	0.0935436
ENSELUT00000018188.1	5.32503	21.6636	55.9983	4.56039	1.1235	2.20257	1.01053	0.576877	0.45429	3.91398	5.3711
ENSELUT00000018189.1	0	2.94856	3.67793	0.703921	0.37539	0	0.542087	0	0.127174	3.20327	0.740491
ENSELUT00000018190.1	5.42945	12.8687	2.60526	0.0458416	0.0839586	0	0.0909227	0	0.134457	0.0340144	0.654152
ENSELUT00000018191.1	0.00329017	0	0	0	0.0207033	0.0388031	0	0.0823385	0	0.0370433	0.00087617
ENSELUT00000018192.1	1.45054	9.75992e-06	13.1025	1.63008	0.437629	0.987412	0.239819	0.0275173	0.0360542	0.678107	0
ENSELUT00000018193.1	17.3091	15.3197	33.7571	26.4572	17.9657	26.6079	29.4004	10.9772	4.45884	43.2096	22.4657
ENSELUT00000018194.1	1.6568	8.79987	18.9531	0.388608	0.0524164	0.791251	1.74183	0.296053	0.0904358	0	1.63231
ENSELUT00000018195.1	6.55013	5.31795	6.41523	24.8984	11.438	12.0988	22.0022	8.1768	0.783701	60.862	18.9056
ENSELUT00000018196.1	1.33363	0.891423	3.42468	157.687	0	2.45264	0.0615236	0	0	0	0.337708
ENSELUT00000018197.1	1.14521	0.676293	5.90168	0.904942	0.806156	0	2.46099	0	0	90.149	2.58158
ENSELUT00000018198.1	17.3735	34.5466	54.4745	23.5672	16.6513	21.6107	25.8691	6.20022	5.15802	16.1261	32.8633
ENSELUT00000018199.1	0	0.0613004	0	0	0.0527989	0	0	0	0	1.43786	2.1948
ENSELUT00000018200.1	1.13222	3.28757	9.10624	2.09312	0.579563	1.06911	6.48557	0.404032	0.737928	182.762	2.27905
ENSELUT00000018201.1	3.72575	4.1504	2.00181	7.24744	2.66554	5.69092	3.24139	1.25984	0.325724	0.334261	5.26833
ENSELUT00000018202.1	2.41331	8.98899	6.31748	0.296321	12.3403	0.144395	0.406876	0.0157124	0.623987	0.0338249	28.3669
ENSELUT00000018203.1	0	0	0.734749	0	0	0	0	0	0	1.16448	0.888771
ENSELUT00000018204.1	1.4565	11.4899	0.182355	2.23033	0.335222	0.689868	3.46593	1.79487e-08	0.223735	6.33384e-08	1.25697
ENSELUT00000018205.1	1.30625	2.74869	8.76878	4.8753	3.01096	5.16653	9.00827	0.309981	0.112565	20.2408	9.11782
ENSELUT00000018206.1	9.34909	21.949	48.9254	21.8602	13.4494	12.2034	20.633	6.73372	1.11485	15.366	17.0848
ENSELUT00000018207.1	0	9.38918	0	0	0	0	0	1.78589e-06	0	0	0.886398
ENSELUT00000018208.1	1.17169	4.09546	2.37829	2.08413	2.1575	1.38307	5.31179	0.88392	0.257074	0	4.10295
ENSELUT00000018209.1	0.941223	0	6.34017	0	0	0	0	0	0.888467	5.45282	8.06208
ENSELUT00000018210.1	49.9578	38.3136	45.7061	163.789	66.7668	83.0448	210.834	31.0502	7.45424	129.103	61.1245
ENSELUT00000018211.1	2.92357	1.24779	1.36801	0.210101	0.0192437	0.208081	0.0781877	0.0543179	0	0	2.60758
ENSELUT00000018212.1	146.481	1.16254e-06	88.0789	1.10582	78.2691	5.74505e-06	0	3.73725e-06	241.822	0	9.89333e-06
ENSELUT00000018213.1	15.9654	88.9971	20.8997	5.57988	13.6987	4.28469	6.01252	0.195118	0.969789	35.7467	25.7089
ENSELUT00000018214.1	0.400771	0.559515	0.236279	0	0.303663	0.690113	0.732643	0.153956	0	0.407719	0.321785
ENSELUT00000018215.1	31.9513	83.1532	32.288	53.0937	48.0616	45.9872	34.5642	22.1315	5.70295	60.4474	35.8739
ENSELUT00000018216.1	1.00893	6.28989	2.5119	0.181278	0.021704	0.257083	0.0965037	0	0	0.0480882	0.213019
ENSELUT00000018217.1	0	0.243941	0	0	6.50051	1.0949	0	0.198132	1.76578e-07	0	0.762091
ENSELUT00000018218.1	9.21119	19.1799	24.3655	18.253	36.8071	27.288	11.4087	12.0409	7.35307	140.659	16.7472
ENSELUT00000018219.1	2.3304	17.5745	18.783	4.97098	2.07965	1.50884	5.25216	1.18453	0	1.03362	1.77384
ENSELUT00000018220.1	1.79634	32.6793	15.0181	0.718688	0.241963	2.91751	0.169242	0.0396071	0.149788	0.889108	1.29978
ENSELUT00000018221.1	0	0.332092	1.08533	0.377441	0	0	0	0	0	0	0
ENSELUT00000018222.1	5.97208	59.0713	3.14571	10.695	2.13972	9.47263	20.0304	0.24634	0	1.4332	20.362
ENSELUT00000018223.1	29.1151	0	4.60582	0	48.7938	0.852477	0	0	12.0145	0.18398	0.584684
ENSELUT00000018224.1	0.00141577	0	0	0.0412083	0.359005	0.192615	0	7.41002e-10	0	7.87717e-08	0
ENSELUT00000018225.1	1.02387	1.87434	4.73512	1.96786	1.33215	0.78155	2.03707	0.751992	0.105984	4.64595	2.24358
ENSELUT00000018226.1	4.57448	10.6844	1.0511	0.358339	1.44185	0.989414	0.618977	0.123389	1.57419	0.132216	0.484337
ENSELUT00000018227.1	12.5159	0	0.393326	0.407793	6.60475	0.253703	0.141799	0.143932	10.6409	0	0.239743
ENSELUT00000018228.1	2.03484	8.66339	9.28249	3.41418	1.11013	1.19703	1.54961	26.4475	0	3.13801	1.27661
ENSELUT00000018229.1	4.16415	4.18966	4.05682	8.60868	6.09563	8.55385	9.7605	2.04386	0.851913	14.5572	7.32024
ENSELUT00000018230.1	30.8925	76.7523	7.17341	1.33872	10.1768	7.75262	4.25507	0.731895	8.46698	3.88977	8.17479
ENSELUT00000018231.1	16.5713	0.268342	0.330377	0.307975	11.2515	0	0.221198	0.0861095	11.3423	0	1.56853
ENSELUT00000018232.1	81.5045	183.642	79.1399	96.1143	63.6753	69.4099	83.7922	42.4594	22.9091	117.082	236.297
ENSELUT00000018233.1	3.87568e-07	1.7985e-10	0	3.88347e-10	5.05057e-08	1.17097e-08	0	8.36323e-08	1.87633e-08	0	0
ENSELUT00000018234.1	4.44823	1.35609	2.10025	1.57035	13.4495	0.610576	0.109142	0.0380754	0.64766	2.36578	1.41976
ENSELUT00000018235.1	0.60799	1.21411	0.0308638	2.40701	0.0320481	0.66979	0	5.33025	0	0	0
ENSELUT00000018236.1	0	7.34173	0.428423	0.0547051	0	0	0	0.0757541	0	0.0375203	1.15481
ENSELUT00000018237.1	25.0567	2.2766	7.04706	11.7644	21.421	8.95678	1.64953	12.3909	28.7061	0.817144	15.8015
ENSELUT00000018238.1	73.2007	70.8811	159.555	69.5193	74.4424	285.193	62.8076	95.539	28.9035	4.08714	87.2039
ENSELUT00000018239.1	4.16957	6.89715	7.32282	4.22654	8.94385	2.9407	4.61818	2.8393	2.12484	10.9754	4.08114
ENSELUT00000018240.1	3.41078	1.78725	0.557988	1.96858	2.07404	1.32976	2.70148	0.25198	0.485122	1.76138	0.631272
ENSELUT00000018241.1	4.39552	0	0.904255	0.165039	1.40196	0.987626	0.10372	0.862494	4.65823	0	0.924999
ENSELUT00000018242.1	2.09718	3.53507	1.07889	0.212758	0.226263	0.143922	0.0299858	0	0.0332707	1.63209	9.10819
ENSELUT00000018243.1	1.54111	2.70663	4.53237	1.34104	1.30402	1.10768	1.50507	0.562586	0.342147	41.5377	11.5756
ENSELUT00000018244.1	0.247485	11.9984	0.347399	0.0313599	0	0	0.0360657	0.0431956	0	0.0922345	1.69546
ENSELUT00000018245.1	1.41451	1.54818	0.580981	0.508023	11.8648	0	1.05582	0	2.01303	0.397425	12.0288
ENSELUT00000018246.1	7.10913	10.3036	3.94892	20.2926	9.11531	21.2637	6.96071	14.0263	5.15225	12.6394	25.4288
