Ens.ID	TPM.kidney	TPM.testis	TPM.heart	TPM.brain	TPM.muscle	TPM.colon	TPM.lung	TPM.spleen	TPM.liver
ENSBTAG00000000005	1.359347	72.455102	5.417607	21.765867	0.848256	2.982114	10.729656	34.807929	5.208028
ENSBTAG00000000008	88.435401	4.547221	0.013208	0.02382	0	0	0.038474	0.111195	0
ENSBTAG00000000009	1.357146	2.465203	0.235718	0.264562	0.434114	33.678965	79.106233	1.345682	0.959246
ENSBTAG00000000010	28.434127	28.808972	77.504156	95.516094	50.749264	37.177248	46.919152	29.795187	58.385661
ENSBTAG00000000011	1.123124	3.802023	0.031764	6.998069	0	0.681151	0.012243	0.031911	71.914149
ENSBTAG00000000012	7.441025	35.933966	1.876195	11.220459	4.848105	8.9705	9.307443	18.457175	4.973133
ENSBTAG00000000013	8.232942	28.335542	1.152284	3.834253	6.038332	7.552409	15.815892	25.93939	3.585784
ENSBTAG00000000014	102.633462	87.379483	184.574954	120.296761	127.954488	99.920057	64.472792	50.800155	72.222416
ENSBTAG00000000015	0.709815	0.483357	2.026075	4.836695	0.306703	1.589665	3.741409	3.321764	1.875651
ENSBTAG00000000016	0.295748	1.206851	0.097463	1.446275	0	2.30515	1.036029	6.954881	0.278218
ENSBTAG00000000019	134.65211	40.829598	22.480638	317.798881	45.055009	71.658627	223.295491	147.576462	44.965022
ENSBTAG00000000020	0	0.587228	0	0.754327	0.055427	0.734826	0.036408	0.037991	0.363837
ENSBTAG00000000021	20.203512	70.354388	22.166569	12.72052	8.509266	13.507765	28.604786	37.862749	13.338928
ENSBTAG00000000022	7.874795	11.743295	12.827101	4.017291	4.08405	5.943157	9.867096	13.851355	3.174279
ENSBTAG00000000023	23.690647	41.222189	8.3981	16.76538	7.880728	19.394516	40.458944	45.880414	6.309445
ENSBTAG00000000024	16.176408	318.473105	20.867176	26.635817	25.08387	22.389105	26.456277	19.716346	7.581797
ENSBTAG00000000025	23.762736	20.959415	8.728337	87.860525	21.346947	25.080205	74.943724	37.895961	12.987592
ENSBTAG00000000026	14.920125	17.593828	5.212421	17.275235	3.553228	22.312742	17.322501	22.649485	11.144964
ENSBTAG00000000027	0	1.731995	0	0.072861	0	0	0	0	0
ENSBTAG00000000029	9.015316	91.327851	0.011952	12.198826	0	0.037508	0	0.059958	0.018865
ENSBTAG00000000030	0.688345	12.466656	0.044149	4.090151	0.027675	3.595363	0.468105	3.56714	0.028483
ENSBTAG00000000031	20.064142	2.457322	0.002909	0.350864	0.036056	3.23839	6.401401	0.258606	0.441109
ENSBTAG00000000032	3.869792	1.165205	2.272133	4.150883	2.930958	14.352754	40.859153	71.673254	6.428746
ENSBTAG00000000033	0.569471	66.436145	2.312601	5.675461	27.437786	2.414214	4.836068	11.74058	1.649894
ENSBTAG00000000037	6.936308	35.059543	1.305386	9.211173	2.795365	9.290825	16.238055	26.44742	4.603776
ENSBTAG00000000039	15.254368	13.873431	2.953208	12.275005	5.98048	34.824753	20.599201	23.492592	14.882026
ENSBTAG00000000040	10.69597	34.719837	6.004397	26.16834	17.94876	17.602344	22.064496	12.189749	11.495143
ENSBTAG00000000042	4.376911	5.063021	4.103075	20.491387	2.082781	64.475721	3.927741	7.593396	12.333371
ENSBTAG00000000044	0	0.182858	20.148251	2.203268	45.141789	0.004349	0.011173	0	0.004479
ENSBTAG00000000046	9.963065	7.879854	5.433428	13.115454	10.581544	11.37821	9.193289	6.49732	9.524178
ENSBTAG00000000049	4.153208	31.365414	1.024596	3.462012	1.242167	7.527223	10.989829	14.805424	3.413342
ENSBTAG00000000050	24.831937	44.49632	15.56824	35.583689	20.057464	36.257097	23.308099	33.1338	24.708798
ENSBTAG00000000052	3.265932	3.17047	10.200105	25.116764	13.93393	4.80245	12.570342	2.41459	2.564066
ENSBTAG00000000053	2.248314	6.240073	4.736198	5.067692	12.976795	5.165515	3.596935	3.762497	0.437615
ENSBTAG00000000054	9.180142	16.450808	1.77193	12.564447	6.917728	18.021366	10.141502	5.367039	10.052766
ENSBTAG00000000056	10.820218	164.852254	18.495224	17.396077	3.106694	12.945889	13.850957	15.640191	6.174429
ENSBTAG00000000057	4.315991	24.103761	2.674849	6.437157	0.401792	12.353544	4.120701	0.777856	0.931159
ENSBTAG00000000059	0	0	0	0	0	0	4.638279	0	0
ENSBTAG00000000060	0	0.132421	0	0	0	0	0.031458	0.045631	0.008457
ENSBTAG00000000061	5.139706	0.291153	4.803379	30.436178	1.752683	2.949366	1.861756	0.21996	0.243258
ENSBTAG00000000062	1.895972	16.049861	53.911107	0.954429	2.639335	7.863906	57.181397	2.598723	1.19859
ENSBTAG00000000064	3.898556	30.50903	2.393709	9.086041	4.619196	14.399853	5.180318	12.327832	2.848597
ENSBTAG00000000065	12.033881	27.34987	11.749155	8.669383	16.775451	11.157134	15.598123	30.89863	27.125623
ENSBTAG00000000066	0.004804	0.600079	0.004343	0	0.02899	0.006017	0.102946	0.105265	0.025271
ENSBTAG00000000067	14.900289	94.733776	2.654571	18.05473	2.148763	82.815527	15.899298	12.272144	76.215597
ENSBTAG00000000070	0	6.746568	0.028411	0.008981	0	0	0.037495	0	125.285023
ENSBTAG00000000071	0.070417	0.069207	0.071058	0.307576	0.236125	0.065309	0	0	0
ENSBTAG00000000072	9.504322	9.488463	5.722651	7.044368	16.124479	12.283766	9.953824	18.176194	4.908562
ENSBTAG00000000073	62.374471	73.634469	20.682112	72.990474	19.747475	100.619256	55.398007	27.122919	48.473628
ENSBTAG00000000074	19.607656	6.257216	8.025211	24.002806	16.830611	22.957955	35.73201	12.314392	46.635087
ENSBTAG00000000076	4.270456	3.296055	0.493063	2.46793	1.109249	5.510438	13.156325	9.80841	0.433273
ENSBTAG00000000077	44.139614	43.106795	49.053078	27.246466	79.739661	79.418801	85.867815	68.215308	38.499671
ENSBTAG00000000078	11.171903	6.510312	4.581162	5.29836	6.870338	73.232942	84.655751	92.170834	4.209949
ENSBTAG00000000079	1.859648	5.776943	0.24598	23.016597	1.227082	2.729812	3.845627	4.809796	1.840862
ENSBTAG00000000080	11.376858	33.229911	10.729777	11.484988	17.953515	16.749501	12.622468	9.668982	9.12496
ENSBTAG00000000081	22.199863	51.772671	3.162602	24.256642	14.086534	10.222424	19.057485	27.361543	14.504534
ENSBTAG00000000082	0.029719	5.010908	0.019801	0.993472	0.080416	0.137534	0.148349	0.043219	0.048325
ENSBTAG00000000084	12.995038	12.134491	17.362055	13.794344	14.170768	11.747965	8.850253	12.532119	7.388892
ENSBTAG00000000085	2.414266	0.011037	0.198537	0.00953	0	0.057638	0.041975	0.054004	1808.847653
ENSBTAG00000000087	35.952357	19.482535	6.075767	28.250586	2.66882	31.665626	38.65302	29.046024	12.293269
ENSBTAG00000000088	17.695134	4.626937	8.22709	26.874553	1.002191	16.065603	32.941367	14.197501	14.663819
ENSBTAG00000000090	4.637303	16.364029	1.591157	4.607797	8.772274	6.179654	6.806691	2.806255	4.84123
ENSBTAG00000000091	139.694605	210.899377	525.746939	302.307528	327.543612	175.977289	134.396809	143.083013	116.358031
ENSBTAG00000000092	29.81958	74.307083	87.601964	25.628999	130.492566	35.01945	31.026965	25.722625	14.025068
ENSBTAG00000000094	37.539961	122.660805	37.359988	37.134826	117.262254	63.456213	21.757087	28.421437	41.19755
ENSBTAG00000000095	0.726238	5.019182	0.055655	0.07481	0.467268	6.568339	3.539335	16.934122	1.336375
ENSBTAG00000000097	50.055349	81.916603	5.107772	24.315077	7.292743	47.938725	62.244365	45.745556	37.713997
ENSBTAG00000000098	10.672068	145.485906	6.323323	11.248724	7.429912	14.628907	19.372171	17.784966	9.807641
ENSBTAG00000000099	172.466822	32.775964	22.308078	52.749333	12.794144	81.629575	172.392091	44.929445	191.587344
ENSBTAG00000000100	0	0.906065	0.02172	0	0	0.06942	0	0.036661	0
ENSBTAG00000000102	2.064952	1.681463	0.059442	44.391738	0.006856	0.279475	0.192097	0.322314	0.332292
ENSBTAG00000000103	529.730885	54.822591	62.996564	69.611128	116.944339	85.911417	56.995477	51.457099	1008.418103
ENSBTAG00000000105	16.810912	15.438816	2.637875	5.813374	5.10997	24.749531	44.997126	60.510496	6.598522
ENSBTAG00000000106	13.987925	1.263994	1.807845	16.771313	3.541016	0.177689	0.434718	0.931947	27.957393
ENSBTAG00000000108	17.8701	31.257131	3.012555	9.208095	6.628929	35.692337	30.298827	42.101155	11.7689
ENSBTAG00000000109	0.710394	4.255538	0.190573	324.892984	0.280602	2.946117	17.57285	0.051364	0.023333
ENSBTAG00000000111	31.262265	53.994755	10.397138	78.513313	124.510788	50.018161	76.480668	83.035271	179.838483
ENSBTAG00000000113	12.795728	45.631058	5.146082	54.715596	9.16087	49.551043	102.606395	33.082633	12.715813
ENSBTAG00000000115	14.499099	11.607271	0.868702	5.105917	2.798912	12.450458	17.320718	37.168283	6.150288
ENSBTAG00000000118	0	0	0	0	0	0	0	0	0
ENSBTAG00000000119	0	0	0.020747	0	0	0	0.119872	0	0
ENSBTAG00000000120	2.81174	3.056967	0.008059	5.665649	0.522022	17.076557	11.008512	0.139407	0.084838
ENSBTAG00000000123	250.454889	0.018373	0.017149	0.064238	0.123279	0.006906	0.008308	0	288.320168
ENSBTAG00000000124	0.45185	4.808525	0.022416	0.726684	0.295704	0.434418	0.565954	0.363252	1.57464
ENSBTAG00000000125	3.632501	27.491468	0.953786	3.512747	2.608122	2.868441	5.287873	5.586063	1.17668
ENSBTAG00000000128	0.409931	0.108997	0.572396	0.996741	0.710529	0.281145	3.461907	1.206357	0.042847
ENSBTAG00000000130	20.500877	2.784199	0.233432	7.052138	0.980456	10.722937	14.237841	9.28089	1.729436
ENSBTAG00000000131	21.601894	48.511755	10.40586	26.07187	14.489112	31.354268	33.560941	26.177284	11.443845
ENSBTAG00000000132	141.21264	211.152047	31.796966	122.539369	27.048378	227.881438	255.985211	320.727045	84.746816
ENSBTAG00000000133	3.602963	4.402824	1.078571	2.839713	0.700006	35.496035	234.969651	171.561576	55.857275
ENSBTAG00000000134	33.584903	22.040766	9.418763	28.775517	6.18171	35.101523	38.657151	30.344299	29.279037
ENSBTAG00000000137	3.804226	2.148938	1.076172	6.347247	1.011609	6.313938	6.514887	10.235138	2.20621
ENSBTAG00000000138	0.013522	23.185515	0.005298	0.05972	0	0	0	0.018482	0
ENSBTAG00000000139	19.694417	19.145182	9.916356	16.606713	30.600882	34.298438	39.401395	19.092658	10.329414
ENSBTAG00000000140	172.586005	18.213977	135.923214	24.547395	6.920302	82.343523	497.17407	99.781313	735.130451
ENSBTAG00000000141	52.480188	90.420075	70.685344	47.860132	31.075417	33.980104	58.299976	63.434158	27.739904
ENSBTAG00000000144	0.826399	1.71045	0.849304	0	0.2117	18.563425	17.210624	279.860679	3.437487
ENSBTAG00000000145	0	0	0	0	0	0	0	0	0
ENSBTAG00000000146	76.560303	18.791956	4.328513	19.884296	12.324304	51.05923	72.910142	5.778893	39.266875
ENSBTAG00000000147	7.001328	6.507116	2.58559	17.058845	6.115577	7.505079	13.367934	12.793182	2.919996
ENSBTAG00000000149	8.834778	17.430014	1.561022	8.638803	3.28443	13.167611	11.583256	15.269191	12.545793
ENSBTAG00000000152	9.490792	22.205956	4.218343	12.955428	11.532455	14.322705	20.218465	36.21651	6.46106
ENSBTAG00000000153	3.374063	1.785943	3.570106	16.977254	6.606543	5.021509	5.196224	0.897238	3.684638
ENSBTAG00000000154	18.886154	42.552873	14.701162	40.357318	57.279733	30.048815	24.620177	5.601342	13.011336
ENSBTAG00000000156	26.080853	283.005656	23.87612	42.729264	44.486851	24.052751	39.649382	25.654546	4.052328
ENSBTAG00000000157	8.04118	23.550365	0.766632	6.421717	3.276916	3.35318	6.140391	4.704727	2.229856
ENSBTAG00000000158	0.293423	73.279327	0.037696	0.470888	0	0.26523	0.183398	1.189791	0.204247
ENSBTAG00000000160	63.278889	5.392321	4.899235	9.573229	1.104843	36.991062	10.385138	5.323945	67.265139
ENSBTAG00000000161	0.259818	2.882505	10.710624	0.38793	0.425304	1.881129	0.786818	3.368788	0.107065
ENSBTAG00000000162	30.332635	23.544458	25.776928	18.872601	49.649418	26.688015	42.563637	63.739149	22.735234
ENSBTAG00000000163	90.967579	21.181751	59.839584	25.332955	304.478572	41.247757	179.700743	71.557295	153.099578
ENSBTAG00000000164	0.879358	0.620046	0	0.269867	0	1.712692	0.738232	1.276657	0.816059
ENSBTAG00000000168	0	0	0	0	1.30973	0	0	0	0
ENSBTAG00000000169	0.176733	18.943341	0.095506	0.379245	0	5.23732	0.612765	2.016533	0.105512
ENSBTAG00000000170	1.435509	329.428526	0.604789	0.715037	0.17715	4.759353	3.935478	0.559397	21.371555
ENSBTAG00000000171	0	0	0	0.099399	0	0	0	0	0
ENSBTAG00000000172	0	0.012053	0.005727	0	14.044372	0.035541	0.022243	0.094177	119.430311
ENSBTAG00000000175	1.872235	13.966823	0.272497	1.108123	0.613103	2.242784	1.566184	12.569657	3.668416
ENSBTAG00000000176	15.700723	14.239409	2.380614	10.915283	5.102173	21.487589	37.267357	68.922812	9.276663
ENSBTAG00000000177	1.021387	2.589957	0.007009	14.821102	0	0.213208	3.943937	7.212094	2.297488
ENSBTAG00000000179	3.181043	1.901864	1.95507	13.089676	1.653851	4.940409	4.823599	1.580625	4.385293
ENSBTAG00000000181	60.933006	73.74024	0.373398	3.923165	0.369041	14.746558	14.0764	54.385051	7.025297
ENSBTAG00000000182	257.845102	465.593105	10.318562	29.332995	36.200463	722.270218	331.668392	40.532062	12.072991
ENSBTAG00000000183	0.248132	0.087619	3.814506	0.182068	0.158909	4.863657	5.437992	311.560574	1.024208
ENSBTAG00000000184	7.434601	2.379603	0.629784	7.380992	1.643058	23.950653	14.262863	21.697641	4.097056
ENSBTAG00000000185	0.567532	0.276806	0.003442	0.132689	0	6.040399	8.221102	0.057976	2.201309
ENSBTAG00000000186	9.444022	40.825191	17.783822	9.762778	9.746812	23.745157	8.341024	8.098826	29.771168
ENSBTAG00000000188	0.072411	26.374856	0.00923	6.049394	0.531803	0.273823	0.374995	0.400077	0.14748
ENSBTAG00000000189	0.161222	2.057192	0.017016	10.834396	0	1.962716	1.635677	4.924027	0.026756
ENSBTAG00000000191	32.093048	21.793963	33.216444	13.627003	52.249821	34.451064	19.41222	20.674146	57.486553
ENSBTAG00000000195	3.771117	13.644344	1.20648	5.337917	0.962118	5.090546	5.651652	12.248173	5.212884
ENSBTAG00000000197	2.606291	4.332518	0.149893	2.635759	0.593389	1.881279	2.876712	5.078741	1.985778
ENSBTAG00000000198	0	0	0	0	0	0	0	0	0
ENSBTAG00000000199	13.288763	42.398392	11.868624	91.582043	23.720444	10.419939	17.842131	9.135194	2.53162
ENSBTAG00000000201	2.767917	40.195968	0.565554	4.708537	1.884991	2.032803	3.678611	8.467338	1.645605
ENSBTAG00000000202	8.857344	18.019081	5.432544	11.101287	7.230275	14.990955	10.340086	13.570884	3.590447
ENSBTAG00000000203	102.530183	185.876426	62.401891	88.897741	66.464503	108.6573	160.923449	197.619472	40.384893
ENSBTAG00000000204	7.874115	7.918987	4.9745	7.600892	3.25031	23.71092	31.950692	29.280064	20.615279
ENSBTAG00000000205	7.251231	55.69684	22.418918	133.836368	8.501036	26.752813	27.553274	25.218963	2.340648
ENSBTAG00000000207	5.284747	8.341443	5.17177	9.334235	8.573487	33.770776	8.650271	8.192104	4.513075
ENSBTAG00000000210	7.156339	6.851057	9.007428	3.236557	6.520509	4.844438	28.214367	7.90325	1.481063
ENSBTAG00000000211	3.872488	1.42485	0.437021	2.477675	0.806253	4.346004	5.323121	0.444601	3.745328
ENSBTAG00000000212	80.266896	109.292872	16.345687	35.060566	16.4029	163.631112	95.999463	64.228524	133.994542
ENSBTAG00000000213	9.018072	24.412175	2.323411	4.572833	3.88742	21.084924	14.449724	13.722759	10.861175
ENSBTAG00000000214	0.050161	0	0	0.025206	0	0	0.184144	0.300675	0
ENSBTAG00000000215	154.914154	116.896253	64.746398	264.264155	29.942523	215.75943	304.352642	129.363862	57.07411
ENSBTAG00000000218	14.231606	17.927258	11.721671	25.034203	12.730452	16.06352	21.550045	39.145699	7.322536
ENSBTAG00000000219	0.028673	6.152456	0.002045	6.934548	0	0	0.003879	0.006727	0
ENSBTAG00000000220	0.323877	26.423284	0.024939	3.910083	0.045449	0.324993	2.580515	0.317966	0.13976
ENSBTAG00000000221	6.732912	24.421756	0.834498	3.928761	1.652344	7.446879	10.544241	24.818889	3.206966
ENSBTAG00000000222	15.230717	47.655656	1.382143	19.747856	3.415293	16.845674	31.638341	82.72077	9.420256
ENSBTAG00000000223	37.259336	145.853427	20.14875	59.30558	91.388674	51.965866	57.389853	79.253028	18.768175
ENSBTAG00000000224	23.928773	1.19143	1.866242	26.49067	2.940335	63.373036	73.364136	15.736496	9.542708
ENSBTAG00000000225	11.903672	373.747903	12.203454	19.305495	40.785618	12.411361	22.470018	27.026816	8.077558
ENSBTAG00000000226	0	0.227101	0	0	0	0.037318	0.047229	0	0.019124
ENSBTAG00000000228	0	0	0	0	0	0	0	0	0
ENSBTAG00000000229	104.449255	0.350971	0	0	0	0	0	0	90.923066
ENSBTAG00000000231	11.590876	5.065231	1.144062	9.062526	6.426666	12.574521	13.382237	8.071315	3.416574
ENSBTAG00000000232	0.127369	0.024335	1.190476	0	3.537438	0.377701	0.523228	0.038422	0
ENSBTAG00000000233	0.226753	0.209174	2.625292	0	15.109824	2.752416	6.110208	0.184688	0
ENSBTAG00000000236	74.942854	456.265332	26.324565	579.71778	9.372079	294.959413	235.940035	325.561526	23.384204
ENSBTAG00000000237	0.282042	3.493253	0	0.177973	0	0.326322	0.134455	0.190914	0.245425
ENSBTAG00000000238	0.083237	6.063195	0	37.250606	0.014158	0.19822	0.112814	0.302286	0.007585
ENSBTAG00000000240	4.360087	3.507795	1.470235	6.048895	1.281244	8.417039	11.186282	12.680193	3.157273
ENSBTAG00000000241	44.958727	44.617718	24.24761	38.600917	29.756359	66.433537	79.066849	32.985182	32.344777
ENSBTAG00000000242	0.56103	1.442782	0.17312	0.340358	1.550431	1.114541	1.782469	0.413588	0.701168
ENSBTAG00000000243	17.424428	13.395033	15.368509	1.765679	0.9868	16.773112	8.76231	1.274297	10.079103
ENSBTAG00000000244	1.187157	32.026413	0.058788	96.675709	0.130578	2.347815	1.779199	1.261387	0.276811
ENSBTAG00000000245	8.829485	7.413288	1.51892	1.790025	0.257451	15.25539	2.278609	1.72407	4.915404
ENSBTAG00000000246	3.60848	4.446753	60.090798	58.793673	7.772034	3.406578	5.899813	1.506538	0.084477
ENSBTAG00000000250	38.565046	21.774905	9.468331	19.892659	22.817365	17.286368	11.010031	8.561143	46.470997
ENSBTAG00000000251	112.696574	18.141695	72.482282	39.504398	63.403755	29.834516	60.133062	23.148772	571.353325
ENSBTAG00000000252	27.783354	66.123678	10.589936	22.114325	35.625368	43.123705	52.032469	48.228551	26.010809
ENSBTAG00000000253	44.263419	27.813823	1.046368	27.393548	0.477607	69.612881	59.052743	1.444576	29.203801
ENSBTAG00000000256	2.810775	11.574067	3.480112	15.765713	8.8737	10.712851	11.650464	3.043289	10.929784
ENSBTAG00000000257	5.08827	0.771078	0.027553	4.031512	0.216317	0.169768	0.120403	0.28892	0.018034
ENSBTAG00000000258	2.366691	1.399579	0.171594	5.635809	0.393446	4.205942	0.599354	0.328804	803.607226
ENSBTAG00000000259	0.016917	1.22472	0.076779	0	0	0.043549	0.133933	0.079904	436.280766
ENSBTAG00000000260	18.791937	64.117132	1.44253	5.932506	5.414753	15.111957	15.471683	24.785769	8.780362
ENSBTAG00000000261	0.199614	18.056012	0.016294	1.505839	0.40812	0.169048	0.126305	0.377764	0.315168
ENSBTAG00000000264	0.040948	21.729384	0.00335	0.036984	0.021186	1.233054	0.207082	0	0
ENSBTAG00000000265	0.13606	0.381945	0.028187	56.29486	0.055481	0.425092	0.127673	0.118675	0.007684
ENSBTAG00000000266	14.786791	12.492268	1.197658	6.019533	2.688556	16.831837	20.282963	20.507849	5.337641
ENSBTAG00000000267	11.51017	81.145717	7.375514	8.566894	6.72235	15.389368	17.66103	9.496089	4.54431
ENSBTAG00000000269	11.331651	29.322706	2.647481	7.575231	6.972628	10.118346	10.619363	19.57299	8.19289
ENSBTAG00000000271	2.979581	73.560385	0.545096	3.918858	0.916535	4.1078	7.285495	8.363307	0.973821
ENSBTAG00000000273	0	0.963987	0.008682	0.047889	0	0.109447	0.168012	1.283317	0.056196
ENSBTAG00000000274	42.292055	107.222975	33.204055	46.344236	30.195846	93.792502	63.887218	48.069833	23.028754
ENSBTAG00000000275	5.977835	29.698758	2.552735	10.928216	3.242163	7.018571	9.132019	13.119482	3.922927
ENSBTAG00000000277	2.041069	2.561882	0.347866	0.922499	0.71095	5.311028	26.526887	294.624599	5.880697
ENSBTAG00000000278	0.008032	40.17678	0.002113	0.07315	0	0.010409	0.020506	0	0.003482
ENSBTAG00000000279	1.353102	5.21995	3.086749	63.930072	0.542647	56.437328	2.166278	3.076015	2.267914
ENSBTAG00000000280	0	0	0	0	0	0	0	0	0
ENSBTAG00000000281	0.438954	51.243157	0.128114	0.445846	0	4.646015	1.002851	8.109053	0.108664
ENSBTAG00000000283	9.977802	3.099991	1.527939	5.525655	1.628118	27.07212	60.931926	33.638261	3.95203
ENSBTAG00000000284	9.695058	3.962887	0.022263	4.503959	0.044054	0.92993	2.32707	1.015376	1.578923
ENSBTAG00000000285	11.647265	8.423088	3.444242	7.037661	7.278073	9.106942	11.721612	26.951085	6.241472
ENSBTAG00000000286	21.409836	47.816164	724.250759	232.026642	1448.039652	36.421329	11.403231	5.949103	7.110923
ENSBTAG00000000287	7.416603	7.348179	1.656605	9.385856	1.569752	6.747128	13.354375	23.12967	1.395526
ENSBTAG00000000288	15.346772	112.697679	2.156016	24.832979	11.339318	20.056453	41.14238	66.859343	34.192308
ENSBTAG00000000289	12.441571	33.032393	13.911217	23.523455	28.995195	17.487549	25.225108	29.391647	11.405044
ENSBTAG00000000290	7.472328	28.272622	0.982661	5.72168	1.596623	9.56554	5.466417	17.457573	3.550225
ENSBTAG00000000291	34.533033	16.456933	7.058326	5.384088	17.279651	19.369052	8.785818	6.471358	36.563431
ENSBTAG00000000292	9.660387	2.045114	2.045139	3.630919	3.609953	21.737074	32.485617	22.8864	46.115118
ENSBTAG00000000295	9.5109	39.946058	1.053789	6.711542	1.868215	4.946589	15.661451	30.474123	8.603034
ENSBTAG00000000296	7.067695	2.23154	3.66575	37.299544	2.361732	48.570293	18.666494	14.15749	3.782138
ENSBTAG00000000297	15.140166	26.278147	5.243729	8.764421	10.539519	22.550488	22.725789	42.423002	27.626459
ENSBTAG00000000300	0.087136	0.10758	0	3.114507	0.105321	0.162133	0.140332	0.065603	0.170551
ENSBTAG00000000301	0.279756	214.426662	0.028391	0.555286	0.054503	0.063036	0.165782	0	0.145256
ENSBTAG00000000305	35.392653	13.814017	34.331505	238.087881	26.075524	46.950055	96.799565	138.96109	47.588718
ENSBTAG00000000306	0.536632	1.106011	0.120024	0.012532	0.20417	3.69984	7.100401	55.030248	1.408497
ENSBTAG00000000308	23.796855	24.148852	2.143374	19.797741	6.29471	12.42342	27.589831	36.068888	10.655377
ENSBTAG00000000309	0.318941	14.546914	0.009848	17.635023	0.061794	0.186497	0.208945	0.065821	0.005061
ENSBTAG00000000310	0.399883	5.193608	6.551727	0.191204	13.141705	53.417282	31.23053	0.375122	0.041611
ENSBTAG00000000312	39.515926	287.843844	29.416457	342.12424	16.213831	39.599826	61.036915	23.248744	28.018818
ENSBTAG00000000313	11.49547	0.57483	3.331735	2.322176	3.549161	2.586199	4.057787	2.906526	8.177236
ENSBTAG00000000315	13.366365	14.574876	6.088943	12.97897	7.844596	14.282042	18.749123	22.828382	10.761891
ENSBTAG00000000317	2.872852	69.922154	0.159593	148.533232	0.462704	1.664868	9.842205	0.589608	0.081248
ENSBTAG00000000320	29.22591	165.335808	22.338267	24.600414	23.055635	32.059885	37.890929	27.242004	11.035195
ENSBTAG00000000321	12.299387	56.591426	1.772702	5.077508	3.568951	18.480043	14.282719	8.844756	15.531732
ENSBTAG00000000322	28.190294	40.821324	0.669912	3.977268	2.592501	25.203886	33.109639	121.741205	7.588704
ENSBTAG00000000326	0.034699	17.9255	0.005513	0.051711	0	0	0.04356	0.009345	0.044644
ENSBTAG00000000328	0.360109	308.422908	0.093093	2.296173	8.631352	0.072031	0.267641	0.262749	4.183011
ENSBTAG00000000329	0.603216	1.129614	0.031698	9.005884	0.727454	0.370378	2.043207	0.606223	0.090571
ENSBTAG00000000330	26.517218	21.650867	7.723605	8.791555	15.775046	33.501581	21.270538	13.88248	57.736817
ENSBTAG00000000332	21.810447	22.251857	4.756991	18.521714	9.471514	21.49861	24.41732	5.482385	17.017135
ENSBTAG00000000333	0.300716	48.223005	0.023426	11.465332	0.225935	1.265057	0.713983	0.368785	0.131134
ENSBTAG00000000335	0.388068	899.725918	0.146681	3.061905	0	0.154044	0.344334	0.472325	0.333609
ENSBTAG00000000336	0.056695	0.155039	0.004987	0.009287	0.031595	62.924619	0.578154	3.485372	0.166977
ENSBTAG00000000340	26.808822	32.637347	8.607782	29.067576	7.050962	24.786442	36.513612	48.114535	10.746308
ENSBTAG00000000341	44.101629	8.70911	44.333401	16.141127	8.390207	43.983	47.59206	17.541756	40.404575
ENSBTAG00000000342	28.976058	17.596671	11.765242	15.18578	8.394145	40.257886	32.448624	10.864342	38.644427
ENSBTAG00000000343	37.14871	49.519356	31.681934	78.873382	30.472465	38.496797	30.294291	21.740853	46.11453
ENSBTAG00000000344	0.076485	379.697102	0	1.309682	0	0.211419	0.267588	0.253106	1.818477
ENSBTAG00000000345	3.883347	0.988903	0.090296	2.798136	0.70616	1.02867	1.279106	1.205048	5.654016
ENSBTAG00000000347	20.102961	36.129495	10.001735	41.566842	19.434574	52.716508	148.326406	73.149506	39.6974
ENSBTAG00000000351	0	0.189266	0	0	0	0	0	0	0
ENSBTAG00000000354	0.568966	5.031125	0.025047	1.818157	0	0.038511	0.099105	0	0.175854
ENSBTAG00000000355	3.989794	9.472274	5.21828	6.330554	4.76297	3.677836	3.235862	3.557743	2.963237
ENSBTAG00000000356	9.166352	14.7587	4.094514	20.172175	5.280159	16.001783	15.188572	14.78522	7.758057
ENSBTAG00000000357	1.70262	14.42983	3.883633	37.78252	5.536578	5.965287	7.894886	3.224762	3.793725
ENSBTAG00000000359	60.752094	77.092829	24.769415	78.251864	128.047961	47.948977	80.363348	115.590561	72.975852
ENSBTAG00000000360	0.091944	0.03362	0	0	0.023782	0.01814	0.041473	0.061339	0.012231
ENSBTAG00000000362	4.525892	11.938274	2.040913	5.043361	4.00728	5.202953	6.317502	11.555653	5.051984
ENSBTAG00000000363	2.234458	3.457267	0.612974	4.991274	1.452002	1.816162	4.115553	12.072213	1.712248
ENSBTAG00000000365	27.070291	22.014481	3.135434	6.938204	4.249617	35.887892	12.627889	22.000724	8.510409
ENSBTAG00000000368	0	0	0	0	0	0	0	0	0
ENSBTAG00000000369	31.902755	16.283535	16.609774	5.108083	5.547407	23.765616	25.464992	19.52432	8.870751
ENSBTAG00000000371	28.418122	32.756029	11.595405	16.787305	21.352207	27.386996	35.519882	50.150158	14.466072
ENSBTAG00000000372	8.301658	11.850194	1.33596	5.714064	2.152912	12.217957	15.249488	28.83139	3.987307
ENSBTAG00000000374	0.051195	0.103487	0	9.586787	0	0	0	0	0
ENSBTAG00000000375	42.639342	93.053902	20.595558	63.063364	33.142716	96.890437	78.602351	67.96263	36.953343
ENSBTAG00000000376	0.05287	10.462633	0.045001	0.039062	0.11954	0.533921	0.578062	0.552131	0.095106
ENSBTAG00000000377	0.456176	0.542572	0.072876	0.048402	0.175064	1.04619	2.341172	1.840898	0.565787
