Ens.ID	TPM.kidney	TPM.testis	TPM.heart	TPM.brain	TPM.muscle	TPM.colon	TPM.lung	TPM.spleen	TPM.liver
ENSRNOG00000057287	0	0	0	1.618856	0	0	0	0	0
ENSRNOG00000057288	0	0	0	0	0	0	0	0	0
ENSRNOG00000057289	0	2.842486	0	0	0	0	0	0	0
ENSRNOG00000057290	10.028188	2.159712	4.783946	8.989392	2.92341	14.63886	29.13239	15.241127	7.404835
ENSRNOG00000057291	1.455928	6.599577	1.044619	2.555626	0.998325	2.167673	3.697145	7.837664	1.901034
ENSRNOG00000057292	0	0	0	0	0	0	0	0	0
ENSRNOG00000057293	0	2.877689	0	0.26315	0	0	0	0.050311	0
ENSRNOG00000057294	0	0.195422	0.284538	0	0	0	0	0	0
ENSRNOG00000057295	0	0	0	0	0	0	0	0.138939	0
ENSRNOG00000057296	0	0	0	0	0	0.038091	0	0	0
ENSRNOG00000057297	0.392268	0.145767	0.101186	0.527756	0.042164	0.086907	0.193294	0.232058	0.025451
ENSRNOG00000057298	0	0	0	0.0772	0	0	3.051615	0.662393	0
ENSRNOG00000057299	0.107043	0.222546	0.517391	1.495549	0.199698	0.355954	1.158377	0.902173	0.104265
ENSRNOG00000057300	0	0	0	0	0	0	0	0	0
ENSRNOG00000057301	0	0.566708	0.608659	0	2e-05	0	0	0	0
ENSRNOG00000057302	0	0	0	0	0	0	0	0	0
ENSRNOG00000057303	0.224504	4.888912	0	0	0	0	0	0	0
ENSRNOG00000057304	0.196645	11.734724	1.071423	0	0	0.099502	0	0.137462	0.039754
ENSRNOG00000057305	0	7.844224	0	0.196315	0	0	0	0	0
ENSRNOG00000057306	0	0	0	0	0	0	0	0	0
ENSRNOG00000057307	0	0	0	0.535309	0	0	0	0	0
ENSRNOG00000057308	0.957077	0	0.48033	0	0.321841	2.935976	7.298979	0.45293	0.224334
ENSRNOG00000057309	0	1.255021	0	0	0	0	0	0	0
ENSRNOG00000057310	0	0	0	0	0	0	0	0	0
ENSRNOG00000057311	0.158413	5.113313	0.024021	0.112215	0.027046	0.368002	0.246926	0.352295	0.071666
ENSRNOG00000057312	0	41.430698	0	0	0	0	0	0	0
ENSRNOG00000057313	0	0	0	0	0	0	0	0	0
ENSRNOG00000057314	0.01896	0	0	0.03711	0	0	0.112546	0	0.019346
ENSRNOG00000057315	0.013713	0.266167	0.004437	49.186479	0.005288	0.108882	0.53796	0.513971	0
ENSRNOG00000057316	26.251937	10.953541	20.272244	41.680055	7.675387	53.725516	43.772101	75.268255	24.647785
ENSRNOG00000057317	0	0	0	0	0	0	0	0	0
ENSRNOG00000057318	0.357894	6.719312	0.158341	0.869743	0.088923	0.114046	0.677687	0.254842	0.251789
ENSRNOG00000057319	0	0.528608	0	0	0	2.637898	0	1.31466	1.466389
ENSRNOG00000057320	0	0	0	0	0	0	0	0	0
ENSRNOG00000057321	0	0	0	0	0	0	0	0	0
ENSRNOG00000057322	0.245227	2.482535	0.091685	51.14387	0	8.348292	0.416639	0.021478	0.125197
ENSRNOG00000057323	0	19.399181	0	0	0.028569	0	0	0	0
ENSRNOG00000057324	0	0	0	0	0	0	0	0	0
ENSRNOG00000057325	0	0	0	0	0	0	0	0	0
ENSRNOG00000057326	0.041337	6.608539	0	0.060537	0.037484	0	0.001	0.107174	0.002702
ENSRNOG00000057327	0.079069	1.352103	0.070647	0.354224	0	0.262249	0.213355	0.068555	0.896433
ENSRNOG00000057328	0	0	0	0	0	0	0	0	0
ENSRNOG00000057329	0.278499	0.147488	0.321558	0.049253	0.096523	1.132361	1.33516	0.469107	0.960503
ENSRNOG00000057330	0	0.593183	0	0	0	0.50571	0	0	0
ENSRNOG00000057331	0	0	0	0.760045	0	0	0	0	0
ENSRNOG00000057332	0.295279	43.664151	0.034212	0.080139	0	0.31053	0.308261	0.138733	0
ENSRNOG00000057333	4.854137	5.686879	0	3.570315	5.385557	84.009394	30.7787	31.811431	57.4722
ENSRNOG00000057334	0	0	0	0	0.510799	2.413749	0.665235	0	0
ENSRNOG00000057335	1.066209	2.822191	0.787769	0.428026	0.095935	0.107607	5.000056	12.18601	2.649354
ENSRNOG00000057336	0	0	0	0	0	0	0	2.621021	0
ENSRNOG00000057337	0.058891	0	0.160681	0	0.115992	0.717287	0.3299	1.064391	0.313603
ENSRNOG00000057338	0	0	0	0	0	0	0	0	0
ENSRNOG00000057339	30.998865	43.425253	13.354121	28.979053	5.593723	22.401938	37.466802	26.126379	16.166496
ENSRNOG00000057340	0.006139	0.003649	0	0	0	0	0	0.006978	0
ENSRNOG00000057341	1.737838	0	0	0.476446	0	0.071118	0	0	0
ENSRNOG00000057342	0	0	0	0	0	0	0	0	0
ENSRNOG00000057343	0	71.053143	0	0	0	0	0	0	0
ENSRNOG00000057344	0	0	0	0	0	27.981505	4.999253	60.279252	0.33423
ENSRNOG00000057345	3.450648	7.644612	1.933579	4.07663	0	3.656917	1.793766	2.406551	1.246747
ENSRNOG00000057346	0	2.747243	0	0	0	0	1.392169	0	0
ENSRNOG00000057347	15.746034	1.286224	18.145027	5.249932	21.696996	9.673923	18.770386	36.276313	35.558982
ENSRNOG00000057348	0	0	0	0	0	0	0	0	0
ENSRNOG00000057349	0	2.160204	0	0	0	0	0	0	0
ENSRNOG00000057350	36.885705	38.178562	21.294946	70.987345	24.122684	70.941773	94.778178	45.41647	25.111709
ENSRNOG00000057351	0	4.713276	0	0	0	0	0	0	0
ENSRNOG00000057352	6.89573	1.453708	6.549819	7.469029	3.273986	5.488719	14.178268	3.743752	1.740218
ENSRNOG00000057353	0.015276	0	0	0	0	0	0	0	0
ENSRNOG00000057354	0	0	0	1.785105	1.37115	0	1.677454	0	6.874059
ENSRNOG00000057355	0	4.444573	0	0	0	0	0	0	0
ENSRNOG00000057356	0.036144	0	0	0.063811	0	0.389821	0	0.137246	0
ENSRNOG00000057357	0	5.642895	1.552585	0	0	0	0	0	0
ENSRNOG00000057358	0	12.528496	0	0	0	0	0	0	0
ENSRNOG00000057359	0	110.614917	0	0	0	1.498616	0	0	0
ENSRNOG00000057360	0	0.315827	0	0	0	0	0	0	0
ENSRNOG00000057361	0	0	0	0	0	0	0	0	0
ENSRNOG00000057362	0	8.811444	0	0	0	0.013613	0.08675	0	0
ENSRNOG00000057363	0	0	0	0	0	0	0	0	0
ENSRNOG00000057364	0	9.916712	0	0	0	0.303771	1.031868	0	0.07236
ENSRNOG00000057365	0	0	0	0	0	0	0	0	0
ENSRNOG00000057366	0	0	0	0	0	0	0	0	0
ENSRNOG00000057367	262.453197	29.27669	63.618546	250.680934	67.872824	166.355437	127.444762	64.754738	351.446647
ENSRNOG00000057368	0	0	0	0	0	0	0	0	0
