Ens.ID	TPM.brain	TPM.heart	TPM.kidney	TPM.liver	TPM.lung	TPM.muscle	TPM.testis
ENSMPUG00000000371	16.92	9.02	4.54	5.33	21.39	7.44	28.3
ENSMPUG00000000372	13.82	0.47	0	0	0	0	0.29
ENSMPUG00000000373	0	0	0	0	0	0	0
ENSMPUG00000000374	15.58	47.7	43.11	38.38	119.87	45.99	21.26
ENSMPUG00000000375	21.62	1.36	1.65	0.11	0.82	1.87	27.28
ENSMPUG00000000376	2.65	1.21	0.1	0.17	2.64	1941.61	0.92
ENSMPUG00000000377	34.43	66.71	67.74	39.61	38	94.96	15.86
ENSMPUG00000000378	13.63	13.21	12.72	6.68	15.39	13.55	30.66
ENSMPUG00000000379	46.49	14.11	19.51	7.09	19.99	8.72	59.2
ENSMPUG00000000380	13.7	11.15	5.42	5.32	20.44	6.71	108.92
ENSMPUG00000000381	1	0.29	6.11	1312.97	29.34	1.25	0.41
ENSMPUG00000000382	15.21	6.6	6.49	3.21	6.94	2.31	18.21
ENSMPUG00000000383	16.28	0.09	0	0.26	0.24	0.08	9.95
ENSMPUG00000000384	31.5	40.09	48.48	31.21	77.17	42.62	22.29
ENSMPUG00000000385	6.17	10.87	2.33	4.45	16.19	7.75	5.13
ENSMPUG00000000386	76.18	13.44	6.35	5.58	28.74	20.92	1.02
ENSMPUG00000000387	201.58	144.95	160.12	72.32	215.51	107.56	98.47
ENSMPUG00000000388	27.76	10.8	5.24	6.38	20.9	9.45	20.64
ENSMPUG00000000389	131.39	79.92	189.48	21.93	177.75	114.96	34.04
ENSMPUG00000000390	0	0	0	0	0	0	0
ENSMPUG00000000391	434.92	3.2	1.65	0.41	8.55	0.12	0.23
ENSMPUG00000000392	21.29	1.94	0.37	1.1	65	0.24	4.28
ENSMPUG00000000393	23.47	26.63	3.89	7.68	9.52	16.13	15.54
ENSMPUG00000000394	0.36	1.14	0.86	913.85	1.2	34.69	22.02
ENSMPUG00000000395	0.81	0.6	1.69	1.27	1.12	0.14	0.96
ENSMPUG00000000396	68.03	87.31	32.85	54.53	92.3	47.5	18.05
ENSMPUG00000000397	1.49	3.9	16.83	7.09	12.07	0.78	6.03
ENSMPUG00000000398	0.48	0.52	2.38	2.71	14.06	0.15	7.16
ENSMPUG00000000399	20.13	27.61	48.29	12.65	21.87	3.72	2.34
ENSMPUG00000000400	77.16	0.19	0.09	0.07	0	0	0.62
ENSMPUG00000000401	20.29	16.04	16.56	8.09	21.67	11.71	15.07
ENSMPUG00000000402	104.64	17.59	7.78	3.25	12.7	6.09	39.26
ENSMPUG00000000403	0	0	0	0	0	0	1.95
ENSMPUG00000000404	22.47	12.34	14.51	9.58	29.94	5.34	33.22
ENSMPUG00000000405	23.38	34.28	2.83	7.6	30.7	5	59.95
ENSMPUG00000000406	3.6	2.92	1.2	0.17	18.51	0.85	3.42
ENSMPUG00000000407	15.26	18.37	30.92	4.95	69.89	6.74	2.01
ENSMPUG00000000408	1.87	11.44	0.03	0.5	21.23	254.13	2
ENSMPUG00000000409	55.94	7.42	4.61	4.47	15.01	3.58	5.99
ENSMPUG00000000410	110.19	64.98	65.8	18.43	117.73	39.75	15.39
ENSMPUG00000000411	2.13	46.78	21.27	11.36	25.59	5.37	2.68
ENSMPUG00000000412	53.21	45.15	49.06	42.09	88.34	38.19	92.94
ENSMPUG00000000413	42.99	4.25	0.95	0.27	3.51	0.93	6.6
ENSMPUG00000000414	0.18	0	0.16	0	0	0	0
ENSMPUG00000000415	17.08	21.05	15.52	18.72	35.51	7.34	184.66
ENSMPUG00000000416	26.56	61.03	25.62	11.15	123.17	26.14	4.18
ENSMPUG00000000417	45.45	12.35	16.79	15.2	22.28	10.92	25.17
ENSMPUG00000000418	0.29	0.27	0	0.39	1.68	0	0
ENSMPUG00000000419	6.13	0.96	62.59	0.59	5.42	0.25	0.91
ENSMPUG00000000420	0	0	0	0	0	0	0
ENSMPUG00000000421	44.2	25.7	20.79	24.14	66.47	4.56	4.56
ENSMPUG00000000422	0	0.11	0	1.1	1.45	0	0
ENSMPUG00000000423	0.6	0.44	1.35	1165.6	6.85	0.38	0.8
ENSMPUG00000000424	28.31	13.63	124.94	60.96	28.44	5.45	10.1
ENSMPUG00000000425	0.4	0.08	0.21	4.21	5.53	0	0.06
ENSMPUG00000000426	0.05	0.34	0.14	4.05	5.08	0	1.42
ENSMPUG00000000427	25.53	0.16	0	0.06	2.56	0	3.77
ENSMPUG00000000428	0	0	0	0	0	0	2
ENSMPUG00000000429	2.54	0.3	1.23	0.05	0.41	0.11	1.55
ENSMPUG00000000430	0.42	0.8	0.75	1.13	3.87	1.32	1.62
ENSMPUG00000000431	7.93	2.49	7.38	11.65	51.58	1.31	149.71
ENSMPUG00000000432	4.85	8.88	11.13	3.8	21.06	3.02	10.8
ENSMPUG00000000433	137.45	50.99	0.14	0	5.16	1.55	7.33
ENSMPUG00000000434	0.06	0	0	0	0.05	0.05	67.06
ENSMPUG00000000435	45.58	30.08	7.97	12.87	49.31	9.66	8.48
ENSMPUG00000000436	8.12	8.15	2.07	4.02	14.4	4.53	45.26
ENSMPUG00000000437	0	0	2.4	0	0.13	0	0
ENSMPUG00000000438	57.55	6.9	2.33	1.48	7.01	1.04	0.88
ENSMPUG00000000439	7.47	9.37	1.8	3.57	14.35	5.84	5.45
ENSMPUG00000000440	63.79	25.73	9.77	3.79	21.58	67.43	197.91
ENSMPUG00000000441	407.06	900.73	66.26	3.81	21.03	1567.17	85.01
ENSMPUG00000000442	152.58	536.93	213.32	65.89	61.83	560.6	92.04
ENSMPUG00000000443	10.78	5.25	5.1	3.98	9.24	4.73	4.53
ENSMPUG00000000444	441.69	594.69	671.27	434.43	643.43	904.87	725.57
ENSMPUG00000000445	67.52	82.05	23.06	15.5	35.32	87.76	42.46
ENSMPUG00000000446	17.33	21.57	17.82	15.93	51.66	4.74	1.75
ENSMPUG00000000447	5.78	4.92	1.47	1.47	7.06	1.07	0.63
ENSMPUG00000000448	31.7	55.21	50.07	52.12	62.5	17.62	104.35
ENSMPUG00000000449	0	0	0	0	0	0	0
ENSMPUG00000000450	34.87	3.76	0.25	1.2	0.14	0.57	12.44
ENSMPUG00000000451	13.43	16.52	95.53	44.73	8.31	8.83	19.46
ENSMPUG00000000452	0	1.46	0.35	0	0.75	0.81	0.05
ENSMPUG00000000453	0	0	0	0	0	0	0
ENSMPUG00000000454	6.9	10.99	6.55	12.64	26.94	4.01	4.8
ENSMPUG00000000455	0	0	0	0	0	0	1.57
ENSMPUG00000000456	263.67	0.11	0	0.04	0	0	0.04
ENSMPUG00000000457	0	0	0	0	0	0	66.61
ENSMPUG00000000458	1.02	5.83	10.66	3.74	44.44	0.72	4.33
ENSMPUG00000000459	88.48	64.95	592.49	329.44	31.82	23.13	52.04
ENSMPUG00000000460	104.71	85.1	153.37	103.09	136.15	38.8	94.89
ENSMPUG00000000461	5.89	1.95	0.37	5.95	2.31	0.24	0
ENSMPUG00000000462	1886.65	174.63	27.76	92.43	109.2	12.38	100.5
ENSMPUG00000000463	78.94	3.86	0.68	0.02	1.67	7.39	14.66
ENSMPUG00000000464	0	0	0	0	0	0	0
ENSMPUG00000000465	41.61	33.56	29.57	11.81	59.14	8.25	3.04
ENSMPUG00000000466	47.18	12.34	30.47	79.49	98.7	28.98	3.77
ENSMPUG00000000467	87.88	3.23	1.79	0.02	0.26	0.19	1
ENSMPUG00000000468	0.98	0.47	1.18	0.31	0.6	0.15	8.64
ENSMPUG00000000469	8.21	0.68	4.03	0.07	0.72	0	10.24
ENSMPUG00000000470	53.05	24.9	20.64	8.76	38.21	20.33	68.36
ENSMPUG00000000471	0	1.35	0	0	0	0	1.12
ENSMPUG00000000472	26.34	18.12	18.43	12.71	24.9	17.47	51.02
ENSMPUG00000000473	1.9	0.52	2.3	0.33	1.62	0.14	42.77
ENSMPUG00000000474	161.13	44.14	80.1	12.05	52.85	11.61	27.65
ENSMPUG00000000475	175.83	36.37	85.51	120.19	75.3	10.84	112.26
ENSMPUG00000000476	0	0.11	0	0.15	0	0.09	0
ENSMPUG00000000477	18.55	18.26	15.22	6.05	7.49	18.02	14.08
ENSMPUG00000000478	33.74	38.56	18.76	10.73	17.66	26.2	42
ENSMPUG00000000479	0.16	0.3	0.28	1.16	14.19	0.25	4.53
ENSMPUG00000000480	77.73	62.62	21.19	13.8	35.74	60.75	78.84
ENSMPUG00000000481	0.68	1.07	0.71	1.75	31.33	0.98	5.35
ENSMPUG00000000482	24.43	41.05	9.5	7.99	47.24	6.04	4.98
ENSMPUG00000000483	30.73	33.32	5.49	6.53	56.87	10.72	3.8
ENSMPUG00000000484	49.61	15.03	0.64	0.29	1.58	27.18	16.26
ENSMPUG00000000485	30.17	17.56	8.4	11.07	32.6	13.29	66.07
ENSMPUG00000000486	23.27	18.44	24.01	10.28	31.76	1.7	28.56
ENSMPUG00000000487	33.09	8.67	20.93	4.89	10.96	7.25	8
ENSMPUG00000000488	13.38	2.52	1.81	0.12	0.38	0.72	5.66
ENSMPUG00000000489	10.09	26.95	23.49	8.85	16.98	17.79	149.96
ENSMPUG00000000490	19.02	16.68	10.61	5.58	24.75	7.05	60.43
ENSMPUG00000000491	10.31	23.39	8.9	50.39	48.21	6.85	3
ENSMPUG00000000492	24.53	12.01	5.1	3.79	10.1	8.38	8.06
ENSMPUG00000000493	0.29	0	0.09	0	0.4	0.08	243.35
ENSMPUG00000000494	0	0	0	0	0	0	2.21
ENSMPUG00000000495	0	0.69	0.65	70.08	238.08	0	0
ENSMPUG00000000496	0	0	0	0	0	0	0
ENSMPUG00000000497	0	0	0	0	0	0	0
ENSMPUG00000000498	0.44	0.83	0.56	0.15	0.18	0.34	0.17
ENSMPUG00000000499	0	0	0	0	0	0	0
ENSMPUG00000000500	64.35	49.44	37.03	31.23	96.34	36.26	44.7
ENSMPUG00000000501	48.81	46.37	20.05	22.44	59.77	42.98	116.06
ENSMPUG00000000502	0	0.16	0	0.17	0	0.13	149.84
ENSMPUG00000000503	20.84	51.31	135.51	187.72	65.37	17.05	29.89
ENSMPUG00000000504	1.14	0.33	0.35	2.42	4.2	0.34	1.9
ENSMPUG00000000505	8.41	9.94	11.33	18.29	9.99	6.9	10.31
ENSMPUG00000000506	0.65	15.33	16.38	0.1	2.65	211.5	0.76
ENSMPUG00000000507	1.15	2.15	1.02	2.03	0.95	1.78	169.19
ENSMPUG00000000508	2763.94	504.42	4742.55	129.55	216.55	501.4	202.37
ENSMPUG00000000509	2.29	159.21	73.2	3.22	98.38	35.19	23.99
ENSMPUG00000000510	0	0	0	0	0	0	0.2
ENSMPUG00000000511	0	0	0	0	0	0	1.85
ENSMPUG00000000512	21.19	0	0.45	0.07	0.17	0	0.08
ENSMPUG00000000513	0	0	0	0	0	0	6.88
ENSMPUG00000000514	0	0.24	0.46	0	0	1.21	0.41
ENSMPUG00000000515	28.28	135.67	127.3	129.25	51.27	149.97	11.73
ENSMPUG00000000516	53.95	52.45	826.22	378.36	125.67	31.31	50.04
ENSMPUG00000000517	1.39	0.43	0	3.08	4.98	0	2.47
ENSMPUG00000000518	39.59	60.58	64.18	77.06	36.18	106.19	55.31
ENSMPUG00000000519	0.14	0	0	0	0.06	0	0.22
ENSMPUG00000000520	21.68	11.29	10.3	6.07	14.98	6.02	22.23
ENSMPUG00000000521	15.78	16.06	14.07	7.68	27.47	11.49	108.83
ENSMPUG00000000522	0	0	0.15	0	0	0	4.42
ENSMPUG00000000523	22.3	11.34	14.41	5.71	13.53	6.3	6.97
ENSMPUG00000000524	2.41	0	0	0	0	0	0.41
ENSMPUG00000000525	1.76	1.56	0.68	0.11	3.18	0.45	1.08
ENSMPUG00000000526	5.45	44.95	3.12	1.38	36.76	5.3	6.62
ENSMPUG00000000527	23.05	23.26	22.78	12.28	12.84	17.23	7.94
ENSMPUG00000000528	49.95	21.16	81.9	58.83	58.01	14.68	76.66
ENSMPUG00000000529	1.11	2.13	0.99	7.99	3.71	0.24	0.4
ENSMPUG00000000530	7.25	11.52	4.48	5.23	4.79	5.51	10.43
ENSMPUG00000000531	18.07	26.61	67.95	22.25	60.55	14.67	17.44
ENSMPUG00000000532	17.57	9.88	16.85	8.61	10.6	7.98	5.6
ENSMPUG00000000533	151.77	81.47	70.41	35.97	69.27	53.25	335.93
ENSMPUG00000000534	28.02	27.22	51.93	37.91	17.55	23.63	31.29
ENSMPUG00000000535	0.09	64.26	11.98	0.06	103.06	42.82	1.02
ENSMPUG00000000536	11.4	11.41	15.55	2.22	24.56	4.45	4.41
ENSMPUG00000000537	0.1	0.14	0.35	0.13	0.08	0.04	0.04
ENSMPUG00000000538	54.92	153.2	21.84	21.37	27.12	362.47	63.09
ENSMPUG00000000539	15.83	57.23	37.98	23.81	101.38	19.53	41.15
ENSMPUG00000000540	135.17	6.45	1.92	2.16	3.51	0.62	0.73
ENSMPUG00000000541	5.24	3.69	6.83	4.32	7.32	2.48	131.5
ENSMPUG00000000542	0	0	0	0	0	0	3.71
ENSMPUG00000000543	0.75	1.28	0.46	13.39	0.54	1.51	112.79
ENSMPUG00000000544	4.27	0.12	0.34	0.25	0	0	0.48
ENSMPUG00000000545	11.32	19.5	11.49	27.41	30.3	9.08	16.18
ENSMPUG00000000546	4.14	28.66	3.36	2.77	193.88	23.41	13.77
ENSMPUG00000000547	41.35	46.42	23.9	47.52	99.24	10.16	55.28
ENSMPUG00000000548	59.02	45.68	57.57	25.85	43.26	48.59	48.64
ENSMPUG00000000549	4.14	1.95	0.97	1.32	2.29	0.77	8.29
ENSMPUG00000000550	82.58	58.17	49.4	30.45	60.9	14.5	56.14
ENSMPUG00000000551	66.37	0.08	0.04	0	0	0.03	5.2
ENSMPUG00000000552	4.25	5	2.65	56.17	10.19	0.5	0.32
ENSMPUG00000000553	3.28	71.47	35.93	10.62	7.79	3.92	2.35
ENSMPUG00000000554	113.8	0.21	0.05	0	0.18	0.09	0.04
ENSMPUG00000000555	3.63	20	137.1	100.18	171.94	10.83	0.29
ENSMPUG00000000556	0	0.58	0	0	0.26	0	0
ENSMPUG00000000557	0	0	0	0	0	0	0
ENSMPUG00000000558	15.62	30.12	32.32	26.26	49.98	33.24	9.67
ENSMPUG00000000559	15.88	36.01	7.75	13.58	57.79	47.44	14.75
ENSMPUG00000000560	45.08	45.92	40.52	94.63	113.57	34.03	108.42
ENSMPUG00000000561	2.13	1.5	0.13	0.26	0.57	1.31	7.8
ENSMPUG00000000562	3.72	0.37	0.17	0	0	0	0
ENSMPUG00000000563	3.04	15.95	5.75	0.81	3.45	3.38	1.95
ENSMPUG00000000564	3.17	8.08	13.78	18.05	25.13	1.48	17.19
ENSMPUG00000000565	138.13	100.07	64.31	20.43	69.75	113	105.04
ENSMPUG00000000566	0	0	0.46	0.11	0	0.13	0.13
ENSMPUG00000000567	31.79	14.17	11.83	11.38	27.02	12.96	85.58
ENSMPUG00000000568	15.54	21.41	19.45	12.8	34.32	9.53	35.49
ENSMPUG00000000569	0.3	0.68	0.23	7.4	4.2	0.05	20.55
ENSMPUG00000000570	14.24	15.15	8.6	7.56	23.87	10.05	12.73
ENSMPUG00000000571	9.63	5.47	2.27	2.27	9.56	4.2	52.03
ENSMPUG00000000572	0	0	0	0	0	0	0
ENSMPUG00000000573	0	0	0	0	0	0	0
ENSMPUG00000000574	316.97	393.99	470.37	933.67	636.89	101.84	289.7
ENSMPUG00000000575	0	0	0	0.55	0	0	0
ENSMPUG00000000576	0	0	0	0	0	0	0
ENSMPUG00000000577	7.14	317.45	19.82	22.89	56.92	7.51	1.37
ENSMPUG00000000578	0	0	0.13	0	0	0	215.45
ENSMPUG00000000579	3.2	17.42	8.82	13.23	34.31	3.85	1.02
ENSMPUG00000000580	27.33	16.51	9.26	5.31	18.06	8.75	9.28
ENSMPUG00000000581	1.25	0.88	2.23	1.05	0.78	0.73	0.24
ENSMPUG00000000582	9.4	0	0.42	0.31	0.78	0.37	2.15
ENSMPUG00000000583	5.87	4.74	0.64	0.68	11.79	5.27	1.42
ENSMPUG00000000584	0	0	0.3	0	1025.84	0	0.77
ENSMPUG00000000585	6.23	8.75	6.86	6.46	15.97	5.82	23.68
ENSMPUG00000000586	45.31	55.72	52.99	51.37	115.37	14.43	50.42
ENSMPUG00000000587	15.45	10.1	5.71	7.73	22.17	4.6	49.61
ENSMPUG00000000588	22.35	10.94	12.77	6.02	9.84	10.12	7.62
ENSMPUG00000000589	0	0	0	0	0	0	11.63
ENSMPUG00000000590	9.01	24.82	7.12	0.54	8.18	40.85	30.47
ENSMPUG00000000591	177.75	62.03	55.46	46.8	89.74	20.44	79.65
ENSMPUG00000000592	15.34	10.31	16.85	17.43	24.86	3.02	12.19
ENSMPUG00000000593	89.49	20.01	24.09	10.89	30.92	12.17	25.77
ENSMPUG00000000594	0	0	0	0	0.16	0	0
ENSMPUG00000000595	0	0	0	0	0	0	7.85
ENSMPUG00000000596	60.71	5.33	2.56	0.31	0.84	0.36	1.33
ENSMPUG00000000597	18.54	3.8	10.62	2.09	6.2	7.81	11.01
ENSMPUG00000000598	93.99	56.99	54.71	64.42	97.45	68.56	74.32
ENSMPUG00000000599	12.56	11.74	10.08	3.66	8.61	16.33	4.26
ENSMPUG00000000600	12.42	14.43	10.7	11.41	19.74	46.43	104.3
ENSMPUG00000000601	2.68	0.89	11.84	0.19	1.62	0.28	0.93
ENSMPUG00000000602	34.4	14.75	26.63	9.16	36.15	9.23	28.18
ENSMPUG00000000603	5.59	43.36	7.89	6.18	43.7	1.65	1.02
ENSMPUG00000000604	20.27	35.19	20.11	15.59	62.97	15.53	101.74
ENSMPUG00000000605	16.14	17.7	38.86	22.51	21.93	15.94	9.96
ENSMPUG00000000606	0	0	0	0	0	0	0
ENSMPUG00000000607	52.27	60.66	128.85	57.96	65.83	66.02	147.43
ENSMPUG00000000608	2.74	4.03	11.75	33.44	50.75	20.32	3.12
ENSMPUG00000000609	0	0	0	0	0	0	2.58
ENSMPUG00000000610	8.97	6.04	5.22	3.4	6.38	3.18	7.07
ENSMPUG00000000611	50.64	16.69	8.47	11.03	22.31	22.3	37.93
ENSMPUG00000000612	14.8	40.46	5.61	9.69	19.28	79.64	14.15
ENSMPUG00000000613	72.96	80.94	174.73	111.7	93.98	72.78	36.95
ENSMPUG00000000614	12.23	9.58	19.1	304.18	14.44	7.94	3.02
ENSMPUG00000000615	17.34	15.38	19.82	21.52	17.72	12.94	11.12
ENSMPUG00000000616	1.12	0.35	3.16	1.5	1.39	0.44	37.64
ENSMPUG00000000617	92.09	105.97	191.21	78.97	60.45	134.37	137.22
ENSMPUG00000000618	0	0	0	0	0	0	0
ENSMPUG00000000619	47.61	21.71	32.6	22.17	58.94	11.05	36.69
ENSMPUG00000000620	36.67	12.62	7.08	4.69	16.9	4.05	83.19
ENSMPUG00000000621	42.71	100.23	125.2	45.84	82.18	83.92	36.51
ENSMPUG00000000622	4.93	11.25	27.83	12.35	10.25	12.93	5.63
ENSMPUG00000000623	17.11	5.9	16.51	0.32	3.63	3.03	1.34
ENSMPUG00000000624	0.39	27.56	0.34	0.51	2.56	15.31	0.29
ENSMPUG00000000625	7.48	102.51	0.6	0.15	12	127.58	0.86
ENSMPUG00000000626	32.45	26.16	46.58	44.35	48.66	16.93	35.64
ENSMPUG00000000627	2.29	0.08	0.29	0	1.96	0.06	119.52
ENSMPUG00000000628	15.57	10.98	19.06	16.6	25.84	5.65	14.67
ENSMPUG00000000629	73.75	56.07	106.04	50.58	86.36	33.2	50.55
ENSMPUG00000000630	45.13	14.96	2.8	1.19	7.91	33.91	5.27
ENSMPUG00000000631	6.83	0.82	1852.79	147.9	0.41	0.39	0.66
ENSMPUG00000000632	8.81	7.31	5.1	0.14	50.93	3.22	5.04
ENSMPUG00000000633	0	0	0	0	0	0	0
ENSMPUG00000000634	1.96	0.77	1.43	0.52	1.08	0.46	0.41
ENSMPUG00000000635	12.73	0	351.06	1.61	45.28	0.33	5.68
ENSMPUG00000000636	1.71	5.16	9.26	4.33	7.26	1.11	3.19
ENSMPUG00000000637	81.76	78.94	58.93	37.25	60.24	59.95	34.6
ENSMPUG00000000638	20.04	18.88	41.24	8.09	11.05	22.93	16.25
ENSMPUG00000000639	50.08	17.26	12.73	9.13	44.55	12.6	49.67
ENSMPUG00000000640	0	0	0	0	0	0	2.11
ENSMPUG00000000641	31.81	10.67	19.79	10.43	18.75	14.25	14.83
ENSMPUG00000000642	128.31	0.32	0	0	0	0	17.16
ENSMPUG00000000643	51.38	22.48	22.51	67.07	75.59	10.12	47.34
ENSMPUG00000000644	0.87	24.94	3.88	0.22	0.81	6.67	0.99
ENSMPUG00000000645	16.04	0.93	0.06	0	0.05	3.03	0.15
ENSMPUG00000000646	98.76	4	0.33	0	0	0	1.22
ENSMPUG00000000647	13.37	31.31	127.79	53.48	40.96	67.35	14.27
ENSMPUG00000000648	18.69	8.93	10.83	8.94	22.44	5.35	21.91
ENSMPUG00000000649	8.16	17.89	25.68	26.37	10.29	22.04	15.42
ENSMPUG00000000650	35.05	1.31	0.41	0.15	2.11	0.54	0.61
ENSMPUG00000000651	43.48	2973.45	32.54	24.01	75.44	3544.58	45.51
ENSMPUG00000000652	92.78	27.91	31.07	17.35	41.47	27.95	151.61
ENSMPUG00000000653	81.59	140.13	180.06	102.7	104.08	265.5	39.3
ENSMPUG00000000654	0	0	0	0	0	0	0
ENSMPUG00000000655	64.25	60.41	12.1	3.31	15.24	52.67	5.01
ENSMPUG00000000656	38.82	18.04	27.78	12.66	24.55	15.65	71.34
ENSMPUG00000000657	6.4	14.79	7.35	1.78	7.94	7.89	1.21
ENSMPUG00000000658	2.65	1.81	3.64	1.45	0.2	0	8.58
ENSMPUG00000000659	9.25	0	0	0	0	0	0
ENSMPUG00000000660	38.46	23.27	12.84	12.51	31.76	21.02	12.52
ENSMPUG00000000661	4.33	5.79	1.37	4.95	5.53	1.69	22.02
ENSMPUG00000000662	9.3	15.86	22.63	17.96	0.28	1.17	36.87
ENSMPUG00000000663	17.73	21.85	58.1	14.69	42.57	5.64	3.1
ENSMPUG00000000664	42.47	43.7	21.86	9.13	48.15	13.42	24.29
ENSMPUG00000000665	46.39	66.41	179.88	36.44	113.76	31.11	10.16
ENSMPUG00000000666	3.78	0	0.95	0.13	0.24	0	23.55
ENSMPUG00000000667	74.38	1.36	0.25	0.12	1.31	0.07	84.49
ENSMPUG00000000668	2.59	0.61	2.3	4.74	2.69	1.51	0
ENSMPUG00000000669	30.38	1.67	0.11	0.18	0.08	2.57	0.28
ENSMPUG00000000670	11.94	42.28	23.69	10.55	193.33	9.53	8.44
ENSMPUG00000000671	9.22	2.66	0	1.41	0	6.04	0.54
ENSMPUG00000000672	161.83	0.51	0.04	0.04	0.14	0.08	0.6
ENSMPUG00000000673	0	0	1.72	1.66	0.23	0	170.65
ENSMPUG00000000674	11.33	9.27	5.46	5.27	19.86	5.63	5.81
ENSMPUG00000000675	23.08	0.3	0	0.16	0.07	0.12	0
ENSMPUG00000000676	3.35	10.02	7.35	0.88	41.82	6.91	3.25
ENSMPUG00000000677	1	0.1	14.9	2.47	12.52	0	103.15
ENSMPUG00000000678	0	0.38	0	0.27	0.34	0	0.31
ENSMPUG00000000679	0.53	0	0	0	0	0	0
ENSMPUG00000000680	0	0	0.71	0.11	0.4	0	13
ENSMPUG00000000681	150.87	42.47	1.1	0.22	68.41	5.59	28.43
ENSMPUG00000000682	14.63	9.91	10.32	6.2	17	5.86	24.87
ENSMPUG00000000683	44.18	56.28	49.4	22.54	25.87	55.29	117.76
ENSMPUG00000000684	10.23	16.18	8.78	10.42	31.06	8.77	18.3
ENSMPUG00000000685	0.33	1.07	0.12	0	0.06	0	0.05
ENSMPUG00000000686	300.65	220.29	410.61	235.09	333.1	88.6	125.85
ENSMPUG00000000687	93.76	0.69	0.28	0	0	0.05	4.29
ENSMPUG00000000688	22.58	7.22	0.62	0.47	10.15	3.27	0.21
ENSMPUG00000000689	26.65	39.8	35.19	14.87	13.51	27.19	9.64
ENSMPUG00000000690	21.82	20.58	26.73	21.43	35.97	9.03	19.16
ENSMPUG00000000691	2.35	1.71	0.83	0	0.27	0.05	0.16
ENSMPUG00000000692	153.9	185.45	175.39	86.99	135.1	159.6	128
ENSMPUG00000000693	298.79	238.05	186.82	117.69	292.8	153.44	210.7
ENSMPUG00000000694	115.03	39.48	27.58	24.13	58.32	42.6	405.93
ENSMPUG00000000695	0	0	0	0	0	0	1.47
ENSMPUG00000000696	2.58	0	0	0	0	0	0
ENSMPUG00000000697	0	0	0	0	0	0	0
ENSMPUG00000000698	34.81	81.45	62.47	24.25	56.33	32.81	21.67
ENSMPUG00000000699	8.43	21.36	1.59	6.03	24.82	8.7	6.07
ENSMPUG00000000700	15.93	9.46	12.08	6.43	9.06	12.62	2.59
ENSMPUG00000000701	5.2	5.91	10.82	5.57	5.77	8.17	3.1
ENSMPUG00000000702	0.75	0	4.09	0.11	0	0	4.67
ENSMPUG00000000703	26.67	11.26	5.32	12.92	24.51	6.58	5.9
ENSMPUG00000000704	4.92	3.45	5.85	4.39	10.34	3.75	4.3
ENSMPUG00000000705	10.09	20.53	0.15	0.14	1.28	2.1	5.48
ENSMPUG00000000706	2.79	9.1	0.7	1.25	2.43	4.36	469.26
ENSMPUG00000000707	0	0	0	0	0	0.04	2.25
ENSMPUG00000000708	5.06	3.9	1.67	0.32	1.45	1.51	2.16
ENSMPUG00000000709	3.08	17.92	2.47	0.62	9.42	1.2	5.67
ENSMPUG00000000710	0	0	0.31	0	0	0	0.79
ENSMPUG00000000711	6.76	2.12	0.93	1.74	4.45	2.98	1.18
ENSMPUG00000000712	1.45	0.46	1.64	0	0.8	0.08	45.68
ENSMPUG00000000713	53.54	472.72	451.53	388.3	157.91	475.05	38.68
ENSMPUG00000000714	0.06	349.69	0.08	0.04	0.19	297.67	5.47
ENSMPUG00000000715	31.19	3.36	11.88	0.99	32.89	1.84	0.79
ENSMPUG00000000716	18.84	0	0.22	0	0.2	1.53	0
ENSMPUG00000000717	14.96	22.51	2.89	0.15	19.4	1.31	2.62
ENSMPUG00000000718	53.58	29.03	15.23	2.32	5.45	1.91	146.5
ENSMPUG00000000719	101.2	207.96	82.86	89.31	182.72	96.13	67.11
ENSMPUG00000000720	0	0.4	0.38	0	0.88	0.34	0.32
ENSMPUG00000000721	0	0.54	0.48	0.38	0.89	1.78	4.99
ENSMPUG00000000722	31.54	6.73	53.89	14.75	11.52	3.08	1.03
ENSMPUG00000000723	260.54	3.36	23.98	4.16	1.8	1.43	7.62
ENSMPUG00000000724	43.24	9.8	2.85	2.46	7.42	1.13	12.38
ENSMPUG00000000725	14.94	1.66	10.8	1.92	1.78	0.36	14.65
ENSMPUG00000000726	39.91	59.08	62.36	56.83	187.64	22.25	16.32
ENSMPUG00000000727	3.75	9.39	8.93	2.06	33.82	2.57	0.08
ENSMPUG00000000728	9.74	8.91	16.89	10.91	13.62	7.17	2.46
ENSMPUG00000000729	0.86	0.54	2.41	0.47	0.58	0.29	6.36
ENSMPUG00000000730	0	0	0.21	0	0.2	0	0.18
ENSMPUG00000000731	0.22	0.21	0.2	2.06	2.56	0	21.77
ENSMPUG00000000732	30.05	21.13	20.4	26.81	27.61	14.86	17.37
ENSMPUG00000000733	0	0	0.08	0	0	0	0
ENSMPUG00000000734	4.22	2.54	1.2	1.43	34.3	1.24	1.53
ENSMPUG00000000735	0.05	0.14	4.77	0.72	0	0	0.46
ENSMPUG00000000736	0.56	0.03	0	66.87	0.07	0.04	0.02
ENSMPUG00000000737	32.4	19.93	26.17	16.06	31.71	11.5	60.63
ENSMPUG00000000738	16.55	2.98	13.93	3.55	5.24	0.36	7.32
ENSMPUG00000000739	0.53	0.23	0	0.13	0.79	0.23	0.4
