Ens.ID	TPM.testis	TPM.heart	TPM.brain	TPM.muscle	TPM.colon	TPM.lung	TPM.spleen	TPM.liver	TPM.kidney
ENSGALG00000026753	1.587127	0.260356	2.510533	4.809767	1.899668	0.930295	0.962444	0.171252	2.913028
ENSGALG00000026754	0.274417	0	2.750216	0	0	0.018163	0	0	0
ENSGALG00000026755	6.626216	0	0.098478	0	0.049768	0	0	0.04448	0.013217
ENSGALG00000026756	5.333913	3.301963	18.960597	7.141877	32.004964	12.695179	19.437003	15.824587	13.848059
ENSGALG00000026757	11.199921	0.379192	4.236484	0.344873	6.198961	3.870367	4.343451	37.88394	1.70032
ENSGALG00000026758	5.853259	0	11.979825	0	0	2.81503	0	0	0
ENSGALG00000026759	0	4.554199	1.382276	0	3.359866	1.464031	3.799772	1.079209	0
ENSGALG00000026760	181.30901	66.777225	116.516166	29.74273	66.478393	91.357128	98.802103	58.809723	35.34688
ENSGALG00000026761	6.983234	0.025197	1.117235	2.434805	0.037278	0.035784	0.339238	0	0.011346
ENSGALG00000026762	24.090108	12.563663	14.589395	3.031966	26.33783	15.081588	11.01888	93.872388	48.638468
ENSGALG00000026763	103.372122	9.111757	1.647733	0.697568	1.67457	2.980403	12.211812	4.350234	0.972279
ENSGALG00000026764	0	0.484431	0	0	0.515465	0	6.684912	0	0
ENSGALG00000026765	0.745337	0.072766	63.641294	0	0.086654	0.822019	0.024165	0.084507	0.211312
ENSGALG00000026766	0	0	0	0	0	0	0	0	0
ENSGALG00000026767	0	0	0	0	0	0	0	0	0
ENSGALG00000026768	21.179238	0.021726	0.156306	0.016988	0.63583	1.756477	1.097983	0.067811	3.023543
ENSGALG00000026769	1.149704	0.160424	0.485367	0	2.015009	11.357861	0.465302	0.169182	0.57312
ENSGALG00000026771	139.333091	0.153202	0.052372	0	0.313012	0.492522	0.058045	0	0.462008
ENSGALG00000026772	4.208913	0	0	0	0	1.416954	0	0	0
ENSGALG00000026773	1.106482	0.522596	1.396267	0	0	0	0	0	0
ENSGALG00000026774	0.448506	0.59742	16.967033	0.585669	0.652912	2.421627	1.120902	0.588902	1.044355
ENSGALG00000026776	26.725522	2.725029	9.726376	19.504728	6.482814	4.710735	6.927645	4.163252	3.064414
ENSGALG00000026777	5.193986	0	0	0	0	0.020258	0	0	0.019698
ENSGALG00000026778	149.601265	47.282689	91.752736	89.455486	112.928713	118.642676	131.115432	92.082964	58.290386
ENSGALG00000026779	1.656178	0	0.225853	0	0	0.049299	0.045022	0	0.052902
ENSGALG00000026780	21.232876	2.947774	21.388782	0.797057	5.276348	7.21952	7.824122	2.413583	2.363594
ENSGALG00000026781	22.855678	0.693399	4.203516	0.835338	12.753211	17.646658	27.660846	3.148416	1.832667
ENSGALG00000026782	0.597683	0.790099	0.684314	0.035885	1.369351	2.645587	7.671283	0.634115	1.220496
ENSGALG00000026783	0	0	0	0	0	0	0	0	0
ENSGALG00000026785	3.099265	0.027107	0.187071	0	0.034521	0.242773	0.793698	0.144745	0.207172
ENSGALG00000026786	57.752321	5.783105	7.769667	1.928003	12.20861	14.753698	17.711464	7.69726	6.07025
ENSGALG00000026787	0.995683	50.617969	0.05623	0.70618	27.172233	0.292284	0.768485	2.442947	0
ENSGALG00000026788	2.701246	0.637738	1.54412	0.586682	2.360059	1.949899	5.256083	2.221677	1.535994
ENSGALG00000026789	1.035621	1.692278	1.19972	2.363603	1.678527	17.762758	6.031863	2.026345	0.630382
ENSGALG00000026790	0.422417	0.005307	0.03436	0.530121	10.480596	1.903826	0.249318	0	3.21306
ENSGALG00000026791	0	1.734434	8.394998	55.316376	0.793935	1.416954	10.889946	6.565374	3.887176
ENSGALG00000026792	2.046231	0.051076	0.043595	0	9.891311	1.024781	4.102856	0.614526	0.044316
ENSGALG00000026793	3.07991	0.096013	0.109345	0	8.154309	0.547634	0.223546	161.873879	7.036439
ENSGALG00000026794	11.206609	0.016896	3.292009	0.188644	0.158462	0.485349	0.108673	0.101405	0.612438
ENSGALG00000026795	2.528246	5.978127	14.278713	0.606522	26.868212	66.77652	79.878114	47.763077	21.328161
ENSGALG00000026796	135.042718	28.340278	25.228136	13.786826	29.11603	41.939286	43.248261	20.976501	15.728382
ENSGALG00000026797	82.106381	24.421326	23.048625	28.756865	37.012696	39.557149	53.056111	24.799432	18.354902
ENSGALG00000026798	40.474156	4.101467	10.547411	1.210492	16.555145	19.653718	21.816278	7.080542	7.112641
ENSGALG00000026800	22.589765	10.007037	12.317484	11.152061	24.948994	36.999873	36.149244	20.770496	14.761606
ENSGALG00000026801	0	0	0.901248	0	0	0	0	1.166166	0.937835
ENSGALG00000026802	6.450014	1.210442	224.923444	3.785937	8.575302	35.820578	6.752209	1.487878	12.61722
ENSGALG00000026803	33.972397	36.670447	45.530858	35.807628	34.098608	34.971302	37.913104	32.843553	25.777249
ENSGALG00000026804	8.417827	0	2.798333	0	0	0	0	0	0
ENSGALG00000026805	15.213142	3.361015	4.493723	0	1.294035	0	4.346375	0	1.774959
ENSGALG00000026806	9.659138	0	0	0	0	0	0	0	0
ENSGALG00000026807	0	0	0	0	0	0	0	0	0
ENSGALG00000026808	0.011064	0.002303	0.274653	0	0.0651	0.277441	0	0	23.073551
ENSGALG00000026809	125.371911	21.702757	141.194898	39.736924	51.533206	38.125695	65.474947	62.935933	32.921152
ENSGALG00000026810	0.19431	0.011789	0.036297	0.075602	1.17288	1.071748	0.017624	0.029626	0.0058
ENSGALG00000026811	5.42165	1.167838	17.154531	33.878014	12.935533	8.175984	3.191575	5.414859	14.19099
ENSGALG00000026812	3.926278	1.834991	3.029657	0.628414	6.952801	7.240662	8.590289	5.28167	2.57409
ENSGALG00000026814	19.526265	0.303237	0	0	0	0.662131	0	0	0
ENSGALG00000026815	0	0	0	0	0	0	0	0	0
ENSGALG00000026816	5.051308	0.017301	38.501915	0.241099	8.379229	9.654783	38.006864	2.879414	8.853234
ENSGALG00000026817	60.785142	0.282631	0.941404	0	0.633982	2.149616	0.685033	0.607355	0.590578
ENSGALG00000026818	50.796591	15.853212	25.730566	6.581237	24.308116	30.445202	34.473457	17.212283	11.627105
ENSGALG00000026819	0.91757	0.393423	1.479527	0.328583	1.297165	0.694056	0.408591	0.11277	0.191597
ENSGALG00000026820	91.25167	4.200796	60.75161	22.865136	17.899889	25.689005	35.222903	8.651441	9.168954
ENSGALG00000026821	0.853731	0.356957	0.273006	0.251523	22.704714	12.23472	60.284303	2.034153	1.933027
ENSGALG00000026822	94.315988	2.13173	9.258508	3.17155	11.942404	15.006905	22.851068	9.84478	9.250368
ENSGALG00000026823	0.766192	0.397144	0.627149	0.197295	77.193788	21.737587	0.846241	1.366998	1.639651
ENSGALG00000026824	16.9028	118.157941	16.56522	152.85272	21.940674	6.671272	26.622625	2.83477	7.103502
ENSGALG00000026825	31.267522	0.063867	0.390968	0	3.424836	0.775388	2.44959	0.198021	0.156405
ENSGALG00000026826	0.560821	0	40.569605	0	0	0	0	0	0.681572
ENSGALG00000026827	5.633029	3.868788	3.011515	5.210486	16.713619	19.393227	12.314397	111.368795	6.227515
ENSGALG00000026828	0.658337	0	22.462424	0	0.07659	0.01596	0.530199	0	0
ENSGALG00000026829	0	0	0	0	0	0	0	0	0
ENSGALG00000026830	6.32641	0.272536	1.631806	0.338744	1.408323	1.513176	2.504527	0.547083	0.578373
ENSGALG00000026831	7.499724	0	4.194617	50.058287	1.044717	2.538982	0	0	4.146921
ENSGALG00000026832	201.583904	10.905312	41.003309	10.788663	18.162955	25.457003	30.78609	30.50437	15.922461
ENSGALG00000026833	33.962055	6.823486	41.780873	13.841639	29.519169	21.616173	34.062998	20.565427	23.021009
ENSGALG00000026834	13.921866	34.460162	16.028337	6.901374	234.29272	288.450073	61.532236	83.312427	81.476858
ENSGALG00000026835	21.597852	0.132699	2.288163	0	1.505131	10.84361	0	1.189557	0
ENSGALG00000026836	1.11261	1.528412	1.01575	0.098506	13.796909	8.561399	15.836009	3.069011	1.705158
ENSGALG00000026837	0	0	2.798333	0	1.58787	2.833908	5.444973	3.282687	3.887176
ENSGALG00000026838	21.445384	1.649353	6.303538	3.346599	9.417634	45.678806	17.183795	3.237212	7.39655
ENSGALG00000026839	7.775976	0	0.131312	0	0.051597	0.045755	0.072825	0.186315	0.062506
ENSGALG00000026840	10.351474	0.011556	0.010997	0	0.011302	0.027981	0.188817	0.010475	0.032138
ENSGALG00000026841	39.429104	15.51912	17.85236	0	2.279805	22.934385	14.80559	23.001755	9.82193
ENSGALG00000026842	1.43534	24.502582	8.434738	0.207904	9.269	112.096309	31.459546	60.405748	8.057956
ENSGALG00000026843	12.952741	0	0	0	0	0	0	0	2.198973
ENSGALG00000026844	0.949847	0.750462	0.868926	2.537656	14.807433	6.635224	43.296848	2.383423	1.441021
ENSGALG00000026845	2.257198	29.418725	3.341458	0	9.897823	55.534142	13.885061	5.864397	2.04797
ENSGALG00000026846	16.123016	3.280879	4.831667	9.601652	5.979797	5.662807	5.033549	9.818239	11.760548
ENSGALG00000026847	28.994324	31.6844	34.966072	24.959983	28.223821	17.662044	19.5005	40.440465	28.009405
ENSGALG00000026848	2.414673	0	34.784876	0	0	0	5.858933	0	3.475009
ENSGALG00000026849	0.381079	0.005393	2.681358	0.16052	0.25061	0.643212	0.403414	0.256709	0.082693
ENSGALG00000026850	8.528984	3.080394	4.368858	5.196529	23.400482	25.480524	42.069792	14.563148	12.565535
ENSGALG00000026851	0.00369	0.026826	1e-06	0	0.025456	0.080723	0	0	0.05114
ENSGALG00000026852	1365.677052	445.316594	591.233832	259.17477	1360.408024	845.520216	1710.287049	1293.634839	604.252427
ENSGALG00000026853	0.029231	0	0.25504	0	0.112004	0.006874	0	0.025847	0.001965
ENSGALG00000026854	0.824766	0.012728	0.008436	0.048956	2.818288	8.516824	0.187342	0.017162	0.412105
ENSGALG00000026855	3.682122	1.377683	3.190032	3.312589	8.323232	5.902199	4.052421	3.260386	10.287941
ENSGALG00000026856	23.803563	1.746357	0	0	4.749132	7.221082	7.894009	2.332601	12.588713
ENSGALG00000026857	20.467743	6.824887	6.409896	2.35234	15.800477	12.134015	17.812157	8.255447	6.838846
ENSGALG00000026858	12.626256	324.803031	15.183401	67.599694	218.929696	272.157923	494.257946	73.697112	78.495646
ENSGALG00000026859	0	0	0	0	0.327486	0	0	0	0
ENSGALG00000026860	8.933299	4.691397	80.757762	12.463842	53.596699	27.185902	64.646926	23.860251	25.463077
ENSGALG00000026861	0.108857	0.090244	0	0	0	0.202041	1.240143	0.235631	0
ENSGALG00000026862	5.589972	0.050581	2.225733	0.353084	2.344205	39.482755	0.635934	206.752618	62.441503
ENSGALG00000026863	2.277029	0.028388	0.157254	0	0.068228	1.005706	0.31651	0.126925	0.080357
ENSGALG00000026864	0.567593	2.428195	5.821527	40.534456	9.025408	9.838828	8.773776	2.387265	1.811577
ENSGALG00000026865	12.189824	0.662539	7.837881	2.410223	3.357967	5.617065	7.053828	1.324891	1.993946
ENSGALG00000026866	3.133538	0.319401	5.711585	0.699415	1.300876	1.769829	7.427575	0.759783	0.591947
ENSGALG00000026867	1.287327	0	0	0	0	0	0	0	0
ENSGALG00000026868	0.112833	0.150172	0.329349	0	0.539453	0.558637	0.132681	0.207284	0.116386
ENSGALG00000026869	0.313774	0	0.054652	0	0.104445	0.060773	0.018201	0	0.011615
ENSGALG00000026870	30.713425	0.120854	43.812346	0.181133	0.374787	4.519225	0.006961	0	1.678796
ENSGALG00000026871	24.826284	5.3748	91.458351	14.238455	26.144958	39.871749	20.518318	342.285529	11.775742
ENSGALG00000026872	7.815255	12.333054	5.637451	3.558048	14.866644	16.751283	28.370951	13.225927	4.591894
ENSGALG00000026873	0.998879	0.002785	22.438147	0.053162	0.097673	14.22216	1.072544	0.005224	0.032783
ENSGALG00000026874	0	0.475923	1.266432	0	2.603375	0.905481	12.157216	4.469785	0.305474
ENSGALG00000026875	0.248199	40.587849	0.06125	18.589155	1.593678	0.272214	0.37466	0.171017	0.146101
ENSGALG00000026876	2.643476	0	0	0	0	2.762496	0.749281	0	0.907904
ENSGALG00000026877	36.643735	0.07596	1.691625	0	0.436744	0.448114	0.111307	0.065727	0.214709
ENSGALG00000026878	50.296198	10.45367	34.745649	10.798386	32.837371	43.810327	44.132896	22.737132	18.917271
ENSGALG00000026879	0.023718	0.262496	0.299083	0	0.422202	1.496146	8.507045	1.523747	0.046634
ENSGALG00000026880	71.946484	328.946379	153.255646	173.682609	148.132839	66.855022	95.101149	42.056865	89.457404
ENSGALG00000026881	87.168584	1.740847	0.029017	47.199634	2.260484	0.449525	0.658638	0.484351	0.706881
ENSGALG00000026883	51.133593	1.955621	2.862991	0.529994	5.412543	4.85228	4.745999	2.595269	3.505527
ENSGALG00000026884	0.083101	0.480082	0.104417	1.301914	9.456056	8.263045	28.008803	2.745683	0.789851
ENSGALG00000026885	0	0	0	0	0.117225	0	0.78974	0.17994	0.047746
ENSGALG00000026886	22.231081	0.095363	0.605699	0	1.016246	1.239871	0.926726	0.467627	0.493346
ENSGALG00000026887	70.636205	62.481252	21.207215	36.532616	276.896822	33.218948	257.901066	139.224156	116.866371
ENSGALG00000026888	0	0	0	0	0	0	0	0	0
ENSGALG00000026889	0.767247	0	1.40283	0	0	0	0	0	0
ENSGALG00000026890	3.901356	14.674081	17.770599	0.741933	7.653956	27.10995	18.336654	6.485682	6.594763
ENSGALG00000026891	6.476059	3.623684	11.861674	2.898267	7.734782	15.76696	17.32058	3.418824	11.159642
ENSGALG00000026892	0.100488	0.060483	0.024418	0	0.31582	0.590772	0.832585	0.074167	0.03055
ENSGALG00000026894	0	0	0	0	8.380881	0	0	0	0.697663
ENSGALG00000026895	11.819196	6.44582	9.446987	3.826988	8.601753	9.945868	17.445226	9.163439	5.665273
ENSGALG00000026896	9.654195	1.459846	7.417533	6.445782	23.837391	24.698105	8.881408	2.187556	15.344118
ENSGALG00000026897	0.620775	0.035957	0.470872	0.375715	0.25267	0.08	0.060954	0.089842	0.018756
ENSGALG00000026898	3.663968	0	0.040588	0	0.017532	0.129841	0.554122	0.09887	0.218885
ENSGALG00000026899	0.661271	0.246206	3.375972	0.139273	0.573095	0.56491	0.336024	0.07203	0.41245
ENSGALG00000026900	45.044785	8.544492	21.853947	30.952324	25.194552	23.295557	15.361625	29.326995	74.246233
ENSGALG00000026901	259.549652	0	0	0	0	0	0	0	0
ENSGALG00000026902	19.022725	0.973972	45.558485	0.088465	4.008048	3.455325	1.800612	0.63124	1.202217
ENSGALG00000026903	1.516536	0.04484	26.239949	0	0.40629	0.458515	1.178058	0.05157	0.032368
ENSGALG00000026904	65.590505	694.063194	0.000871	788.331794	502.094285	18.75753	283.396296	483.785258	5.222613
ENSGALG00000026905	0	0.076758	0.041854	0	0.023035	0.102431	0.83652	0.154854	0.009955
ENSGALG00000026906	21.724011	8.565707	66.379428	19.968923	40.172295	84.737063	56.671979	20.469999	25.115252
ENSGALG00000026907	6.699209	0.05614	0.645249	0.029514	0.033886	0.942593	0.145622	0.008247	0.051942
ENSGALG00000026908	5.126569	0	0	0	0	0	0	0	0.046785
ENSGALG00000026909	109.633255	5.350515	29.514908	0	60.039713	20.626037	34.412095	27.038629	21.997965
ENSGALG00000026910	15.289927	60.992043	28.600363	25.874091	63.191741	78.265137	116.58815	176.302604	66.331702
ENSGALG00000026912	0	0	0	0.115004	0	0	0	0	0
ENSGALG00000026913	2.58967	2.327498	5.230901	14.417563	6.527588	3.591225	21.941197	3.258082	5.765247
ENSGALG00000026914	1.270547	0.177188	0.410503	0	1.616119	2.554527	17.37537	0.298506	0.112405
ENSGALG00000026915	0	0.426759	0	0	0	0	0	0	0
ENSGALG00000026916	0.949807	0	5.667698	0	0.011298	0.031328	0.085986	0	0
ENSGALG00000026917	12.331628	0	0	0	0	0	0	0	0
ENSGALG00000026918	0	0	0	0	0	0	0	0	0
ENSGALG00000026919	55.723829	0.285224	6.943154	1.179846	21.233096	6.66792	8.133718	30.537421	19.480205
ENSGALG00000026920	0	0	0	0	0	0	0	0	0
ENSGALG00000026921	0.586875	0.10525	0.083638	0	0.158214	0	0	0.06547	0.268977
ENSGALG00000026922	34.572814	6.674102	36.356587	6.468911	13.666512	27.709386	27.976959	8.183348	6.174464
ENSGALG00000026923	1.50202	0	0	0	0	0	0	0	0
ENSGALG00000026924	0.208476	0	26.765218	0	0.232243	0	0.055505	0.093333	0.005993
ENSGALG00000026925	26.776131	2.063305	3.286792	0.164512	1.184166	0.525769	3.610808	1.070641	2.199847
ENSGALG00000026926	8.756483	3.102143	10.351245	1.217471	7.262569	10.556879	11.777082	4.416651	3.328656
ENSGALG00000026927	0	0.484431	0	0	0	2.750138	0	2.566305	1.948932
ENSGALG00000026928	6.531912	24.596397	1.682404	0.776604	52.183198	34.653578	8.734415	2.71973	3.721081
ENSGALG00000026929	79.376044	17.07663	48.463964	11.110931	63.506768	74.591879	55.738689	22.343164	29.828949
ENSGALG00000026930	11.128912	15.073751	22.640102	10.34027	17.218138	51.079151	56.093166	17.399018	8.817119
ENSGALG00000026931	1.110087	0.293781	30.197257	0	2.391282	2.020881	3.592854	0.334673	0.219354
ENSGALG00000026932	0	0.422847	36.24182	0	0	7.902198	15.241333	11.026672	18.867331
ENSGALG00000026933	0.336432	0	0	1.020037	16.597884	0	0	0	7.482871
ENSGALG00000026934	6.706149	36.189211	19.235316	3.521463	13.42165	167.703379	31.183703	13.626184	7.648361
ENSGALG00000026935	21.968143	5.604371	15.673684	2.573717	18.160351	16.601768	25.020924	12.17741	10.112601
ENSGALG00000026936	46.795985	4.633169	26.934799	3.762981	14.181101	22.214487	17.476507	8.335559	7.906518
ENSGALG00000026937	0	0.526532	11.979825	0	0	0	0	3.556187	0
ENSGALG00000026939	3.585697	0.610326	1.2726	0.047188	0.070892	0.238324	0.081931	0.030725	0.036611
ENSGALG00000026940	4.392405	1.835232	17.071484	1.51095	8.98417	10.86755	33.106364	12.000556	4.915813
ENSGALG00000026941	1.694818	0.546991	0.810342	0.039291	2.159663	3.410277	10.088924	5.666448	1.102566
ENSGALG00000026942	393.919988	15.805173	143.13865	25.089358	80.024024	116.89247	60.845933	36.121775	44.355799
ENSGALG00000026943	0.443775	0	0.034142	0	0.069271	0.17268	7.013145	0.91746	0.039859
ENSGALG00000026944	29.247682	12.589031	70.268277	29.29188	126.108185	91.634455	176.3626	92.449772	78.37923
ENSGALG00000026945	0.529962	1.43421	0.466305	0.082235	1.19313	0.937677	0.065081	41.971636	7.10105
ENSGALG00000026946	2.3862	0.0101	0.020362	0	0	0.11425	0.021894	0	0.037263
ENSGALG00000026947	2.818934	0.140764	2.028584	0	24.024962	8.243266	0.650756	9.146711	15.30752
ENSGALG00000026948	1.755374	7.655027	185.496557	0.923202	1.628081	85.964933	26.935509	7.964408	3.38268
ENSGALG00000026949	0.797866	0	0	0	0	0	0	0	3.785375
ENSGALG00000026950	1032.046124	42.119883	212.783573	142.442207	105.727626	131.775833	129.73933	67.402122	70.147172
ENSGALG00000026951	26.503959	14.862865	24.874527	12.074834	18.102208	23.124958	28.048523	13.639215	10.883671
ENSGALG00000026952	0.194822	12.061429	0.114303	0	0	0.016578	0	0	0
ENSGALG00000026953	0.014075	0	0.006426	0	0	0	0	0	4.689147
ENSGALG00000026954	3.03233	0.095052	0.173386	0	0	0.097895	0	0	0
ENSGALG00000026955	1.311853	0.905265	254.491875	1.620947	0.620832	2.052319	0.456797	0	0.391541
ENSGALG00000026956	166.9368	48.368167	145.23982	56.587892	107.047389	114.98375	220.988588	93.794001	101.088554
ENSGALG00000026957	2.246891	0.956936	11.676714	1.097934	33.410099	16.991968	11.253492	23.45474	23.252136
ENSGALG00000026958	2.950834	1.24591	20.665978	1.014087	11.360849	10.634642	10.895879	4.651968	16.797613
ENSGALG00000026959	0	6.281649	0.957639	0	0.125586	11.756674	2.648488	2.311112	0.474094
ENSGALG00000026961	2.52853	0	0.771882	0	1.04027	1.77288	7.152174	1.201435	0.820605
ENSGALG00000026962	2.290222	0	0	0	0.515465	0	0	0	0
ENSGALG00000026964	0	0	0	0	0	0	0	0	0
ENSGALG00000026965	23.932469	20.670599	30.240805	20.960042	48.242412	64.164053	60.011779	40.942829	28.688694
ENSGALG00000026966	0	0.578145	0	0	2.381805	1.466207	0	1.094229	0
ENSGALG00000026967	0.484532	0.050044	0.048219	0.517675	0.078016	0.18324	0.147419	0.111211	0.052702
ENSGALG00000026968	4.976864	29.849186	4.066463	0.609275	37.802422	97.122097	63.629251	133.828023	32.365859
ENSGALG00000026969	0	0	5.596665	0	0	0	0	0	0.971794
ENSGALG00000026970	23.603032	111.868679	61.074079	34.200489	462.199682	1077.346454	575.823721	238.368435	64.479111
ENSGALG00000026971	9.875923	12.335548	20.263558	112.466815	14.705257	16.516492	12.599174	4.058731	8.690243
ENSGALG00000026972	0	0	0	0	1.58787	0	2.722486	0	1.01051
ENSGALG00000026973	6.312468	0.928509	51.666981	2.532833	3.350287	4.639116	9.644327	1.947226	1.939965
ENSGALG00000026974	0.61529	0.131525	0.305922	0	68.058613	0.479919	0.639735	0.028143	166.734526
ENSGALG00000026975	3.007008	0.47412	0.281646	0.42665	0.404769	0.176671	0.71582	0.163704	0.207674
ENSGALG00000026976	0	0.007562	0.015311	0	0.084711	0.019576	0.369082	0.073045	0.027891
ENSGALG00000026977	3.723426	1.27398	0.125313	0	0	0	0	0	1.634593
ENSGALG00000026978	213.430259	83.453611	146.961805	360.844558	390.327272	348.481821	668.947936	183.722113	213.558233
ENSGALG00000026979	24.664363	3.45146	5.042219	1.671073	9.365444	15.809444	16.426647	4.580137	3.744566
ENSGALG00000026980	32.262197	0.869002	4.595172	0.475173	1.071713	2.766171	1.325184	1.168807	1.572497
ENSGALG00000026981	11.386554	1.377549	18.112835	0.891812	51.785722	6.113484	2.352511	0.450943	6.760664
ENSGALG00000026982	4.667739	0	11.63735	0	0.647777	0.358034	3.990267	0	1.426519
ENSGALG00000026983	0.784521	2.615395	1.493303	1.012138	5.738818	4.839108	16.222045	3.591624	0.278505
ENSGALG00000026984	16.981017	1.59388	12.896117	2.495307	8.476637	12.166907	14.25725	7.614321	6.620722
ENSGALG00000026985	0.330845	0.024613	0.05035	0	2.831832	0.115333	0.05286	0.087623	0.094642
ENSGALG00000026986	277.834749	0.978125	15.560867	0.124982	26.033204	8.096602	3.94504	1.370724	2.690471
ENSGALG00000026987	0.493061	0	0.570633	0	0	0.051374	0.081766	0	0
ENSGALG00000026988	160.738097	80.345542	142.072025	61.972466	71.919169	44.145223	63.327179	42.817685	59.662406
ENSGALG00000026989	1.130372	0.103045	0.015665	22.208707	15.443902	4.77583	6.209472	0.502934	22.458569
ENSGALG00000026990	0	0	0	0	0.035392	0.095231	0.53238	0.179084	0
ENSGALG00000026991	0.436495	0.021769	1.85666	0	0.085076	0.158438	0.124694	0.042747	0.034563
ENSGALG00000026992	45.90067	4.818448	61.132207	9.403784	16.728116	15.496935	24.032609	15.00823	11.031593
ENSGALG00000026993	6.976531	0	0	0	0	0	0	0	0
ENSGALG00000026994	0.38232	0	80.674909	0	2.862659	2.247848	5.065678	0	0
ENSGALG00000026995	8.063751	4.482012	10.984235	1.037163	58.379728	76.207163	389.723941	56.503042	4.816647
ENSGALG00000026996	4.208913	0	1.399166	0	2.381805	1.416954	4.537477	1.094229	48.589703
ENSGALG00000026997	0.027488	0.142997	0.39924	0.405619	0.253481	0.963152	17.304261	1.126418	0.152513
