Ens.ID	TPM.brain	TPM.heart	TPM.kidney	TPM.liver	TPM.lung	TPM.muscle	TPM.testis
ENSOCUG00000000475	33.43	13.88	33.25	19.11	70.89	12.09	35.83
ENSOCUG00000000476	0.77	0.1	1.07	0.55	1.01	0.63	0.15
ENSOCUG00000000477	19.53	45.38	32.29	13.45	44.67	42.8	56.77
ENSOCUG00000000478	172.08	0.14	0.34	564.92	32.31	0.91	0.45
ENSOCUG00000000479	94.38	23.99	76.78	61.52	45.76	21.01	650.85
ENSOCUG00000000481	97.75	67.47	86.77	92.98	134.01	126.16	164.06
ENSOCUG00000000482	7.24	5.45	23.36	8.64	5.48	4.16	3.38
ENSOCUG00000000483	0.04	0	0	0.21	0.16	0	0.17
ENSOCUG00000000484	65.26	8.09	7.64	5.26	7.24	4.47	22.22
ENSOCUG00000000485	11.05	3.25	10.1	6.71	15.22	5.49	9.28
ENSOCUG00000000486	2.84	0.89	7.29	2.38	4.08	3.2	6.46
ENSOCUG00000000487	39.54	7.69	34.7	4.99	21.57	5.52	28.57
ENSOCUG00000000488	0.32	0.05	0.06	0.01	0.11	0.01	0.77
ENSOCUG00000000489	5.99	1.45	5.31	6.57	9.55	2.25	9.25
ENSOCUG00000000490	10.11	3.26	6.01	2.49	5.9	3.84	9.73
ENSOCUG00000000491	5.63	0.48	1.52	0.4	2	0.24	28.01
ENSOCUG00000000493	57.07	7.93	12.41	3.67	23.25	4.2	32.05
ENSOCUG00000000494	37.03	6.36	18.53	10.48	21.64	4.43	108.75
ENSOCUG00000000495	0	0	0	0	0.16	0	0
ENSOCUG00000000498	18.06	7.74	23.2	24.6	28.83	12.23	11.13
ENSOCUG00000000499	169.33	39.71	27.29	26.46	37.71	82.43	63.45
ENSOCUG00000000500	10.49	0.46	4.03	1.53	2.66	2.47	4.18
ENSOCUG00000000501	0.35	0	0.06	0	0.79	0.02	0.05
ENSOCUG00000000502	57.21	0.32	3.92	1.57	1.45	1.6	3.02
ENSOCUG00000000503	42.34	9.29	33.43	21.08	25.19	12.24	9.9
ENSOCUG00000000504	0.13	0	0	0	0	0.05	1.91
ENSOCUG00000000506	0	0.05	0	0	0.09	0	0
ENSOCUG00000000507	25.75	5.61	3.66	2.43	7.23	8.11	51.43
ENSOCUG00000000508	18.46	0.02	1.34	0.08	1.15	0.06	0.09
ENSOCUG00000000509	4.38	2.79	2.91	0.66	5.08	0.64	1.21
ENSOCUG00000000510	9.39	4.32	7.87	5.25	13.13	3.96	9.8
ENSOCUG00000000511	54.42	17.12	25.58	32.82	43.93	7.19	12.09
ENSOCUG00000000512	137.31	22.05	77.98	33.04	58.49	52.39	45.89
ENSOCUG00000000513	33.49	0	0	0	0	0	0
ENSOCUG00000000515	3.67	10.08	1.41	0.43	1.93	0.84	2.7
ENSOCUG00000000516	54.05	17.42	42.42	30.96	42.94	24.94	30.53
ENSOCUG00000000517	0	0	0	0	0	0	0
ENSOCUG00000000518	19.7	6.58	13.99	10.84	25.39	7.25	12.5
ENSOCUG00000000520	15.97	15.2	30.16	22.13	30.54	25.47	22.19
ENSOCUG00000000521	33.19	7.37	16.7	11.87	16.17	9.31	8.99
ENSOCUG00000000522	0.95	0	17.89	3.53	0.83	0.39	8.24
ENSOCUG00000000524	20.67	9.51	16.32	10.54	30.67	8.12	11.73
ENSOCUG00000000525	150.94	95.19	76.03	51.03	68.92	109.18	82.6
ENSOCUG00000000526	7.02	13.29	19.34	13.38	65.51	4.87	37.83
ENSOCUG00000000527	113.41	0.04	0	0.02	0.07	0.02	2.04
ENSOCUG00000000528	0	22.35	1.55	0.11	0.97	8.11	0.25
ENSOCUG00000000530	27.8	22	148.88	458.78	103.1	37.77	23.08
ENSOCUG00000000531	29.82	3.06	4.76	31.09	25.22	11.31	4.22
ENSOCUG00000000532	47.16	29.24	48.09	5.56	126.97	33	37.01
ENSOCUG00000000533	44.19	0.88	1.52	0.26	0.64	0	0.7
ENSOCUG00000000534	2.49	0.76	0.84	5.72	26.48	0.13	30.03
ENSOCUG00000000535	0.9	1.96	4.56	0.12	0.5	0.27	110.79
ENSOCUG00000000536	11.65	3.64	5.37	19.79	57.29	7.68	3.01
ENSOCUG00000000539	2.24	1.19	1.12	0.23	4.34	0.79	17.82
ENSOCUG00000000540	65.82	0	0.07	0	0.41	0.56	2.31
ENSOCUG00000000541	6.28	0	0.03	0	0	0	0.03
ENSOCUG00000000543	4.14	4.01	12.06	27.78	19.41	20.03	9.1
ENSOCUG00000000544	0	0	0	0	0	0	0.09
ENSOCUG00000000545	6.51	2.27	1.92	0.84	46.52	0.74	6.77
ENSOCUG00000000547	0.33	0.44	0.99	0.45	2.74	0.18	53.46
ENSOCUG00000000548	31.4	18	28.4	25.55	30.32	27.29	12.03
ENSOCUG00000000551	0.03	0.01	0.03	0.01	0.12	0.07	0.07
ENSOCUG00000000552	65.34	38.22	69.13	55.01	116.52	44.38	114.92
ENSOCUG00000000553	29.44	11.73	9.46	2.78	10.41	9.63	4.19
ENSOCUG00000000554	1.21	3.32	3.2	2.69	2.47	2.65	34.29
ENSOCUG00000000555	7.05	3.39	4.48	4.53	19.89	2.2	6.57
ENSOCUG00000000557	1.27	0.96	1.16	2.28	15.03	0.21	0.21
ENSOCUG00000000558	4.76	1.09	3.04	5.98	59.48	1.28	0.69
ENSOCUG00000000559	37.8	73.45	52.68	20.03	13.13	28.19	27.85
ENSOCUG00000000560	28.91	13.17	3.77	1.64	39.16	10.55	3.74
ENSOCUG00000000561	17.31	6.49	20.17	13.24	25	30.35	3.05
ENSOCUG00000000562	34.58	120.35	59.94	51.13	60.14	192.67	99.79
ENSOCUG00000000563	0.77	0	0.07	0.02	0.61	0	1.48
ENSOCUG00000000564	23.72	6.56	12.88	7.23	34.42	4.18	7.4
ENSOCUG00000000565	8.47	4.65	10.06	8.95	17.81	6.37	26.5
ENSOCUG00000000566	7.41	1.3	23.18	3.82	11.38	6.09	30.4
ENSOCUG00000000567	0	0	0	0	0	0	0
ENSOCUG00000000568	1413.34	2477.87	1271.15	1986.5	5620.7	436.88	396.13
ENSOCUG00000000569	0.91	0.17	0.59	0.29	0.42	0.25	13.07
ENSOCUG00000000570	4.51	2.42	6.98	7.61	9.22	2.34	3.09
ENSOCUG00000000572	70.45	19.99	37.98	21.48	56.03	15.93	241.97
ENSOCUG00000000573	46.16	10.62	18.04	17.45	19.32	14.43	50.71
ENSOCUG00000000574	26.28	4.78	4.57	2.78	5.84	2.73	6.61
ENSOCUG00000000575	8.04	0.43	27.06	2.28	6.54	2	0.99
ENSOCUG00000000576	4.42	1.04	4.87	2.96	5.15	2.22	43.81
ENSOCUG00000000577	8.19	2.44	14	7.45	13.55	3.55	67.61
ENSOCUG00000000578	6.57	1.77	13.18	9.06	2.9	1.25	3.65
ENSOCUG00000000579	0.08	0.13	0.14	0.21	5.48	0	0
ENSOCUG00000000580	1.42	1.26	565.63	2.42	0.38	0.21	1.34
ENSOCUG00000000581	18	7.57	62.02	32.29	48.89	6.68	133.56
ENSOCUG00000000582	78.58	22.4	38.68	21.21	37.08	12.99	237.58
ENSOCUG00000000583	41.98	8.22	11.61	6.4	14.94	5.11	9.73
ENSOCUG00000000584	49.85	0.7	50.31	8.71	3.35	4.78	3.46
ENSOCUG00000000585	1.93	178.09	24.56	0.44	9.22	24.66	5.04
ENSOCUG00000000586	99.94	65.51	94.56	54.85	71.98	40.06	261.68
ENSOCUG00000000587	7.42	3.87	33.33	9.77	14.82	5.78	8.7
ENSOCUG00000000588	90.06	26.17	17.13	6.5	25.63	52.54	132.58
ENSOCUG00000000589	13.39	4.5	9.23	6.03	14.86	4.71	10.43
ENSOCUG00000000590	41.5	6.42	67.27	33.13	22.24	6.81	431.72
ENSOCUG00000000591	0.19	0	9.34	13.25	0.81	0.08	0.08
ENSOCUG00000000592	1.48	0.13	0.82	0.02	0.25	0.17	0.19
ENSOCUG00000000593	3.74	1.33	12.07	4.39	8.79	4.27	6.24
ENSOCUG00000000594	10.63	1.22	3.52	2.1	4.78	2.59	19.65
ENSOCUG00000000595	23.13	7.37	30.2	15.43	19.98	8.61	16.12
ENSOCUG00000000596	323.66	269.71	149.65	202.79	404.25	99.56	81.58
ENSOCUG00000000597	0.4	0.39	1.08	0.68	1.7	0.09	2.51
ENSOCUG00000000598	57.67	16.7	26.69	9.97	41.31	15.24	93.38
ENSOCUG00000000601	34.24	24.36	68.5	70.98	81.97	51.08	43.42
ENSOCUG00000000602	0.28	0.31	0.4	0.51	0.28	0.54	1.2
ENSOCUG00000000603	0.85	0.33	0.7	0.33	0.89	0.1	7.43
ENSOCUG00000000604	405.69	415.78	444.28	524.65	615.48	611.76	973.1
ENSOCUG00000000605	45.74	0	0	0	0.12	0	0.14
ENSOCUG00000000606	1.41	1.15	3.79	1.81	4.87	1.62	10.02
ENSOCUG00000000607	41.08	9.58	5.22	2.71	18.36	7.46	9.6
ENSOCUG00000000608	12.35	14.89	11.41	6.45	26.92	10.31	7.1
ENSOCUG00000000609	1.78	0.03	0.15	337.87	19.09	0.71	1.66
ENSOCUG00000000611	26.56	18.06	6.38	6.06	35.16	15.45	14.24
ENSOCUG00000000612	0.56	0.06	0.07	0.3	1.26	0.02	0.05
ENSOCUG00000000613	5.14	0.66	3.18	1.85	7.98	1.35	7.17
ENSOCUG00000000614	20.26	1.08	8.57	5.76	9.31	2.33	97.24
ENSOCUG00000000615	23.59	2.79	11.66	6.58	10.57	3.79	9.76
ENSOCUG00000000616	8.29	0.19	0.05	0	0.06	0.12	0
ENSOCUG00000000617	4.18	2.13	6.98	5.37	7.53	6.97	18.13
ENSOCUG00000000618	20.4	4.94	17.93	10.46	26.11	9.46	75.71
ENSOCUG00000000619	3.55	6.36	14.79	27.77	65.96	1.8	0.57
ENSOCUG00000000621	7.6	3.23	1.33	4.63	1.35	4.16	9.45
ENSOCUG00000000623	0.14	0.18	12.05	0.01	0.36	0.02	0.63
ENSOCUG00000000624	5.91	3.13	9.5	1.87	20.33	11.98	4.04
ENSOCUG00000000625	23.71	3.86	11.79	6.89	10.74	9.93	5.87
ENSOCUG00000000626	50.07	8.84	65.94	18.31	30.25	8	28.31
ENSOCUG00000000628	25.75	30.7	36.82	20.97	27.13	32.65	28.86
ENSOCUG00000000629	6.58	0.43	17.92	0.18	10.41	0.56	1.12
ENSOCUG00000000630	30.14	10.66	13.94	3.32	9.46	6.49	9.46
ENSOCUG00000000631	6.03	0.41	2.51	0.8	15.95	0.17	0.64
ENSOCUG00000000632	0.07	0	2.48	0.13	0.55	0	0
ENSOCUG00000000633	86.96	12.2	9.57	5.54	26.8	28.94	37.83
ENSOCUG00000000634	6.82	3.02	11.46	7.28	10.58	6.79	32.96
ENSOCUG00000000635	0.59	0.08	1.75	0.06	1.39	19.73	0.25
ENSOCUG00000000636	0.23	0	0.03	0.03	0.12	0	2.51
ENSOCUG00000000637	47.88	632.49	357.18	20.33	419.52	49.71	203.15
ENSOCUG00000000638	1.86	0.59	0.52	0.2	1.95	0.61	4.23
ENSOCUG00000000641	2.06	1.83	11.13	2.27	15.94	0.39	79.19
ENSOCUG00000000644	0	0	0	0	0	0	2.07
ENSOCUG00000000645	9.5	0.84	5.46	1.45	1.8	1.73	11.28
ENSOCUG00000000648	0.66	0.37	0.36	0.32	0.72	0.24	3.04
ENSOCUG00000000649	8.83	0.57	5.32	0.48	7.4	1.36	3.12
ENSOCUG00000000650	8.85	1.15	24.86	2.13	12.65	1.93	4.99
ENSOCUG00000000651	27.35	4.78	8.88	125.7	53.69	2.58	16.06
ENSOCUG00000000652	0	0	0	0	1.06	0	4.02
ENSOCUG00000000653	539.25	254.61	167.82	272.7	140.78	285.53	62.24
ENSOCUG00000000655	1.3	0.47	0.74	1.24	1.12	0.1	1.83
ENSOCUG00000000656	0	0	0	0.03	0.07	0.06	0.09
ENSOCUG00000000657	20.22	0.06	0.29	0	0.16	0.06	0.42
ENSOCUG00000000658	0.77	0.01	25.5	0.04	6.78	0.85	0.11
ENSOCUG00000000659	3.21	10.48	0.89	0.71	0.16	0.37	0.28
ENSOCUG00000000660	0.05	0	0	0	0	0	0
ENSOCUG00000000661	0.12	0	220.33	29.97	1.71	0.06	0.43
ENSOCUG00000000663	0.11	0.07	0	0	0.18	0.1	0.05
ENSOCUG00000000664	14.68	5.14	0.56	0	0.32	0	10.85
ENSOCUG00000000666	0.85	0	0	0.01	1.21	0	0.67
ENSOCUG00000000668	30.72	8.89	26.66	11.94	24.25	16.39	84.14
ENSOCUG00000000669	3.53	2.38	5.16	14.15	6.81	6.49	3.35
ENSOCUG00000000670	0.33	0.69	0.23	0.51	2.83	1.13	0.19
ENSOCUG00000000671	31.12	0	1.59	0.01	0.37	0	0.18
ENSOCUG00000000672	18.78	3.21	8.97	0.07	0.6	0.18	3.86
ENSOCUG00000000673	12.75	12.16	9.87	10.2	16.06	13.86	10.84
ENSOCUG00000000674	5.48	20.67	2.66	0.25	13.53	6.48	0.25
ENSOCUG00000000676	62.16	12.08	66.11	34.91	53.05	17.4	29.14
ENSOCUG00000000677	27.48	11.76	33.43	14.42	85.24	7.15	19.58
ENSOCUG00000000678	3.56	4.64	3.01	1.5	3.03	2.79	7.67
ENSOCUG00000000679	41.35	9.14	31.88	10.19	19.37	7.23	142.8
ENSOCUG00000000680	9.52	4.5	16.61	6.72	13.04	3.14	46.39
ENSOCUG00000000681	10.12	3.86	13.22	9.64	12.45	6.54	5.83
ENSOCUG00000000682	39.56	12.89	25.19	15.46	23.56	34.8	107.2
ENSOCUG00000000683	50.43	33.31	39.48	22.46	74.19	29.09	76.64
ENSOCUG00000000684	36.88	20.8	39.99	82.24	52.83	45.17	27.55
ENSOCUG00000000686	0.12	0.08	0.05	0.74	7.06	0.06	0
ENSOCUG00000000687	18.64	12.38	10.39	8.34	8.59	7.72	4.65
ENSOCUG00000000688	27.22	5.68	8.96	4.22	28.65	6.87	16.92
ENSOCUG00000000689	60.07	56.6	34.23	19.97	30.2	17.93	18.06
ENSOCUG00000000691	0	0	0	0	0	0	0
ENSOCUG00000000692	25.28	4.12	11.69	8.47	19.54	3.68	18.08
ENSOCUG00000000693	0	0	0	0	0	0	0
ENSOCUG00000000694	5.79	4.13	256.36	35.18	20.89	8.31	21.32
ENSOCUG00000000695	20.71	5.8	10.3	6.34	15.04	4.53	15.34
ENSOCUG00000000696	1.7	9.92	8.24	0.22	3.86	30.75	0.64
ENSOCUG00000000697	12.75	8.17	13.54	17.6	15.44	12.88	13.94
ENSOCUG00000000698	0	0	0	0	0	0	11.11
ENSOCUG00000000699	0.76	0.47	0.55	0.44	1.82	0.55	5.36
ENSOCUG00000000700	0	0	0	0	0	0	0
ENSOCUG00000000702	0	0	0	0	0	0	0
ENSOCUG00000000703	0.45	0.41	3.74	14.09	3.79	0.31	0.72
ENSOCUG00000000704	0	0	0	0	0	0	0
ENSOCUG00000000705	0	0	0	0	0	0	0
ENSOCUG00000000706	34.36	76.16	24.19	0.15	1.32	11.98	21.65
ENSOCUG00000000707	8.65	9.68	10.32	3.19	8.02	4.58	149.55
ENSOCUG00000000708	46.28	8.4	48.25	25.33	37.06	10.7	21.05
ENSOCUG00000000709	120.85	9.78	19.15	5.19	24.92	8.21	438.39
ENSOCUG00000000711	1.88	0.58	1.26	0.65	1.59	0.75	70.58
ENSOCUG00000000713	11.79	2.79	26.78	19.88	9.88	2.69	4.89
ENSOCUG00000000714	6.49	3.99	14.61	10.89	10.29	1.31	11.88
ENSOCUG00000000715	1.95	3.64	31.35	4.13	62.63	3.53	1.7
ENSOCUG00000000716	5.36	4.12	4.36	10.19	25.22	0.81	19.05
ENSOCUG00000000717	50.9	21.74	52.69	25.57	60.02	18.41	19.17
ENSOCUG00000000718	53.25	0.03	0.06	42.91	1.39	0.07	0.02
ENSOCUG00000000719	77.57	95.17	16.8	2.64	8.05	24.36	15.13
ENSOCUG00000000720	53.8	77.48	86.92	55.84	75.82	46.27	47.2
ENSOCUG00000000721	32.52	2.06	0.25	5.99	10.16	4.98	1.99
ENSOCUG00000000722	13.85	6.65	11.69	9.83	11.37	3.89	5.87
ENSOCUG00000000723	18.66	0.14	0.29	9.49	11.65	0.24	3.64
ENSOCUG00000000724	3.61	4.52	252.73	6.96	86.71	1.17	6.53
ENSOCUG00000000725	0.38	0.39	0.06	0.06	0.07	0.99	0
ENSOCUG00000000726	7.81	0.27	0.38	0.68	1.22	0.72	1.18
ENSOCUG00000000727	10.53	2.19	33.38	38.22	18.16	1.99	222.3
ENSOCUG00000000728	12.72	5.12	19.5	29.46	28.58	7.83	58.5
ENSOCUG00000000729	37.96	16.38	84.51	51.88	75.38	21.51	47.39
ENSOCUG00000000730	0.59	1.02	18.31	68.53	15.79	0.46	57.97
ENSOCUG00000000731	5.77	2.1	15.53	6.77	11.93	11.59	16.44
ENSOCUG00000000732	17.88	0.31	1.03	0.02	1.9	0.13	0.3
ENSOCUG00000000733	3.84	2.17	11.5	7.06	6.35	8.1	62.89
ENSOCUG00000000734	929.1	64.26	277.63	92.39	365.18	42.66	469.77
ENSOCUG00000000736	111.32	0.28	3.76	1.46	0.41	0.07	0.52
ENSOCUG00000000737	7.17	13.73	17.42	0.68	9.73	7.21	1.38
ENSOCUG00000000738	20.26	13.65	21.56	16.81	21.55	11.41	111.77
ENSOCUG00000000739	2.91	0	0.02	0	0	0.02	0.04
ENSOCUG00000000740	109.67	91.66	477.39	214.2	279.97	75.45	63.56
ENSOCUG00000000741	2.23	0.61	3.53	2.7	2.44	1.62	2.74
ENSOCUG00000000742	0.11	0.1	0.16	0	0.27	0.15	92.86
ENSOCUG00000000743	134.82	9.63	57.62	8.01	8.56	3.93	257.72
ENSOCUG00000000744	115.74	35.98	58.02	37.47	65.84	28.68	38.77
ENSOCUG00000000747	10.7	2.69	6.62	3.53	9.98	2.49	3.61
ENSOCUG00000000749	25.96	7.25	23.08	27.27	32.63	5.42	17.4
ENSOCUG00000000750	16.7	4.08	7.78	9.07	13.27	6.51	21.33
ENSOCUG00000000751	0.54	0	0	0	0	0	0.77
ENSOCUG00000000752	0	0	0	0.55	1.38	0	0
ENSOCUG00000000754	5.36	2.36	5.32	131.54	42.8	1.33	6.51
ENSOCUG00000000755	70.83	16	57.67	19.29	24.04	16.45	22.18
ENSOCUG00000000756	25.71	7.89	39.6	18.74	30.21	27.2	79.12
ENSOCUG00000000757	1.73	0.03	0.11	0	0.03	0.4	1.32
ENSOCUG00000000758	20.6	0.53	1.16	0.33	2.23	0.48	4.38
ENSOCUG00000000760	0.2	0.06	0.12	0.06	0.19	0.07	138.11
ENSOCUG00000000761	16.01	0.13	2.65	0	0.46	0	0.7
ENSOCUG00000000763	28.15	4.84	11.51	17.52	19.54	3.43	3.63
ENSOCUG00000000764	10.26	8.2	75.67	89.67	55.83	3.34	6.13
ENSOCUG00000000765	16.23	4.75	102.06	125.8	19.37	7.81	14.69
ENSOCUG00000000766	0	0	0	0	0	0	0.07
ENSOCUG00000000769	14.03	60.13	157.76	150.1	39.35	41.6	7.57
ENSOCUG00000000771	1.48	0.11	0.21	0.39	2.05	0.1	0.23
ENSOCUG00000000774	28.16	0.13	0.2	0.08	0.07	0.17	0.13
ENSOCUG00000000775	1.46	0	0.58	54.99	2.69	0.72	3.68
ENSOCUG00000000776	10.22	2.46	12.21	7.51	12.23	7.78	25.23
ENSOCUG00000000777	0.35	0.04	0.44	97.76	34.37	0.14	0.4
ENSOCUG00000000778	24.28	9.04	6.2	35.2	10.71	14.4	95.78
ENSOCUG00000000779	13.57	0.2	0	0.18	6.28	0.02	0.94
ENSOCUG00000000780	5.7	2.64	11.83	10.76	11.77	5.45	33.67
ENSOCUG00000000781	99.58	11.59	29.97	9.66	15.52	14.88	11.16
ENSOCUG00000000784	23.06	1.48	32.08	1.82	10.02	2.35	15.77
ENSOCUG00000000785	0	0	0	0	0	0	0
ENSOCUG00000000786	2.36	3.59	8.11	11.35	38.83	2.04	2.02
ENSOCUG00000000787	19.84	0.12	24.21	0.53	0.32	0.1	0.2
ENSOCUG00000000788	1.52	3.89	0.08	0.01	0.21	124.21	4.91
ENSOCUG00000000789	13.62	6.55	17.65	6.93	20.64	14.22	62.49
ENSOCUG00000000790	176.36	245.92	121.66	71.5	110.79	153.99	147.38
ENSOCUG00000000791	781	964.42	914.05	810.13	2086.1	956.59	782.79
ENSOCUG00000000792	10.32	4.64	85.99	6.4	16.4	4.47	13.62
ENSOCUG00000000793	12.58	3.21	1.28	0.79	3.28	9.41	3.27
ENSOCUG00000000794	14.67	8.34	6.58	1.65	17.4	2.68	10.21
ENSOCUG00000000795	115.29	63.41	78.46	80.17	84.91	301.8	67.56
ENSOCUG00000000796	1.09	63.85	0.08	0.02	0.12	68.6	0.79
ENSOCUG00000000797	0	0	0	0.08	0.21	0	0.55
ENSOCUG00000000798	4.68	2.86	13.4	145.7	19.32	6	14.74
ENSOCUG00000000799	0	0.04	0	0	0	0	0.25
ENSOCUG00000000800	81.34	34.92	44.76	28.51	42.34	19.73	66.52
ENSOCUG00000000802	11.85	2.26	4.4	3.67	0.2	3.48	7.82
ENSOCUG00000000803	2.59	1.6	10.85	7.84	8.13	7.47	8.25
ENSOCUG00000000804	140.44	1.16	1.93	0.31	10.81	1.99	2.38
ENSOCUG00000000805	4.01	3.64	2.96	3.89	9.98	2.47	1.27
ENSOCUG00000000806	10.9	3.93	16.8	11.06	15.51	6.96	10.38
ENSOCUG00000000807	8.42	5.58	11.45	7.79	8.27	6.93	94.13
ENSOCUG00000000809	4.02	1.36	2.05	0.98	6.26	1.36	115.82
ENSOCUG00000000810	71.95	1.34	3.44	0.43	26.67	1.28	1.31
ENSOCUG00000000811	29.53	8.89	19.13	12.77	25.55	8.79	112
ENSOCUG00000000812	2.45	0.03	0.24	0.05	2.33	0.09	24.97
ENSOCUG00000000813	0.38	0	0	0	0	0	37.9
ENSOCUG00000000814	0	0.11	0.08	0	0.14	0.19	0
ENSOCUG00000000815	24.83	0.02	0.13	0.2	0.56	0.23	0.55
ENSOCUG00000000816	82.79	24.44	48.26	24.99	50.13	43.73	42.48
ENSOCUG00000000817	45.82	7.39	23.38	16.5	21.12	25.65	100.11
ENSOCUG00000000818	38.65	18.24	31.17	34.51	50.99	72.28	19.38
ENSOCUG00000000819	33.3	3.96	9.22	8.02	10.63	9.06	7.67
ENSOCUG00000000820	12.45	9.9	11.11	7.87	19.8	5.62	5.56
ENSOCUG00000000821	51.96	69.55	28.55	4.6	31.48	129.37	11.53
ENSOCUG00000000822	79.12	30.94	3.97	0.4	2.04	34.61	20.6
ENSOCUG00000000823	7.43	3.6	16.97	13.28	10.63	6.98	94.78
ENSOCUG00000000824	160.58	43.48	129.89	150.29	186.88	38.17	165.77
ENSOCUG00000000825	1.4	0.02	0.06	0	0	0.06	135.85
ENSOCUG00000000826	6.33	3.65	12.88	8.44	13.29	1.83	4.91
ENSOCUG00000000827	28.46	48.12	51.79	23.61	25.77	34.04	60.35
ENSOCUG00000000828	10.5	4.59	89.39	32.76	35.47	7.71	15.19
ENSOCUG00000000829	6.14	0.23	0.09	0.78	2.08	0.02	29.9
ENSOCUG00000000830	2.2	0.38	0.53	3.37	14.4	0.36	1.36
ENSOCUG00000000831	0.19	0.33	2.1	56.97	8.97	0.25	0.54
ENSOCUG00000000832	48.01	5.68	11.89	25.49	6.12	2.13	6.96
ENSOCUG00000000833	11.41	3.77	29.22	16.74	22.17	16.12	75.07
ENSOCUG00000000834	3.61	0.01	0.46	0.04	0.5	0.07	1.17
ENSOCUG00000000835	17.71	3.1	52.12	48.65	7.23	8.94	33.66
ENSOCUG00000000836	0	0	35.59	0.02	0	0	0.83
ENSOCUG00000000837	179.48	7.79	81.73	30.54	21.29	10.02	129.05
ENSOCUG00000000838	0	0	0.06	0	0	0	0
ENSOCUG00000000841	0	0	0	0	0	0	0
ENSOCUG00000000843	0.06	0	0	0	0	0	0
ENSOCUG00000000847	40.03	2.18	87.68	0.29	24.24	1.95	8.14
ENSOCUG00000000848	49.9	14.68	42.48	30.37	43.89	27.35	74.89
ENSOCUG00000000849	18.57	2.28	11.05	4.31	6.81	4.14	19.42
ENSOCUG00000000850	125.08	0	0.05	0.05	0.57	0.06	10.37
ENSOCUG00000000851	982.45	837.35	1060	755.88	1774.52	1356.69	1964.04
ENSOCUG00000000852	25.01	3.01	6.22	5.83	5.29	0.68	294.9
ENSOCUG00000000853	3.58	0.88	19.38	0.88	5.97	0.42	1.36
ENSOCUG00000000854	2.07	0.12	0	0	0.1	0	39.39
ENSOCUG00000000855	6.89	2.52	9.38	1.4	12.24	0.98	4.23
ENSOCUG00000000856	0.86	1.91	1.25	0.56	6.85	0.6	26.36
ENSOCUG00000000857	2.53	1.42	6.67	1.88	7.34	2.1	3.27
ENSOCUG00000000859	20.32	7.68	82.71	48.36	46.16	8.78	7.44
ENSOCUG00000000861	31.11	22.57	69.32	43.22	69.37	16.37	21.94
ENSOCUG00000000863	14.46	1.07	2.96	2.8	2.55	0.48	2.04
ENSOCUG00000000864	45.96	5.87	16.59	21.01	60.76	8.2	78.58
ENSOCUG00000000865	9.65	2.54	2.84	2.21	4.9	3.66	2.26
ENSOCUG00000000866	31.31	2.9	12.28	5.12	8.19	7.14	11.62
ENSOCUG00000000867	38.21	72.51	49.14	40.07	32.75	51.9	36.43
ENSOCUG00000000868	0.06	0.08	0.26	0.16	5.05	0.24	0.17
ENSOCUG00000000869	0.13	0.04	0.14	0.04	0.02	0	0
ENSOCUG00000000872	0	0	0.14	0.02	0.01	0	0.09
ENSOCUG00000000874	28.24	10.45	21.96	13.12	27.64	9.59	33.38
ENSOCUG00000000875	9.75	1.38	4.53	0.82	5.1	2.57	2.17
ENSOCUG00000000876	23.55	8.41	31.17	26.5	29	18.35	139.73
ENSOCUG00000000877	0.13	0.42	0.56	1.43	128.7	0.7	0.29
ENSOCUG00000000878	119.61	77.18	95.86	47.77	77	87.08	378.65
ENSOCUG00000000880	29.02	27.57	77.92	14.58	215.81	26.63	67.45
ENSOCUG00000000881	11.52	0.03	0.12	0.25	0.99	0.02	0.04
ENSOCUG00000000882	72.53	27.76	46.18	29.61	75.58	39.22	19.62
ENSOCUG00000000883	0	0.05	0.02	0.02	1.94	0.08	78.96
ENSOCUG00000000884	8.59	2.49	7.98	11.76	5.66	2.13	24.05
ENSOCUG00000000885	47.68	29.69	45.22	24.26	32.37	64.14	13.42
ENSOCUG00000000887	2.93	20.82	21.3	14.13	22.37	194.03	16.69
ENSOCUG00000000888	5.16	0	0	0	0.02	0	2.03
ENSOCUG00000000889	0.12	0.25	0	0	0.55	0	0.12
ENSOCUG00000000894	0.43	8.05	0	0	0	89.86	0.61
ENSOCUG00000000895	0.83	2.51	9.85	1.43	13.48	2.34	0.7
ENSOCUG00000000896	23.47	4.64	17.34	11.53	17.97	19.92	17.13
ENSOCUG00000000897	4.06	1.71	16.97	11.34	14.44	8.38	12.8
ENSOCUG00000000898	43.15	11.61	52.85	35.98	18.13	16.81	17.96
ENSOCUG00000000901	233.09	2.28	0.29	0.13	0.22	0.73	4.77
ENSOCUG00000000903	0.92	0.03	0.43	0.03	0.2	0.04	1.7
ENSOCUG00000000905	11.05	0.02	0.02	0	0.11	0.04	0.07
ENSOCUG00000000906	4.11	1.06	7.01	255.57	15.45	0.95	3.81
ENSOCUG00000000907	13.38	3.51	7.49	6.88	9.21	3.29	43.43
ENSOCUG00000000908	1.18	0	0.04	0.08	0	0.05	5.09
ENSOCUG00000000909	8.34	1.57	5.13	2.58	6.7	1.01	20.83
ENSOCUG00000000910	13.67	10.31	11.67	3.5	8.62	6.55	24.02
ENSOCUG00000000911	25.28	7.34	8.92	3.25	6.1	2.73	1.97
ENSOCUG00000000912	0	0	0	0	0	0	0
